time;Abertura;Fechamento;Maxima;Minima;Volume_Real;Volume_Tick
2024-07-11 12:30:00;129210.0;129310.0;129345.0;129195.0;270089;73518
2024-07-11 12:40:00;129310.0;129390.0;129410.0;129275.0;257249;73903
2024-07-11 12:50:00;129390.0;129270.0;129400.0;129230.0;178356;53659
2024-07-12 10:00:00;129445.0;129500.0;129545.0;129305.0;633885;175185
2024-07-12 10:10:00;129495.0;129165.0;129505.0;129100.0;851990;223089
2024-07-12 10:20:00;129165.0;129475.0;129505.0;129065.0;633422;167653
2024-07-12 10:30:00;129475.0;129525.0;129715.0;129335.0;925575;242472
2024-07-12 10:40:00;129525.0;129660.0;129710.0;129420.0;681534;181496
2024-07-12 10:50:00;129665.0;129610.0;129670.0;129270.0;630897;169851
2024-07-12 11:00:00;129610.0;129605.0;129740.0;129480.0;516602;138515
2024-07-12 11:10:00;129605.0;129625.0;129870.0;129560.0;564107;149692
2024-07-12 11:20:00;129620.0;129800.0;129810.0;129555.0;340936;91271
2024-07-12 11:30:00;129800.0;129610.0;129845.0;129530.0;419778;113011
2024-07-12 11:40:00;129610.0;129615.0;129725.0;129555.0;300918;82502
2024-07-12 11:50:00;129620.0;129635.0;129680.0;129530.0;205524;55288
2024-07-12 12:00:00;129635.0;129620.0;129755.0;129595.0;248710;66690
2024-07-12 12:10:00;129620.0;129615.0;129650.0;129570.0;134864;36901
2024-07-12 12:20:00;129615.0;129565.0;129645.0;129550.0;140183;35119
2024-07-12 12:30:00;129560.0;129565.0;129595.0;129525.0;135469;34695
2024-07-12 12:40:00;129565.0;129805.0;129810.0;129550.0;243256;63086
2024-07-12 12:50:00;129800.0;129625.0;129815.0;129595.0;248502;63755
2024-07-15 10:00:00;130060.0;130120.0;130340.0;130030.0;653870;183243
2024-07-15 10:10:00;130125.0;129910.0;130130.0;129805.0;639861;179909
2024-07-15 10:20:00;129915.0;130005.0;130085.0;129780.0;526212;148882
2024-07-15 10:30:00;130000.0;129820.0;130115.0;129760.0;650410;186527
2024-07-15 10:40:00;129815.0;129875.0;129960.0;129750.0;434800;126083
2024-07-15 10:50:00;129880.0;129995.0;130020.0;129775.0;403145;115931
2024-07-15 11:00:00;129995.0;130055.0;130065.0;129870.0;450207;126723
2024-07-15 11:10:00;130050.0;129965.0;130065.0;129870.0;372371;101739
2024-07-15 11:20:00;129960.0;130040.0;130080.0;129915.0;388350;104417
2024-07-15 11:30:00;130040.0;129960.0;130095.0;129930.0;341818;88732
2024-07-15 11:40:00;129965.0;130130.0;130170.0;129895.0;369710;98312
2024-07-15 11:50:00;130130.0;130170.0;130320.0;130095.0;472814;128121
2024-07-15 12:00:00;130175.0;130080.0;130230.0;130070.0;320122;84563
2024-07-15 12:10:00;130075.0;130040.0;130125.0;130035.0;244085;65916
2024-07-15 12:20:00;130040.0;130150.0;130155.0;130015.0;245791;65619
2024-07-15 12:30:00;130155.0;130370.0;130380.0;130140.0;350384;93188
2024-07-15 12:40:00;130365.0;130305.0;130390.0;130260.0;294409;76571
2024-07-15 12:50:00;130305.0;130360.0;130415.0;130260.0;224135;60210
2024-07-16 10:00:00;130195.0;130420.0;130565.0;130140.0;755892;211935
2024-07-16 10:10:00;130415.0;130475.0;130515.0;130320.0;490076;136154
2024-07-16 10:20:00;130475.0;130410.0;130560.0;130365.0;492257;123454
2024-07-16 10:30:00;130410.0;130275.0;130485.0;130115.0;686637;188030
2024-07-16 10:40:00;130270.0;130370.0;130550.0;130250.0;562774;153063
2024-07-16 10:50:00;130375.0;130260.0;130395.0;130215.0;371540;99588
2024-07-16 11:00:00;130255.0;130140.0;130300.0;130130.0;492498;129537
2024-07-16 11:10:00;130140.0;130140.0;130240.0;130055.0;511359;137090
2024-07-16 11:20:00;130145.0;130200.0;130250.0;130100.0;375492;102238
2024-07-16 11:30:00;130205.0;130270.0;130345.0;130150.0;426140;113544
2024-07-16 11:40:00;130270.0;130195.0;130320.0;130170.0;274241;75664
2024-07-16 11:50:00;130195.0;130300.0;130345.0;130180.0;267211;67023
2024-07-16 12:00:00;130300.0;130195.0;130415.0;130160.0;383166;98370
2024-07-16 12:10:00;130200.0;130220.0;130315.0;130155.0;281213;72538
2024-07-16 12:20:00;130220.0;130210.0;130305.0;130170.0;213977;56534
2024-07-16 12:30:00;130210.0;130085.0;130215.0;130055.0;302982;82679
2024-07-16 12:40:00;130085.0;130125.0;130205.0;130030.0;304021;79703
2024-07-16 12:50:00;130130.0;129905.0;130135.0;129840.0;496371;125972
2024-07-17 10:00:00;130045.0;130020.0;130100.0;129955.0;367757;105438
2024-07-17 10:10:00;130020.0;129970.0;130120.0;129945.0;326452;94260
2024-07-17 10:20:00;129975.0;129725.0;129980.0;129670.0;745746;204299
2024-07-17 10:30:00;129725.0;130050.0;130150.0;129715.0;869222;244031
2024-07-17 10:40:00;130050.0;130010.0;130225.0;129995.0;594347;163698
2024-07-17 10:50:00;130010.0;130235.0;130360.0;130010.0;614064;172887
2024-07-17 11:00:00;130235.0;129940.0;130275.0;129910.0;643189;176484
2024-07-17 11:10:00;129945.0;130300.0;130320.0;129900.0;580784;157156
2024-07-17 11:20:00;130295.0;130305.0;130315.0;130210.0;245549;69024
2024-07-17 11:30:00;130305.0;130350.0;130450.0;130245.0;431441;115063
2024-07-17 11:40:00;130350.0;130425.0;130525.0;130335.0;408364;109139
2024-07-17 11:50:00;130420.0;130365.0;130500.0;130350.0;250515;65576
2024-07-17 12:00:00;130360.0;130475.0;130500.0;130320.0;258546;68304
2024-07-17 12:10:00;130475.0;130525.0;130595.0;130385.0;328228;88245
2024-07-17 12:20:00;130525.0;130360.0;130570.0;130355.0;243230;65114
2024-07-17 12:30:00;130355.0;130380.0;130395.0;130240.0;343629;85135
2024-07-17 12:40:00;130380.0;130295.0;130390.0;130280.0;137627;38820
2024-07-17 12:50:00;130295.0;130330.0;130335.0;130245.0;160176;42848
2024-07-18 10:00:00;129965.0;129960.0;130000.0;129840.0;514075;147778
2024-07-18 10:10:00;129965.0;129835.0;130110.0;129820.0;542218;162979
2024-07-18 10:20:00;129835.0;129625.0;129860.0;129580.0;745921;214187
2024-07-18 10:30:00;129620.0;129720.0;129735.0;129485.0;661833;196408
2024-07-18 10:40:00;129720.0;129705.0;129825.0;129630.0;510431;144533
2024-07-18 10:50:00;129705.0;129610.0;129755.0;129525.0;427611;128161
2024-07-18 11:00:00;129610.0;129425.0;129685.0;129365.0;578444;163191
2024-07-18 11:10:00;129425.0;129385.0;129525.0;129320.0;473704;132544
2024-07-18 11:20:00;129385.0;129290.0;129445.0;129275.0;360593;94285
2024-07-18 11:30:00;129285.0;129365.0;129490.0;129235.0;524547;134562
2024-07-18 11:40:00;129365.0;129255.0;129405.0;129145.0;520402;138932
2024-07-18 11:50:00;129255.0;129210.0;129280.0;129155.0;308117;86373
2024-07-18 12:00:00;129205.0;129125.0;129310.0;129090.0;353877;95585
2024-07-18 12:10:00;129125.0;129230.0;129250.0;129090.0;265778;71656
2024-07-18 12:20:00;129235.0;129130.0;129250.0;129105.0;244875;61457
2024-07-18 12:30:00;129130.0;129065.0;129160.0;129040.0;242267;61677
2024-07-18 12:40:00;129060.0;129085.0;129170.0;129045.0;227315;60506
2024-07-18 12:50:00;129090.0;129145.0;129170.0;129075.0;138550;40070
2024-07-19 10:00:00;128685.0;128755.0;128890.0;128610.0;272859;86882
2024-07-19 10:10:00;128755.0;128940.0;128980.0;128610.0;355515;111770
2024-07-19 10:20:00;128945.0;129220.0;129250.0;128930.0;375935;115262
2024-07-19 10:30:00;129220.0;129205.0;129280.0;128895.0;424156;130829
2024-07-19 10:40:00;129205.0;128975.0;129210.0;128915.0;218999;72119
2024-07-19 10:50:00;128970.0;129000.0;129120.0;128880.0;221841;69098
2024-07-19 11:00:00;129000.0;129220.0;129225.0;128935.0;190665;57514
2024-07-19 11:10:00;129220.0;128960.0;129225.0;128880.0;208863;63118
2024-07-19 11:20:00;128955.0;128960.0;129050.0;128885.0;195540;63208
2024-07-19 11:30:00;128960.0;128875.0;128975.0;128785.0;251278;79517
2024-07-19 11:40:00;128875.0;128770.0;128970.0;128760.0;177402;54548
2024-07-19 11:50:00;128770.0;128790.0;128815.0;128625.0;217491;63930
2024-07-19 12:00:00;128795.0;128680.0;128860.0;128655.0;162978;46204
2024-07-19 12:10:00;128680.0;128855.0;128885.0;128605.0;219471;58141
2024-07-19 12:20:00;128850.0;128535.0;128895.0;128535.0;258046;64886
2024-07-19 12:30:00;128540.0;128620.0;128645.0;128475.0;252816;62116
2024-07-19 12:40:00;128625.0;128710.0;128745.0;128565.0;152818;39608
2024-07-19 12:50:00;128705.0;128700.0;128720.0;128585.0;142770;37367
2024-07-22 10:00:00;128360.0;128590.0;128650.0;128280.0;566145;175061
2024-07-22 10:10:00;128595.0;128600.0;128645.0;128455.0;433858;136381
2024-07-22 10:20:00;128595.0;128580.0;128615.0;128425.0;434981;116277
2024-07-22 10:30:00;128580.0;128555.0;128610.0;128425.0;477016;126200
2024-07-22 10:40:00;128550.0;128320.0;128690.0;128320.0;639561;190189
2024-07-22 10:50:00;128320.0;128295.0;128340.0;128180.0;490760;136368
2024-07-22 11:00:00;128290.0;128485.0;128560.0;128210.0;602258;162918
2024-07-22 11:10:00;128485.0;128665.0;128690.0;128485.0;404382;113777
2024-07-22 11:20:00;128665.0;128660.0;128700.0;128555.0;261826;72174
2024-07-22 11:30:00;128655.0;128780.0;128825.0;128595.0;399139;106245
2024-07-22 11:40:00;128775.0;128675.0;128860.0;128640.0;403457;103069
2024-07-22 11:50:00;128675.0;128845.0;128845.0;128665.0;327104;85614
2024-07-22 12:00:00;128840.0;128690.0;128845.0;128665.0;251082;68977
2024-07-22 12:10:00;128685.0;128715.0;128810.0;128660.0;227216;59204
2024-07-22 12:20:00;128710.0;128470.0;128745.0;128460.0;325196;81086
2024-07-22 12:30:00;128475.0;128695.0;128700.0;128465.0;345329;80200
2024-07-22 12:40:00;128695.0;128755.0;128790.0;128675.0;199022;51392
2024-07-22 12:50:00;128750.0;128825.0;128910.0;128745.0;312785;78695
2024-07-23 10:00:00;128255.0;128025.0;128275.0;127990.0;557593;144554
2024-07-23 10:10:00;128025.0;128035.0;128090.0;127975.0;426856;103176
2024-07-23 10:20:00;128035.0;127955.0;128110.0;127900.0;529317;130418
2024-07-23 10:30:00;127955.0;127745.0;128030.0;127635.0;808886;204316
2024-07-23 10:40:00;127745.0;127810.0;127835.0;127680.0;389151;105280
2024-07-23 10:50:00;127805.0;127775.0;127810.0;127640.0;375619;95336
2024-07-23 11:00:00;127775.0;127790.0;127880.0;127720.0;420048;111072
2024-07-23 11:10:00;127790.0;127855.0;127915.0;127775.0;362155;93758
2024-07-23 11:20:00;127855.0;127840.0;127935.0;127810.0;311182;72944
2024-07-23 11:30:00;127840.0;127895.0;127995.0;127820.0;415418;98113
2024-07-23 11:40:00;127900.0;127825.0;127950.0;127730.0;583494;148802
2024-07-23 11:50:00;127825.0;127760.0;127830.0;127685.0;306801;79936
2024-07-23 12:00:00;127760.0;127760.0;127770.0;127655.0;239415;60210
2024-07-23 12:10:00;127760.0;127930.0;127940.0;127735.0;275206;68728
2024-07-23 12:20:00;127930.0;127800.0;127945.0;127740.0;283903;69846
2024-07-23 12:30:00;127805.0;127730.0;127830.0;127720.0;188025;44233
2024-07-23 12:40:00;127735.0;127700.0;127775.0;127685.0;155053;38023
2024-07-23 12:50:00;127700.0;127755.0;127760.0;127670.0;157141;41624
2024-07-24 10:00:00;127090.0;127240.0;127270.0;127055.0;420044;108861
2024-07-24 10:10:00;127240.0;127070.0;127265.0;126980.0;533782;134443
2024-07-24 10:20:00;127065.0;126870.0;127165.0;126845.0;595729;148846
2024-07-24 10:30:00;126875.0;127185.0;127210.0;126865.0;609894;161548
2024-07-24 10:40:00;127190.0;127180.0;127355.0;127150.0;578817;150464
2024-07-24 10:50:00;127180.0;127045.0;127190.0;126915.0;575484;148082
2024-07-24 11:00:00;127040.0;127100.0;127145.0;126965.0;439837;115280
2024-07-24 11:10:00;127100.0;127270.0;127315.0;127000.0;454327;118283
2024-07-24 11:20:00;127265.0;127325.0;127360.0;127225.0;363712;90181
2024-07-24 11:30:00;127325.0;127275.0;127340.0;127170.0;338225;89929
2024-07-24 11:40:00;127275.0;127335.0;127340.0;127185.0;280869;73217
2024-07-24 11:50:00;127335.0;127395.0;127420.0;127285.0;341903;87051
2024-07-24 12:00:00;127395.0;127430.0;127450.0;127310.0;241272;61191
2024-07-24 12:10:00;127435.0;127390.0;127475.0;127380.0;190074;49017
2024-07-24 12:20:00;127390.0;127325.0;127425.0;127275.0;262485;67734
2024-07-24 12:30:00;127330.0;127340.0;127405.0;127305.0;179090;45588
2024-07-24 12:40:00;127340.0;127315.0;127370.0;127265.0;143620;37318
2024-07-24 12:50:00;127315.0;127280.0;127390.0;127265.0;167928;42463
2024-07-25 10:00:00;126640.0;126765.0;126775.0;126510.0;440881;126036
2024-07-25 10:10:00;126765.0;126595.0;126845.0;126555.0;515417;149673
2024-07-25 10:20:00;126595.0;126385.0;126645.0;126325.0;502850;134659
2024-07-25 10:30:00;126385.0;126270.0;126385.0;126215.0;548300;145415
2024-07-25 10:40:00;126270.0;126460.0;126500.0;126185.0;501679;140198
2024-07-25 10:50:00;126460.0;126445.0;126490.0;126240.0;463274;130338
2024-07-25 11:00:00;126445.0;126385.0;126515.0;126325.0;451681;129742
2024-07-25 11:10:00;126380.0;126665.0;126685.0;126355.0;436027;121757
2024-07-25 11:20:00;126665.0;126605.0;126700.0;126565.0;317842;88224
2024-07-25 11:30:00;126605.0;126435.0;126645.0;126430.0;317623;85673
2024-07-25 11:40:00;126430.0;126460.0;126475.0;126300.0;380000;102747
2024-07-25 11:50:00;126460.0;126575.0;126580.0;126430.0;243085;63623
2024-07-25 12:00:00;126575.0;126570.0;126625.0;126515.0;212743;55750
2024-07-25 12:10:00;126570.0;126565.0;126650.0;126515.0;241849;62402
2024-07-25 12:20:00;126570.0;126565.0;126590.0;126515.0;156400;41773
2024-07-25 12:30:00;126565.0;126650.0;126670.0;126535.0;179144;45279
2024-07-25 12:40:00;126650.0;126605.0;126680.0;126595.0;162545;43260
2024-07-25 12:50:00;126605.0;126615.0;126695.0;126575.0;156815;38469
2024-07-26 10:00:00;126860.0;126850.0;126915.0;126770.0;415239;114631
2024-07-26 10:10:00;126850.0;126745.0;126895.0;126620.0;481111;131790
2024-07-26 10:20:00;126750.0;126660.0;126785.0;126620.0;354818;97236
2024-07-26 10:30:00;126665.0;126730.0;126765.0;126600.0;488590;130070
2024-07-26 10:40:00;126735.0;126760.0;126800.0;126700.0;349991;95219
2024-07-26 10:50:00;126760.0;126830.0;126890.0;126750.0;313065;84586
2024-07-26 11:00:00;126830.0;126885.0;126930.0;126760.0;395052;104800
2024-07-26 11:10:00;126885.0;127005.0;127050.0;126865.0;500497;132910
2024-07-26 11:20:00;127005.0;127060.0;127090.0;126965.0;297703;80967
2024-07-26 11:30:00;127060.0;127105.0;127160.0;126945.0;536006;139113
2024-07-26 11:40:00;127100.0;127130.0;127210.0;127090.0;328138;88471
2024-07-26 11:50:00;127135.0;127115.0;127200.0;127070.0;292124;75806
2024-07-26 12:00:00;127110.0;127270.0;127380.0;127110.0;451781;106447
2024-07-26 12:10:00;127270.0;127255.0;127300.0;127210.0;202456;51827
2024-07-26 12:20:00;127250.0;127300.0;127370.0;127240.0;190467;50587
2024-07-26 12:30:00;127305.0;127385.0;127425.0;127235.0;274759;72430
2024-07-26 12:40:00;127385.0;127445.0;127480.0;127370.0;196886;50904
2024-07-26 12:50:00;127450.0;127465.0;127495.0;127415.0;132597;33465
2024-07-29 10:00:00;128080.0;128055.0;128155.0;128020.0;395816;99517
2024-07-29 10:10:00;128055.0;128010.0;128185.0;128005.0;401171;104359
2024-07-29 10:20:00;128015.0;127845.0;128035.0;127785.0;552343;135537
2024-07-29 10:30:00;127840.0;127620.0;127960.0;127570.0;771689;193626
2024-07-29 10:40:00;127625.0;127630.0;127720.0;127570.0;370508;98249
2024-07-29 10:50:00;127630.0;127495.0;127645.0;127430.0;436877;112731
2024-07-29 11:00:00;127495.0;127545.0;127555.0;127440.0;292726;77339
2024-07-29 11:10:00;127540.0;127400.0;127550.0;127395.0;275368;71104
2024-07-29 11:20:00;127400.0;127370.0;127460.0;127325.0;300006;73766
2024-07-29 11:30:00;127365.0;127310.0;127410.0;127260.0;386200;93284
2024-07-29 11:40:00;127315.0;127265.0;127385.0;127235.0;262542;67193
2024-07-29 11:50:00;127270.0;127205.0;127275.0;127140.0;348570;78899
2024-07-29 12:00:00;127205.0;127190.0;127275.0;127170.0;200814;47491
2024-07-29 12:10:00;127190.0;127255.0;127300.0;127180.0;210808;52098
2024-07-29 12:20:00;127250.0;127285.0;127305.0;127230.0;177207;39912
2024-07-29 12:30:00;127290.0;127205.0;127305.0;127150.0;238744;56473
2024-07-29 12:40:00;127205.0;127270.0;127275.0;127120.0;218546;53712
2024-07-29 12:50:00;127265.0;127270.0;127275.0;127175.0;184502;43689
2024-07-30 10:00:00;127005.0;126915.0;127010.0;126895.0;369073;89463
2024-07-30 10:10:00;126915.0;126995.0;127105.0;126900.0;501015;132070
2024-07-30 10:20:00;126990.0;126870.0;127000.0;126820.0;495147;122627
2024-07-30 10:30:00;126870.0;126875.0;126890.0;126720.0;487558;120186
2024-07-30 10:40:00;126875.0;126795.0;126910.0;126770.0;338682;90197
2024-07-30 10:50:00;126800.0;126860.0;126905.0;126755.0;205463;57698
2024-07-30 11:00:00;126860.0;126770.0;126885.0;126675.0;441651;116245
2024-07-30 11:10:00;126775.0;126930.0;126955.0;126725.0;370951;97660
2024-07-30 11:20:00;126935.0;126840.0;126985.0;126835.0;357977;88988
2024-07-30 11:30:00;126840.0;126950.0;126975.0;126700.0;503025;126610
2024-07-30 11:40:00;126950.0;127015.0;127065.0;126915.0;309128;73614
2024-07-30 11:50:00;127015.0;126890.0;127030.0;126870.0;273674;70535
2024-07-30 12:00:00;126890.0;126775.0;126900.0;126635.0;469458;113180
2024-07-30 12:10:00;126775.0;126705.0;126785.0;126655.0;245557;60931
2024-07-30 12:20:00;126700.0;126660.0;126740.0;126635.0;181653;44386
2024-07-30 12:30:00;126665.0;126660.0;126695.0;126605.0;185697;43778
2024-07-30 12:40:00;126655.0;126645.0;126710.0;126635.0;162356;39485
2024-07-30 12:50:00;126645.0;126645.0;126690.0;126635.0;94110;22947
2024-07-31 10:00:00;127290.0;127345.0;127380.0;127180.0;498903;135790
2024-07-31 10:10:00;127345.0;127405.0;127660.0;127320.0;637897;174440
2024-07-31 10:20:00;127405.0;127700.0;127705.0;127350.0;422089;110448
2024-07-31 10:30:00;127700.0;127970.0;128050.0;127660.0;662901;161666
2024-07-31 10:40:00;127970.0;127950.0;128015.0;127845.0;380842;102582
2024-07-31 10:50:00;127945.0;127610.0;127950.0;127575.0;401154;105978
2024-07-31 11:00:00;127615.0;127820.0;127830.0;127595.0;342056;87319
2024-07-31 11:10:00;127815.0;127735.0;127930.0;127730.0;393948;96086
2024-07-31 11:20:00;127730.0;127825.0;127850.0;127730.0;215005;53395
2024-07-31 11:30:00;127825.0;127745.0;127835.0;127685.0;212143;53717
2024-07-31 11:40:00;127750.0;127735.0;127770.0;127655.0;202550;52764
2024-07-31 11:50:00;127740.0;127665.0;127740.0;127585.0;284852;73046
2024-07-31 12:00:00;127670.0;127665.0;127695.0;127620.0;149599;38067
2024-07-31 12:10:00;127665.0;127735.0;127770.0;127630.0;147441;38370
2024-07-31 12:20:00;127735.0;127755.0;127865.0;127725.0;171738;45037
2024-07-31 12:30:00;127760.0;127730.0;127785.0;127660.0;195565;48374
2024-07-31 12:40:00;127730.0;127775.0;127795.0;127695.0;151981;36766
2024-07-31 12:50:00;127775.0;127790.0;127800.0;127735.0;94790;24137
2024-08-01 10:00:00;128560.0;128665.0;128670.0;128520.0;390303;102749
2024-08-01 10:10:00;128660.0;128830.0;128880.0;128645.0;647597;155355
2024-08-01 10:20:00;128825.0;128880.0;129000.0;128825.0;492738;117363
2024-08-01 10:30:00;128880.0;129070.0;129085.0;128860.0;444045;110510
2024-08-01 10:40:00;129065.0;129055.0;129100.0;128910.0;409082;103090
2024-08-01 10:50:00;129055.0;129040.0;129080.0;128915.0;306330;80653
2024-08-01 11:00:00;129040.0;128885.0;129325.0;128840.0;640335;166608
2024-08-01 11:10:00;128885.0;128915.0;129070.0;128840.0;450201;113242
2024-08-01 11:20:00;128920.0;128795.0;128965.0;128750.0;465492;117832
2024-08-01 11:30:00;128795.0;128755.0;128820.0;128720.0;262005;64829
2024-08-01 11:40:00;128755.0;128705.0;128830.0;128665.0;366567;86929
2024-08-01 11:50:00;128705.0;128655.0;128740.0;128635.0;267757;64199
2024-08-01 12:00:00;128660.0;128530.0;128675.0;128470.0;379119;87284
2024-08-01 12:10:00;128535.0;128485.0;128580.0;128395.0;355377;82514
2024-08-01 12:20:00;128485.0;128475.0;128510.0;128395.0;231762;53301
2024-08-01 12:30:00;128475.0;128450.0;128550.0;128395.0;290241;66766
2024-08-01 12:40:00;128445.0;128245.0;128460.0;128215.0;333204;80311
2024-08-01 12:50:00;128245.0;128150.0;128290.0;128140.0;326599;74861
2024-08-02 10:00:00;127720.0;128125.0;128210.0;127680.0;629501;172352
2024-08-02 10:10:00;128130.0;128350.0;128430.0;128080.0;589971;147582
2024-08-02 10:20:00;128350.0;127695.0;128350.0;127660.0;557901;139073
2024-08-02 10:30:00;127695.0;127535.0;127780.0;127250.0;801858;203555
2024-08-02 10:40:00;127540.0;127385.0;127660.0;127180.0;627648;175523
2024-08-02 10:50:00;127390.0;127215.0;127545.0;127120.0;471714;136382
2024-08-02 11:00:00;127210.0;127345.0;127485.0;127135.0;504208;144119
2024-08-02 11:10:00;127350.0;126980.0;127370.0;126945.0;558127;162049
2024-08-02 11:20:00;126975.0;126915.0;127165.0;126910.0;418390;115892
2024-08-02 11:30:00;126915.0;126755.0;127030.0;126735.0;439923;119268
2024-08-02 11:40:00;126750.0;126770.0;126860.0;126705.0;320864;84093
2024-08-02 11:50:00;126775.0;126670.0;126825.0;126655.0;282852;73372
2024-08-02 12:00:00;126665.0;126660.0;126710.0;126575.0;333357;87383
2024-08-02 12:10:00;126655.0;126665.0;126760.0;126575.0;263004;74890
2024-08-02 12:20:00;126660.0;126520.0;126670.0;126440.0;352575;97258
2024-08-02 12:30:00;126520.0;126495.0;126555.0;126430.0;190881;55383
2024-08-02 12:40:00;126495.0;126610.0;126640.0;126455.0;211430;60332
2024-08-02 12:50:00;126610.0;126545.0;126660.0;126535.0;175951;51677
2024-08-05 10:00:00;123390.0;123320.0;123825.0;123305.0;643309;194507
2024-08-05 10:10:00;123320.0;123815.0;123950.0;123310.0;718296;209833
2024-08-05 10:20:00;123815.0;123375.0;123960.0;123305.0;649941;179775
2024-08-05 10:30:00;123370.0;124170.0;124195.0;123290.0;805524;226290
2024-08-05 10:40:00;124175.0;124280.0;124355.0;123740.0;674601;208009
2024-08-05 10:50:00;124275.0;124300.0;124400.0;124040.0;462599;145585
2024-08-05 11:00:00;124300.0;124505.0;124875.0;123980.0;784165;217327
2024-08-05 11:10:00;124505.0;124570.0;124630.0;124300.0;481596;150583
2024-08-05 11:20:00;124570.0;124385.0;124730.0;124375.0;480975;145280
2024-08-05 11:30:00;124385.0;124605.0;124725.0;124345.0;411275;119729
2024-08-05 11:40:00;124605.0;124560.0;124705.0;124470.0;357626;104737
2024-08-05 11:50:00;124560.0;124580.0;124720.0;124470.0;330352;89702
2024-08-05 12:00:00;124575.0;124535.0;124625.0;124350.0;387472;107158
2024-08-05 12:10:00;124535.0;124670.0;124695.0;124470.0;332748;90753
2024-08-05 12:20:00;124670.0;124745.0;124860.0;124650.0;362863;96661
2024-08-05 12:30:00;124750.0;125050.0;125145.0;124715.0;413179;112337
2024-08-05 12:40:00;125050.0;124860.0;125065.0;124850.0;294880;81189
2024-08-05 12:50:00;124855.0;124855.0;124910.0;124730.0;255681;70006
2024-08-06 10:00:00;125520.0;125970.0;126000.0;125480.0;762486;229622
2024-08-06 10:10:00;125975.0;125700.0;126030.0;125570.0;761856;222280
2024-08-06 10:20:00;125705.0;125685.0;125865.0;125470.0;678429;194167
2024-08-06 10:30:00;125685.0;125640.0;125845.0;125480.0;641354;188612
2024-08-06 10:40:00;125640.0;125700.0;125765.0;125495.0;570841;168460
2024-08-06 10:50:00;125700.0;125815.0;125950.0;125670.0;506243;150650
2024-08-06 11:00:00;125810.0;125915.0;125925.0;125645.0;542222;158730
2024-08-06 11:10:00;125920.0;125980.0;125995.0;125755.0;458257;137087
2024-08-06 11:20:00;125980.0;125750.0;125995.0;125730.0;365108;110981
2024-08-06 11:30:00;125750.0;125650.0;125810.0;125610.0;464042;132539
2024-08-06 11:40:00;125655.0;125780.0;125825.0;125580.0;413335;114529
2024-08-06 11:50:00;125780.0;125525.0;125785.0;125505.0;360887;100166
2024-08-06 12:00:00;125525.0;125675.0;125755.0;125515.0;344878;96760
2024-08-06 12:10:00;125680.0;125685.0;125725.0;125565.0;268600;78122
2024-08-06 12:20:00;125685.0;125670.0;125775.0;125635.0;247550;71124
2024-08-06 12:30:00;125675.0;125870.0;125895.0;125640.0;326519;94478
2024-08-06 12:40:00;125875.0;125950.0;125980.0;125850.0;278886;76554
2024-08-06 12:50:00;125950.0;126000.0;126040.0;125910.0;207198;58765
2024-08-07 10:00:00;127365.0;127290.0;127425.0;127245.0;492312;144566
2024-08-07 10:10:00;127290.0;127120.0;127395.0;127055.0;600656;175835
2024-08-07 10:20:00;127115.0;127335.0;127550.0;127090.0;751265;220184
2024-08-07 10:30:00;127335.0;127285.0;127405.0;127110.0;647980;199038
2024-08-07 10:40:00;127285.0;127330.0;127540.0;127245.0;568556;171296
2024-08-07 10:50:00;127330.0;127560.0;127660.0;127305.0;495134;151810
2024-08-07 11:00:00;127565.0;127420.0;127565.0;127285.0;516667;153349
2024-08-07 11:10:00;127420.0;127165.0;127485.0;127125.0;447291;136633
2024-08-07 11:20:00;127165.0;127010.0;127305.0;126980.0;530743;150808
2024-08-07 11:30:00;127010.0;127050.0;127075.0;126915.0;397288;108632
2024-08-07 11:40:00;127055.0;127280.0;127335.0;127050.0;376832;107836
2024-08-07 11:50:00;127275.0;127170.0;127295.0;127080.0;291482;84449
2024-08-07 12:00:00;127170.0;127200.0;127210.0;127015.0;348581;96224
2024-08-07 12:10:00;127205.0;127220.0;127270.0;127125.0;305954;85889
2024-08-07 12:20:00;127220.0;127070.0;127285.0;127055.0;253044;73744
2024-08-07 12:30:00;127070.0;127170.0;127215.0;127070.0;176182;52838
2024-08-07 12:40:00;127170.0;127230.0;127290.0;127125.0;252434;72051
2024-08-07 12:50:00;127230.0;127410.0;127420.0;127215.0;251433;70678
2024-08-08 10:00:00;127605.0;127865.0;128025.0;127600.0;710628;200301
2024-08-08 10:10:00;127865.0;127895.0;127945.0;127800.0;472951;131734
2024-08-08 10:20:00;127895.0;128125.0;128160.0;127860.0;618716;166350
2024-08-08 10:30:00;128125.0;128175.0;128230.0;127965.0;629910;176775
2024-08-08 10:40:00;128170.0;128260.0;128285.0;128070.0;552779;155308
2024-08-08 10:50:00;128255.0;128370.0;128410.0;128215.0;491721;128434
2024-08-08 11:00:00;128370.0;128485.0;128515.0;128325.0;400153;100991
2024-08-08 11:10:00;128485.0;128520.0;128600.0;128420.0;402209;97222
2024-08-08 11:20:00;128520.0;128580.0;128660.0;128480.0;335546;84386
2024-08-08 11:30:00;128580.0;128605.0;128645.0;128490.0;335847;86523
2024-08-08 11:40:00;128610.0;128670.0;128720.0;128565.0;308283;75379
2024-08-08 11:50:00;128670.0;128595.0;128675.0;128570.0;183239;48985
2024-08-08 12:00:00;128590.0;128635.0;128655.0;128560.0;160384;43085
