<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.11	12:59:00	137250	137285	137240	137265	3474	10684	5
2025.07.11	13:00:00	137265	137270	137225	137245	3848	12473	5
2025.07.11	13:01:00	137240	137265	137200	137200	4313	14670	5
2025.07.11	13:02:00	137205	137210	137160	137185	7117	26542	5
2025.07.11	13:03:00	137185	137200	137175	137180	3119	9758	5
2025.07.11	13:04:00	137175	137230	137170	137200	4221	15482	5
2025.07.11	13:05:00	137205	137210	137180	137185	2385	7235	5
2025.07.11	13:06:00	137190	137220	137150	137190	5019	17327	5
2025.07.11	13:07:00	137190	137190	137155	137170	2359	8778	5
2025.07.11	13:08:00	137165	137215	137165	137180	3258	11798	5
2025.07.11	13:09:00	137180	137185	137155	137160	2024	6856	5
2025.07.11	13:10:00	137160	137170	137125	137160	6571	19476	5
2025.07.11	13:11:00	137165	137210	137160	137210	4014	13800	5
2025.07.11	13:12:00	137210	137235	137205	137215	4702	16173	5
2025.07.11	13:13:00	137215	137250	137210	137225	3336	11992	5
2025.07.11	13:14:00	137225	137240	137215	137225	1325	4386	5
2025.07.11	13:15:00	137225	137230	137100	137120	19159	72570	5
2025.07.11	13:16:00	137120	137160	137115	137145	4693	16849	5
2025.07.11	13:17:00	137150	137150	137025	137055	17688	59646	5
2025.07.11	13:18:00	137055	137090	137040	137085	5053	17831	5
2025.07.11	13:19:00	137085	137090	137055	137080	2970	10857	5
2025.07.11	13:20:00	137085	137095	137060	137070	3589	11266	5
2025.07.11	13:21:00	137070	137085	137035	137040	3931	12508	5
2025.07.11	13:22:00	137040	137075	137035	137060	2997	9423	5
2025.07.11	13:23:00	137055	137070	137025	137050	2970	10500	5
2025.07.11	13:24:00	137050	137080	137035	137040	3994	13208	5
2025.07.11	13:25:00	137040	137070	137005	137070	7165	23092	5
2025.07.11	13:26:00	137070	137070	137025	137055	3306	12220	5
2025.07.11	13:27:00	137055	137090	137050	137070	4079	14562	5
2025.07.11	13:28:00	137075	137120	137070	137090	5922	18854	5
2025.07.11	13:29:00	137090	137125	137080	137090	4965	20328	5
2025.07.11	13:30:00	137085	137100	137070	137095	2463	8174	5
2025.07.11	13:31:00	137095	137160	137090	137125	6702	21593	5
2025.07.11	13:32:00	137125	137145	137120	137130	1829	6062	5
2025.07.11	13:33:00	137135	137135	137110	137115	1996	7201	5
2025.07.11	13:34:00	137110	137120	137070	137090	4695	15187	5
2025.07.11	13:35:00	137090	137105	137075	137105	2029	6648	5
2025.07.11	13:36:00	137105	137110	137090	137095	1743	5711	5
2025.07.11	13:37:00	137095	137130	137090	137115	2425	7921	5
2025.07.11	13:38:00	137110	137130	137085	137115	2243	7655	5
2025.07.11	13:39:00	137115	137140	137105	137110	2035	6116	5
2025.07.11	13:40:00	137105	137110	137065	137085	4444	14681	5
2025.07.11	13:41:00	137090	137115	137075	137095	2229	6864	5
2025.07.11	13:42:00	137100	137125	137080	137095	3217	11339	5
2025.07.11	13:43:00	137100	137125	137095	137110	1503	4575	5
2025.07.11	13:44:00	137110	137175	137110	137135	6311	19967	5
2025.07.11	13:45:00	137135	137175	137130	137165	3038	10252	5
2025.07.11	13:46:00	137165	137195	137155	137170	6221	18682	5
2025.07.11	13:47:00	137175	137175	137135	137145	3258	10926	5
2025.07.11	13:48:00	137145	137155	137120	137125	3035	10680	5
2025.07.11	13:49:00	137120	137125	137075	137090	7397	28359	5
2025.07.11	13:50:00	137095	137100	137060	137080	5096	17253	5
2025.07.11	13:51:00	137085	137110	137075	137090	2289	7337	5
2025.07.11	13:52:00	137085	137115	137080	137090	1598	5213	5
2025.07.11	13:53:00	137090	137095	137010	137050	8678	29995	5
2025.07.11	13:54:00	137045	137070	137040	137055	3077	10254	5
2025.07.11	13:55:00	137055	137075	137040	137060	2715	8996	5
2025.07.11	13:56:00	137065	137090	137060	137085	2681	9507	5
2025.07.11	13:57:00	137090	137115	137080	137095	3011	10634	5
2025.07.11	13:58:00	137100	137130	137090	137110	2892	9542	5
2025.07.11	13:59:00	137110	137115	137090	137095	1475	5143	5
2025.07.11	14:00:00	137095	137095	137050	137090	4408	16130	5
2025.07.11	14:01:00	137090	137130	137085	137125	4388	14385	5
2025.07.11	14:02:00	137125	137220	137120	137200	14112	49426	5
2025.07.11	14:03:00	137200	137215	137170	137215	4058	13895	5
2025.07.11	14:04:00	137210	137235	137190	137210	4512	15586	5
2025.07.11	14:05:00	137215	137265	137205	137240	7893	24220	5
2025.07.11	14:06:00	137245	137305	137235	137260	9649	33238	5
2025.07.11	14:07:00	137260	137270	137205	137235	7616	26404	5
2025.07.11	14:08:00	137235	137260	137220	137255	2674	9947	5
2025.07.11	14:09:00	137250	137280	137230	137240	3461	12927	5
2025.07.11	14:10:00	137240	137280	137240	137250	2940	10399	5
2025.07.11	14:11:00	137245	137265	137225	137265	3702	10818	5
2025.07.11	14:12:00	137265	137305	137250	137255	4492	14797	5
2025.07.11	14:13:00	137250	137285	137220	137230	4716	17208	5
2025.07.11	14:14:00	137230	137285	137225	137265	2669	9419	5
2025.07.11	14:15:00	137265	137275	137230	137250	2823	9724	5
2025.07.11	14:16:00	137250	137295	137245	137260	2933	10436	5
2025.07.11	14:17:00	137260	137295	137240	137265	3122	10313	5
2025.07.11	14:18:00	137260	137275	137225	137240	2554	8958	5
2025.07.11	14:19:00	137235	137275	137235	137255	1496	5287	5
2025.07.11	14:20:00	137255	137290	137250	137280	2096	6348	5
2025.07.11	14:21:00	137285	137300	137270	137290	2979	9530	5
2025.07.11	14:22:00	137295	137350	137290	137350	11961	40635	5
2025.07.11	14:23:00	137350	137420	137345	137405	12343	39243	5
2025.07.11	14:24:00	137405	137435	137395	137415	7723	25263	5
2025.07.11	14:25:00	137415	137460	137380	137420	11247	35451	5
2025.07.11	14:26:00	137420	137470	137385	137390	7271	23424	5
2025.07.11	14:27:00	137385	137395	137350	137395	6177	21241	5
2025.07.11	14:28:00	137390	137425	137385	137420	3442	12447	5
2025.07.11	14:29:00	137415	137430	137405	137415	2045	6456	5
2025.07.11	14:30:00	137415	137415	137385	137395	5588	17004	5
2025.07.11	14:31:00	137395	137425	137385	137395	2375	7878	5
2025.07.11	14:32:00	137400	137405	137325	137330	9160	33147	5
2025.07.11	14:33:00	137335	137340	137305	137325	7636	27912	5
2025.07.11	14:34:00	137320	137335	137305	137330	3203	12279	5
2025.07.11	14:35:00	137335	137335	137250	137260	7912	27232	5
2025.07.11	14:36:00	137265	137325	137255	137310	6212	22659	5
2025.07.11	14:37:00	137315	137320	137285	137315	2428	9331	5
2025.07.11	14:38:00	137320	137320	137285	137290	2134	8282	5
2025.07.11	14:39:00	137285	137300	137190	137200	12164	40575	5
2025.07.11	14:40:00	137205	137255	137195	137225	7147	25342	5
2025.07.11	14:41:00	137220	137225	137165	137185	9738	35954	5
2025.07.11	14:42:00	137190	137260	137185	137240	5888	20553	5
2025.07.11	14:43:00	137240	137280	137230	137265	5738	20798	5
2025.07.11	14:44:00	137265	137325	137255	137310	7871	29568	5
2025.07.11	14:45:00	137305	137320	137290	137300	2715	9067	5
2025.07.11	14:46:00	137305	137325	137290	137310	2330	7080	5
2025.07.11	14:47:00	137310	137335	137305	137315	2887	9233	5
2025.07.11	14:48:00	137320	137325	137300	137315	1483	4631	5
2025.07.11	14:49:00	137315	137335	137305	137315	1985	6331	5
2025.07.11	14:50:00	137310	137335	137305	137315	1893	5927	5
2025.07.11	14:51:00	137315	137380	137310	137335	8715	29871	5
2025.07.11	14:52:00	137335	137355	137320	137335	2585	9035	5
2025.07.11	14:53:00	137340	137360	137310	137350	2948	10921	5
2025.07.11	14:54:00	137350	137385	137345	137370	3929	14468	5
2025.07.11	14:55:00	137370	137395	137350	137380	4186	14814	5
2025.07.11	14:56:00	137375	137415	137360	137405	3803	12365	5
2025.07.11	14:57:00	137405	137445	137380	137425	6077	18594	5
2025.07.11	14:58:00	137425	137480	137405	137450	7973	28926	5
2025.07.11	14:59:00	137450	137505	137440	137485	6811	23953	5
2025.07.11	15:00:00	137490	137505	137425	137435	9452	32477	5
2025.07.11	15:01:00	137435	137500	137425	137500	4249	15711	5
2025.07.11	15:02:00	137500	137625	137495	137595	20393	63255	5
2025.07.11	15:03:00	137590	137660	137580	137615	12850	44530	5
2025.07.11	15:04:00	137615	137645	137590	137610	7280	29638	5
2025.07.11	15:05:00	137605	137615	137535	137575	9699	37192	5
2025.07.11	15:06:00	137575	137610	137555	137585	4622	15683	5
2025.07.11	15:07:00	137590	137595	137545	137545	3423	11181	5
2025.07.11	15:08:00	137545	137550	137490	137505	8848	32095	5
2025.07.11	15:09:00	137510	137525	137500	137515	2715	10679	5
2025.07.11	15:10:00	137515	137570	137510	137535	5697	21351	5
2025.07.11	15:11:00	137535	137550	137520	137540	1763	6108	5
2025.07.11	15:12:00	137540	137575	137540	137570	3664	12245	5
2025.07.11	15:13:00	137565	137610	137545	137550	5480	18079	5
2025.07.11	15:14:00	137550	137610	137550	137575	3357	13065	5
2025.07.11	15:15:00	137575	137595	137525	137535	4421	13760	5
2025.07.11	15:16:00	137540	137595	137535	137595	2638	8879	5
2025.07.11	15:17:00	137595	137635	137590	137635	7201	27547	5
2025.07.11	15:18:00	137630	137640	137585	137600	3559	12374	5
2025.07.11	15:19:00	137595	137615	137585	137600	1881	6256	5
2025.07.11	15:20:00	137605	137620	137585	137590	2784	9268	5
2025.07.11	15:21:00	137595	137630	137585	137630	2441	8937	5
2025.07.11	15:22:00	137630	137815	137625	137665	34045	130932	5
2025.07.11	15:23:00	137670	137680	137650	137670	4442	16764	5
2025.07.11	15:24:00	137670	137690	137650	137655	2889	9372	5
2025.07.11	15:25:00	137650	137685	137645	137680	3319	11593	5
2025.07.11	15:26:00	137680	137690	137650	137665	2305	7872	5
2025.07.11	15:27:00	137665	137680	137650	137655	1339	4976	5
2025.07.11	15:28:00	137660	137680	137625	137660	4940	19052	5
2025.07.11	15:29:00	137660	137680	137655	137670	1890	6202	5
2025.07.11	15:30:00	137665	137670	137595	137620	7364	25219	5
2025.07.11	15:31:00	137625	137640	137595	137625	3076	15319	5
2025.07.11	15:32:00	137625	137630	137545	137545	8694	30190	5
2025.07.11	15:33:00	137545	137615	137545	137600	5898	22790	5
2025.07.11	15:34:00	137600	137605	137570	137575	2570	9526	5
2025.07.11	15:35:00	137570	137610	137530	137585	6529	22242	5
2025.07.11	15:36:00	137590	137590	137565	137590	2717	9060	5
2025.07.11	15:37:00	137590	137645	137585	137615	4893	17528	5
2025.07.11	15:38:00	137615	137640	137600	137615	2944	11915	5
2025.07.11	15:39:00	137615	137615	137585	137605	2466	8667	5
2025.07.11	15:40:00	137600	137645	137580	137640	3532	11341	5
2025.07.11	15:41:00	137640	137640	137595	137605	2429	8719	5
2025.07.11	15:42:00	137600	137615	137580	137580	2223	7016	5
2025.07.11	15:43:00	137580	137610	137580	137590	2105	8006	5
2025.07.11	15:44:00	137595	137610	137575	137610	1465	4779	5
2025.07.11	15:45:00	137610	137630	137590	137595	2829	9779	5
2025.07.11	15:46:00	137590	137610	137575	137575	2242	7869	5
2025.07.11	15:47:00	137575	137615	137555	137590	3689	12972	5
2025.07.11	15:48:00	137595	137640	137580	137630	3338	11295	5
2025.07.11	15:49:00	137630	137660	137625	137655	4334	15758	5
2025.07.11	15:50:00	137655	137675	137640	137650	4386	16450	5
2025.07.11	15:51:00	137650	137750	137645	137730	14772	61866	5
2025.07.11	15:52:00	137725	137760	137710	137725	5428	19814	5
2025.07.11	15:53:00	137730	137735	137710	137710	2301	7971	5
2025.07.11	15:54:00	137710	137775	137700	137755	5841	20256	5
2025.07.11	15:55:00	137755	137790	137745	137765	5075	22051	5
2025.07.11	15:56:00	137760	137800	137750	137765	4259	17107	5
2025.07.11	15:57:00	137765	137775	137730	137750	3578	13040	5
2025.07.11	15:58:00	137745	137765	137720	137745	3025	10255	5
2025.07.11	15:59:00	137740	137750	137695	137725	5949	21461	5
2025.07.11	16:00:00	137725	137750	137685	137740	5430	19363	5
2025.07.11	16:01:00	137740	137750	137725	137750	2204	8042	5
2025.07.11	16:02:00	137750	137795	137745	137775	5101	18630	5
2025.07.11	16:03:00	137770	137805	137770	137785	4109	14181	5
2025.07.11	16:04:00	137785	137795	137735	137755	4330	15077	5
2025.07.11	16:05:00	137755	137785	137750	137750	2968	10717	5
2025.07.11	16:06:00	137750	137750	137685	137695	6159	21029	5
2025.07.11	16:07:00	137690	137730	137680	137725	3782	14000	5
2025.07.11	16:08:00	137720	137760	137710	137735	3858	13693	5
2025.07.11	16:09:00	137735	137810	137730	137800	4699	15686	5
2025.07.11	16:10:00	137800	137810	137755	137775	4999	18874	5
2025.07.11	16:11:00	137770	137775	137735	137760	3977	13388	5
2025.07.11	16:12:00	137760	137775	137755	137760	1678	5126	5
2025.07.11	16:13:00	137755	137775	137720	137740	2915	9641	5
2025.07.11	16:14:00	137740	137755	137725	137740	2025	6618	5
2025.07.11	16:15:00	137740	137745	137720	137725	1881	6186	5
2025.07.11	16:16:00	137725	137730	137650	137670	8378	32531	5
2025.07.11	16:17:00	137665	137735	137660	137730	5058	19211	5
2025.07.11	16:18:00	137735	137740	137685	137690	3875	16433	5
2025.07.11	16:19:00	137690	137700	137655	137670	3262	13303	5
2025.07.11	16:20:00	137670	137675	137630	137660	5421	17737	5
2025.07.11	16:21:00	137655	137665	137635	137645	2642	9432	5
2025.07.11	16:22:00	137650	137660	137635	137650	2067	7567	5
2025.07.11	16:23:00	137650	137670	137640	137660	1741	6313	5
2025.07.11	16:24:00	137665	137710	137660	137710	4704	17802	5
2025.07.11	16:25:00	137705	137710	137675	137690	2121	7860	5
2025.07.11	16:26:00	137695	137700	137675	137685	1410	5051	5
2025.07.11	16:27:00	137690	137695	137655	137670	2295	7760	5
2025.07.11	16:28:00	137670	137675	137640	137665	2858	10019	5
2025.07.11	16:29:00	137665	137685	137645	137685	2046	8160	5
2025.07.11	16:30:00	137685	137745	137670	137725	7317	27249	5
2025.07.11	16:31:00	137730	137730	137665	137685	4387	15079	5
2025.07.11	16:32:00	137685	137725	137685	137720	2485	10183	5
2025.07.11	16:33:00	137720	137740	137715	137740	2094	7539	5
2025.07.11	16:34:00	137735	137775	137725	137755	4201	13835	5
2025.07.11	16:35:00	137755	137760	137695	137700	3979	13713	5
2025.07.11	16:36:00	137700	137735	137700	137735	2357	8973	5
2025.07.11	16:37:00	137735	137765	137730	137755	3459	12785	5
2025.07.11	16:38:00	137750	137770	137745	137755	1652	5630	5
2025.07.11	16:39:00	137755	137760	137695	137705	4226	14944	5
2025.07.11	16:40:00	137700	137710	137635	137650	6589	23497	5
2025.07.11	16:41:00	137650	137660	137640	137650	2466	9186	5
2025.07.11	16:42:00	137650	137695	137650	137690	4076	14371	5
2025.07.11	16:43:00	137690	137715	137665	137695	3658	11689	5
2025.07.11	16:44:00	137690	137710	137690	137705	1989	6374	5
2025.07.11	16:45:00	137700	137715	137685	137695	1998	5898	5
2025.07.11	16:46:00	137700	137725	137685	137695	3040	9483	5
2025.07.11	16:47:00	137695	137710	137680	137705	1428	4303	5
2025.07.11	16:48:00	137705	137740	137700	137725	3810	13076	5
2025.07.11	16:49:00	137725	137730	137710	137720	1598	5189	5
2025.07.11	16:50:00	137715	137720	137680	137680	2572	8055	5
2025.07.11	16:51:00	137680	137685	137650	137665	3779	11695	5
2025.07.11	16:52:00	137665	137685	137650	137680	2396	7253	5
2025.07.11	16:53:00	137680	137680	137650	137655	1700	5000	5
2025.07.11	16:54:00	137650	137675	137645	137660	2131	6525	5
2025.07.11	16:55:00	137660	137680	137650	137670	2505	8181	5
2025.07.11	16:56:00	137670	137675	137650	137655	1527	5011	5
2025.07.11	16:57:00	137660	137715	137650	137705	3540	10980	5
2025.07.11	16:58:00	137705	137735	137700	137715	3639	11367	5
2025.07.11	16:59:00	137715	137725	137700	137705	1961	6135	5
2025.07.11	17:00:00	137705	137850	137700	137805	20121	58187	5
2025.07.11	17:01:00	137800	137815	137770	137795	4315	14574	5
2025.07.11	17:02:00	137790	137795	137765	137770	2084	6837	5
2025.07.11	17:03:00	137765	137780	137750	137770	2303	8682	5
2025.07.11	17:04:00	137770	137790	137765	137785	1656	5801	5
2025.07.11	17:05:00	137785	137790	137750	137770	2350	8009	5
2025.07.11	17:06:00	137775	137790	137770	137780	1843	5931	5
2025.07.11	17:07:00	137775	137805	137750	137795	2757	9605	5
2025.07.11	17:08:00	137790	137825	137785	137815	3315	12347	5
2025.07.11	17:09:00	137810	137840	137790	137795	2918	10650	5
2025.07.11	17:10:00	137790	137830	137790	137810	2247	8170	5
2025.07.11	17:11:00	137810	137850	137790	137830	3908	12634	5
2025.07.11	17:12:00	137835	137910	137825	137905	8620	31057	5
2025.07.11	17:13:00	137900	137920	137880	137910	4275	14350	5
2025.07.11	17:14:00	137905	137920	137885	137905	2265	6930	5
2025.07.11	17:15:00	137905	137910	137875	137895	2674	8018	5
2025.07.11	17:16:00	137895	137910	137865	137885	2697	8756	5
2025.07.11	17:17:00	137880	137900	137865	137880	1808	6593	5
2025.07.11	17:18:00	137880	137900	137870	137900	1691	5486	5
2025.07.11	17:19:00	137895	137900	137840	137850	3630	12796	5
2025.07.11	17:20:00	137850	137865	137845	137860	1781	6112	5
2025.07.11	17:21:00	137860	137865	137845	137855	996	3562	5
2025.07.11	17:22:00	137855	137865	137810	137825	4372	16509	5
2025.07.11	17:23:00	137820	137830	137810	137815	1221	4018	5
2025.07.11	17:24:00	137810	137820	137780	137800	3595	12242	5
2025.07.11	17:25:00	137800	137810	137770	137780	2091	7495	5
2025.07.11	17:26:00	137780	137785	137765	137770	1232	4061	5
2025.07.11	17:27:00	137775	137775	137730	137760	3943	13480	5
2025.07.11	17:28:00	137760	137760	137725	137725	2055	9075	5
2025.07.11	17:29:00	137725	137745	137715	137735	1579	5524	5
2025.07.11	17:30:00	137730	137735	137715	137730	2603	6353	5
2025.07.11	17:31:00	137730	137735	137680	137695	3126	10448	5
2025.07.11	17:32:00	137695	137710	137680	137685	1520	5788	5
2025.07.11	17:33:00	137685	137705	137675	137680	1908	7639	5
2025.07.11	17:34:00	137680	137685	137650	137660	2322	8190	5
2025.07.11	17:35:00	137665	137675	137645	137650	1738	6545	5
2025.07.11	17:36:00	137650	137660	137635	137645	1259	4470	5
2025.07.11	17:37:00	137640	137650	137620	137635	2893	9753	5
2025.07.11	17:38:00	137635	137645	137605	137635	2176	8420	5
2025.07.11	17:39:00	137635	137705	137630	137695	5641	21083	5
2025.07.11	17:40:00	137695	137700	137680	137690	1441	5893	5
2025.07.11	17:41:00	137690	137695	137670	137685	1275	4293	5
2025.07.11	17:42:00	137690	137710	137680	137700	1902	5751	5
2025.07.11	17:43:00	137700	137715	137675	137690	1243	4146	5
2025.07.11	17:44:00	137690	137700	137680	137685	699	1935	5
2025.07.11	17:45:00	137685	137705	137675	137695	910	2213	5
2025.07.11	17:46:00	137695	137705	137690	137690	637	1554	5
2025.07.11	17:47:00	137690	137715	137690	137705	1170	3825	5
2025.07.11	17:48:00	137705	137710	137680	137695	1558	4610	5
2025.07.11	17:49:00	137700	137700	137690	137690	428	1356	5
2025.07.11	17:50:00	137690	137725	137685	137715	1984	6437	5
2025.07.11	17:51:00	137715	137800	137715	137780	5364	18582	5
2025.07.11	17:52:00	137780	137865	137775	137785	7729	25610	5
2025.07.11	17:53:00	137785	137790	137720	137735	4311	13269	5
2025.07.11	17:54:00	137740	137755	137695	137725	3674	11257	5
2025.07.11	17:55:00	137720	137750	137715	137735	1424	3849	5
2025.07.11	17:56:00	137735	137750	137730	137740	559	1337	5
2025.07.11	17:57:00	137735	137745	137700	137710	1139	3438	5
2025.07.11	17:58:00	137700	137715	137680	137710	2510	6818	5
2025.07.11	17:59:00	137705	137740	137700	137730	1579	3937	5
2025.07.11	18:00:00	137730	137750	137725	137735	1441	3740	5
2025.07.11	18:01:00	137740	137745	137730	137735	606	1184	5
2025.07.11	18:02:00	137735	137745	137735	137735	511	811	5
2025.07.11	18:03:00	137740	137750	137735	137745	356	913	5
2025.07.11	18:04:00	137750	137790	137745	137760	2053	6967	5
2025.07.11	18:05:00	137760	137830	137760	137785	3847	12595	5
2025.07.11	18:06:00	137785	137815	137780	137785	1246	3608	5
2025.07.11	18:07:00	137790	137790	137780	137785	437	699	5
2025.07.11	18:08:00	137790	137800	137755	137760	1582	3765	5
2025.07.11	18:09:00	137760	137775	137720	137725	2423	5961	5
2025.07.11	18:10:00	137725	137730	137580	137650	6039	18516	5
2025.07.11	18:11:00	137655	137690	137610	137655	2234	6995	5
2025.07.11	18:12:00	137660	137690	137650	137670	1303	2524	5
2025.07.11	18:13:00	137665	137680	137645	137645	1234	2539	5
2025.07.11	18:14:00	137645	137680	137610	137615	2219	6785	5
2025.07.11	18:15:00	137625	137640	137585	137610	2605	5789	5
2025.07.11	18:16:00	137610	137640	137600	137605	1448	3034	5
2025.07.11	18:17:00	137605	137640	137605	137630	667	1545	5
2025.07.11	18:18:00	137635	137640	137600	137615	785	1985	5
2025.07.11	18:19:00	137610	137635	137600	137620	1251	2761	5
2025.07.11	18:20:00	137615	137615	137460	137515	2462	8475	5
2025.07.11	18:21:00	137520	137565	137505	137515	693	2387	5
2025.07.11	18:22:00	137525	137540	137500	137530	276	1020	5
2025.07.11	18:23:00	137540	137555	137500	137500	395	2189	5
2025.07.11	18:24:00	137510	137615	137500	137615	921	5040	5
2025.07.14	09:00:00	137370	137665	137370	137585	17909	53678	5
2025.07.14	09:01:00	137590	137720	137300	137590	48132	105148	5
2025.07.14	09:02:00	137585	137635	137430	137470	25803	57016	5
2025.07.14	09:03:00	137470	137520	137270	137270	25931	59673	5
2025.07.14	09:04:00	137275	137305	137150	137195	23643	55445	5
2025.07.14	09:05:00	137200	137435	137185	137385	34053	94282	5
2025.07.14	09:06:00	137385	137400	137265	137360	15514	44126	5
2025.07.14	09:07:00	137355	137395	137300	137350	8805	22379	5
2025.07.14	09:08:00	137350	137370	137255	137305	9449	26525	5
2025.07.14	09:09:00	137310	137310	137140	137220	19167	50233	5
2025.07.14	09:10:00	137215	137305	137155	137280	15459	44934	5
2025.07.14	09:11:00	137280	137415	137265	137375	20708	61204	5
2025.07.14	09:12:00	137375	137470	137325	137410	18389	48762	5
2025.07.14	09:13:00	137410	137445	137250	137275	15366	44510	5
2025.07.14	09:14:00	137275	137295	137115	137120	21558	60199	5
2025.07.14	09:15:00	137120	137140	137005	137035	25720	70892	5
2025.07.14	09:16:00	137035	137190	137025	137170	30643	91055	5
2025.07.14	09:17:00	137170	137220	137075	137105	15089	44846	5
2025.07.14	09:18:00	137105	137140	137065	137075	8093	24245	5
2025.07.14	09:19:00	137075	137270	137060	137265	20786	69291	5
2025.07.14	09:20:00	137270	137270	137200	137205	9723	25577	5
2025.07.14	09:21:00	137210	137280	137105	137240	25013	76692	5
2025.07.14	09:22:00	137245	137270	137185	137220	8179	26372	5
2025.07.14	09:23:00	137220	137265	137175	137195	6283	16820	5
2025.07.14	09:24:00	137190	137195	137120	137145	9995	29295	5
2025.07.14	09:25:00	137140	137225	137085	137145	15519	47511	5
2025.07.14	09:26:00	137140	137200	137130	137180	5571	16338	5
2025.07.14	09:27:00	137175	137235	137150	137210	7432	22530	5
2025.07.14	09:28:00	137210	137270	137200	137250	9460	29044	5
2025.07.14	09:29:00	137255	137300	137210	137220	12898	38186	5
2025.07.14	09:30:00	137225	137240	137185	137220	8219	24333	5
2025.07.14	09:31:00	137225	137315	137205	137220	12537	36252	5
2025.07.14	09:32:00	137220	137285	137215	137235	4721	14193	5
2025.07.14	09:33:00	137240	137325	137205	137270	10820	30319	5
2025.07.14	09:34:00	137265	137300	137220	137255	6855	19989	5
2025.07.14	09:35:00	137250	137265	137175	137190	9248	26402	5
2025.07.14	09:36:00	137190	137215	137150	137150	10795	28755	5
2025.07.14	09:37:00	137150	137155	137060	137065	15188	44577	5
2025.07.14	09:38:00	137065	137080	136930	136940	25830	76640	5
2025.07.14	09:39:00	136940	136985	136910	136950	14209	43346	5
2025.07.14	09:40:00	136945	136990	136905	136960	10188	28179	5
2025.07.14	09:41:00	136960	137020	136910	137005	11653	32475	5
2025.07.14	09:42:00	137000	137020	136935	136965	7160	20306	5
2025.07.14	09:43:00	136965	136975	136900	136920	7921	23737	5
2025.07.14	09:44:00	136920	136960	136875	136890	13523	38135	5
2025.07.14	09:45:00	136890	136905	136835	136845	16373	43610	5
2025.07.14	09:46:00	136850	136910	136815	136860	12353	36248	5
2025.07.14	09:47:00	136860	136895	136830	136835	5122	14654	5
2025.07.14	09:48:00	136835	136970	136835	136955	11570	30606	5
2025.07.14	09:49:00	136955	137050	136950	137045	16319	48657	5
2025.07.14	09:50:00	137045	137050	136975	137005	9938	29602	5
2025.07.14	09:51:00	137005	137070	136985	137055	8694	24322	5
2025.07.14	09:52:00	137060	137060	137015	137030	3848	10402	5
2025.07.14	09:53:00	137035	137115	137020	137085	9457	26658	5
2025.07.14	09:54:00	137085	137150	137080	137125	9320	28119	5
2025.07.14	09:55:00	137120	137140	137065	137120	8747	23652	5
2025.07.14	09:56:00	137125	137260	137120	137220	19316	55364	5
2025.07.14	09:57:00	137225	137490	137220	137425	32566	95924	5
2025.07.14	09:58:00	137425	137490	137405	137470	13110	34297	5
2025.07.14	09:59:00	137475	137515	137320	137320	21872	63786	5
2025.07.14	10:00:00	137320	137325	137225	137235	19906	59016	5
2025.07.14	10:01:00	137230	137345	137225	137305	16158	47760	5
2025.07.14	10:02:00	137305	137335	137220	137320	11993	35471	5
2025.07.14	10:03:00	137320	137380	137290	137335	14554	41384	5
2025.07.14	10:04:00	137330	137450	137305	137425	16099	45607	5
2025.07.14	10:05:00	137420	137440	137260	137270	19732	54296	5
2025.07.14	10:06:00	137265	137345	137260	137265	10942	34551	5
2025.07.14	10:07:00	137265	137290	137170	137220	20343	61142	5
2025.07.14	10:08:00	137220	137240	137125	137125	14760	46043	5
2025.07.14	10:09:00	137125	137245	137120	137195	13948	42823	5
2025.07.14	10:10:00	137200	137245	137120	137200	14505	41972	5
2025.07.14	10:11:00	137195	137230	137100	137105	12294	35646	5
2025.07.14	10:12:00	137105	137170	137050	137095	16481	50831	5
2025.07.14	10:13:00	137095	137095	136875	136915	28680	85717	5
2025.07.14	10:14:00	136915	136935	136765	136765	25843	80438	5
2025.07.14	10:15:00	136765	137040	136755	136945	41710	126537	5
2025.07.14	10:16:00	136945	136970	136880	136905	12985	40438	5
2025.07.14	10:17:00	136905	136990	136840	136850	14925	47564	5
2025.07.14	10:18:00	136855	136885	136720	136750	23445	71474	5
2025.07.14	10:19:00	136750	136845	136705	136835	19893	61557	5
2025.07.14	10:20:00	136835	136880	136750	136775	16139	47348	5
2025.07.14	10:21:00	136770	136805	136715	136765	13712	43527	5
2025.07.14	10:22:00	136765	136770	136650	136660	18433	56835	5
2025.07.14	10:23:00	136660	136690	136615	136635	13426	42833	5
2025.07.14	10:24:00	136630	136690	136585	136670	17742	57019	5
2025.07.14	10:25:00	136675	136680	136570	136635	14276	45196	5
2025.07.14	10:26:00	136635	136705	136615	136645	10863	34345	5
2025.07.14	10:27:00	136640	136645	136515	136600	20914	67079	5
2025.07.14	10:28:00	136605	136635	136535	136580	12210	39186	5
2025.07.14	10:29:00	136580	136730	136575	136725	16995	55136	5
2025.07.14	10:30:00	136720	136760	136635	136690	22006	67693	5
2025.07.14	10:31:00	136690	136730	136600	136685	22595	74020	5
2025.07.14	10:32:00	136690	136760	136615	136725	15069	47101	5
2025.07.14	10:33:00	136725	136960	136715	136865	33355	103526	5
2025.07.14	10:34:00	136865	136915	136815	136870	13340	45263	5
2025.07.14	10:35:00	136875	136880	136785	136810	14782	51095	5
