;gap;range_dia_anterior;atr_dia_anterior;posicao_range_d1;distancia_mm20;mes_sin;mes_cos;dia_mes_sin;dia_mes_cos;dia_semana_sin;dia_semana_cos;mov_direcional_c1;pavio_superior_c1;pavio_inferior_c1;range_candle_c1;volume_real_norm_c1;tamanho_medio_ordem_c1;diferenca_MA_c1;mov_direcional_c2;pavio_superior_c2;pavio_inferior_c2;range_candle_c2;volume_real_norm_c2;tamanho_medio_ordem_c2;diferenca_MA_c2;mov_direcional_c3;pavio_superior_c3;pavio_inferior_c3;range_candle_c3;volume_real_norm_c3;tamanho_medio_ordem_c3;diferenca_MA_c3;mov_direcional_c4;pavio_superior_c4;pavio_inferior_c4;range_candle_c4;volume_real_norm_c4;tamanho_medio_ordem_c4;diferenca_MA_c4;label_Compra;label_Lateral;label_Venda
2023-12-22;-0.0010429082240762813;0.007272727272727273;1728.9285714285713;0.8556701030927835;0.03877794475343548;-2.4492935982947064e-16;1.0;-0.9680771188662041;-0.2506525322587213;-0.433883739117558;-0.9009688679024191;1.0;0.0002982848620432513;0.0005592841163310962;0.0019388516032811335;0.8006849786447996;2.8602162649245324;0.0023505944769307016;1.0;0.000148975791433892;0.000223463687150838;0.0010428305400372439;0.5075031448585903;3.4697914894421444;0.0024812664383902267;-1.0;0.001116528341211061;0.0008932226729688489;0.002158621459674718;1.4743690813405186;3.6494052878406853;0.0021299915213930693;-1.0;0.0011166530186853272;0.0017866448298965235;0.00327551552147696;1.7060153813824488;3.652421332273001;0.0017169761361004023;False;False;True
2023-12-26;0.0019703334696457115;0.007531692766592096;1697.142857142857;0.8415841584158416;0.04060369840562;-2.4492935982947064e-16;1.0;-0.848644257494751;0.5289640103269624;0.7818314824680298;0.6234898018587336;-1.0;0.00014841199168892847;0.001558325912733749;0.00192935589195607;0.6598503989502014;2.6009457611668187;-0.00013195114508855496;1.0;0.00018554941180836456;0.00022265929417003747;0.001744164470998627;0.6180316860288856;3.146473349575138;0.0008647419980482976;1.0;0.0004447244561390505;0.0005188451988288922;0.003001890078938591;1.1230779421671573;3.5739691532892666;0.002116362978852904;1.0;0.0006287447296397662;0.0014054293956653598;0.002367038982173238;0.9248849470287445;3.466636224769919;0.002855112294236877;False;True;False
2023-12-27;-0.000590493061706525;0.007643217571979816;1695.357142857143;0.8543689320388349;0.041925176074966285;-2.4492935982947064e-16;1.0;-0.72479278722912;0.6889669190756865;0.9749279121818236;-0.22252093395631434;-1.0;0.0018833087149187592;0.0002954209748892171;0.00258493353028065;1.1381989855237;2.8301574076562654;0.0006526530964080168;-1.0;7.388525619712587e-05;0.00018471314049281465;0.0017363035206324577;0.8345806226303192;3.58973412981875;0.0001438783857668954;1.0;0.00044396759036590327;0.0005549594879573791;0.001220910873506234;1.3397444314262639;3.5635208229793434;-0.0005096274376837807;1.0;0.00048085814684668024;0.00033290179397077864;0.0017014980580728684;1.2156149726469614;3.6385693118926223;-0.000677531813198248;True;False;False
2023-12-28;-0.0021312559711912987;0.007607090103397341;1615.7142857142858;0.6893203883495146;0.041295599341233676;-2.4492935982947064e-16;1.0;-0.5712682150947924;0.8207634412072763;0.43388373911755823;-0.900968867902419;-1.0;0.0013256738842244808;0.00025776992193253794;0.003940197378111651;1.5141709550987867;3.1022175056748806;0.0004839477008383436;1.0;0.00025837885722722575;0.00022146759190905065;0.0011811604901816035;0.7511608850040973;3.3176554745830913;-0.00027049291185612457;1.0;0.0014385304857806795;0.00022131238242779683;0.002729519383276161;1.5842309259147758;3.453798723132953;-0.0012036354704004644;-1.0;0.00040530582166543844;0.0009211495946941784;0.0019528371407516582;1.6762564085714182;3.3636508416811326;-0.0008111197138959555;True;False;False
2024-01-02;-0.004416635995583364;0.004860804242156429;1584.2857142857142;-0.26515151515151514;0.03360259222180615;0.49999999999999994;0.8660254037844387;0.39435585511331855;0.9189578116202306;0.7818314824680298;0.6234898018587336;-1.0;0.00011090573012939002;0.002181146025878004;0.0037707948243992607;1.250974563299979;3.1663127203757044;-0.0013616356082108549;1.0;0.0006664198445020362;0.00037023324694557573;0.0013328396890040725;0.8053454049704685;3.3299259925583677;-0.0024716032932776367;-1.0;0.0008142418298234576;0.0002220659535882157;0.004034198156852585;2.099183141409077;3.500589543725024;-0.004314433967711745;1.0;0.0020788477244041872;0.0007053233350657064;0.0041205731680154425;1.8572256183715694;3.5123293959778943;-0.003904994933392578;True;False;False
2024-01-03;-0.002272219325039112;0.013308687615526803;1618.2142857142858;0.20833333333333334;0.020974089709259666;0.49999999999999994;0.8660254037844387;0.5712682150947923;0.8207634412072763;0.9749279121818236;-0.22252093395631434;-1.0;0.0007093522493933172;0.0014933731566175099;0.0029867463132350197;1.2317717343762629;2.807884892991862;0.00025739384579612896;1.0;0.0011208668036614981;0.00011208668036614982;0.0021296469269568466;0.949263836906674;3.37116096446176;0.0001368720992447873;1.0;0.0005226025607525476;0.00029863003471574154;0.0030609578558363506;1.6589266000700074;3.596389651989595;0.0002896859390584756;-1.0;0.0007449344457687723;0.0006331942789034565;0.00484207389749702;1.965052496026798;3.695245736348322;0.0002367158786521104;True;False;False
2024-01-04;0.0003714710252600297;0.01142430464812395;1675.0;0.673202614379085;0.024106236285989176;0.49999999999999994;0.8660254037844387;0.7247927872291199;0.6889669190756866;0.43388373911755823;-0.900968867902419;-1.0;0.00048273301151132564;0.001188265874489417;0.003676197549201634;0.8545690962003236;3.026280390988073;-0.0018810669577152925;-1.0;0.0003348712606042566;0.0006697425212085132;0.0023813067420747134;0.7196209855978881;3.4481748487078545;-0.001916779479281784;-1.0;0.0001490368493610045;0.0007824434591452736;0.0027944409255188343;1.3890767214465545;3.662049647445185;-0.0026130128037627383;-1.0;3.733154141934521e-05;0.0008212939112255945;0.0035464964348377944;1.5547928786077638;3.9008308987301494;-0.003614282446399259;False;False;True
2024-01-05;-0.001660001509092281;0.01726698848867434;1728.2142857142858;-0.034408602150537634;0.00431526891678021;0.49999999999999994;0.8660254037844387;0.8486442574947509;0.5289640103269624;-0.433883739117558;-0.9009688679024191;-1.0;0.0012470712720126975;0.0003401103469125538;0.0023051923512961985;0.8574004212323166;2.7161180082086767;-0.0013782265417858713;-1.0;0.0005672578754301706;0.00026472034186741293;0.0013236017093370646;0.6534636321273543;3.302781315197659;-0.0020851725732541275;1.0;0.0017404464623533864;0.0004161937192584185;0.00510783200908059;1.6096173034968286;3.502355261231625;-0.0018736482068307154;1.0;7.544892108042855e-05;0.005281424475629999;0.008978421608570998;2.6214806303617615;3.4588809927395214;-8.352962795913431e-05;False;True;False
2024-01-08;-0.005092869982025165;0.0166276169601693;1471.0714285714287;0.45454545454545453;0.005887363937529579;0.49999999999999994;0.8660254037844387;0.9987165071710528;-0.05064916883871264;0.0;1.0;-1.0;0.00037639265281541704;0.0020325203252032522;0.00353809093646492;1.0856971973977174;2.834123617003577;0.00031401512296824904;1.0;0.00037681814756198657;0.0006029090360991785;0.001431908960735549;0.5940609042923257;3.080035314578548;-0.0011759782381252281;-1.0;0.0005273069679849341;0.0006026365348399247;0.003879472693032015;1.7027986534157693;3.3082275661080662;-0.0033698010432533514;1.0;0.0003399048266485384;0.00015106881184379485;0.0019261273510083844;1.0929060511245534;3.3242873847742564;-0.0030128559695615257;True;False;False
2024-01-09;-0.004177545691906005;0.013136103583258054;1514.2857142857142;0.6790830945558739;0.007637102694215843;0.49999999999999994;0.8660254037844387;0.9680771188662043;-0.2506525322587204;0.7818314824680298;0.6234898018587336;-1.0;3.7455989212675104e-05;0.00048692785976477636;0.003820510899692861;0.974011945293245;2.883223382982302;0.00039667627040797454;1.0;0.00018790634747641776;0.000676462850915104;0.0013153444323349243;0.754801363407812;3.328987251493269;-0.0009766725517448632;-1.0;0.0;0.0011644941963111829;0.0037188685624131323;1.6417342307769835;3.5138499336273714;-0.003636333203613761;1.0;0.0006025457558183324;0.0007155230850342698;0.0031257061083075997;1.5722939231324395;3.4646165296709386;-0.0034333258151015484;False;False;True
2024-01-10;0.001056125528062764;0.00850250955127725;1504.2857142857142;0.29955947136563876;-0.0006890501274554471;0.49999999999999994;0.8660254037844387;0.8978045395707416;-0.4403941515576344;0.9749279121818236;-0.22252093395631434;1.0;0.0010550113036925397;0.0016201959306706858;0.004333082140165787;1.2014373914081031;3.056007149003773;-0.00017554418697970987;-1.0;0.00037616611495636473;0.0001504664459825459;0.002708396027685826;0.7795501754529593;3.4365847062140715;-0.00018849430747191435;1.0;0.0009424715373595717;0.002563522581618035;0.004109175902887733;1.9640854332541808;3.591730754445762;0.00018000820502528112;-1.0;0.0006781704468389721;0.0005274659030969783;0.0034662045060658577;1.6402583506129058;3.5755500378202387;-0.0007510342454832564;False;False;True
2024-01-11;0.0010613296944886666;0.011039939713639788;1525.0;0.310580204778157;-0.007329449351625634;0.49999999999999994;0.8660254037844387;0.7907757369376989;-0.6121059825476626;0.43388373911755823;-0.900968867902419;-1.0;0.0;0.0030670200681560014;0.0036349867474441497;1.2642616683171444;2.9011431619398595;-7.577192650123129e-05;-1.0;0.00037885963250615644;0.00011365788975184695;0.0015154385300246258;0.6466296001126819;3.0283122252524874;-0.0001643406148866578;-1.0;0.003071905339805825;0.0011377427184466019;0.004588895631067961;1.7990523041864501;3.26315876903216;-0.000501639814182373;-1.0;0.0017831398436907201;0.0020866530085742467;0.0050838455117990745;2.5381759488992803;3.062854759581648;-0.0011944254518135606;True;False;False
2024-01-12;-0.0011386927806877705;0.011207875804619462;1556.7857142857142;0.42567567567567566;-0.012556916998272088;0.49999999999999994;0.8660254037844387;0.6513724827222223;-0.7587581226927909;-0.433883739117558;-0.9009688679024191;1.0;0.00045599635202918376;0.0015199878400972793;0.0023179814561483506;0.8478787593088022;3.001701559990199;-0.0003461010868418767;1.0;3.798670465337132e-05;0.00026590693257359923;0.001899335232668566;0.8673568700576214;3.5831035559483677;-0.0007290257603149698;-1.0;0.0008723355837062884;0.0010619737540772207;0.003678980505196086;1.7691052748645992;3.5371360233466547;-0.0009836203985141875;1.0;0.0004559270516717325;0.00018996960486322188;0.006686930091185411;2.280649812914987;3.648859887719326;0.0005329170705507158;True;False;False
2024-01-15;-0.0023483958940949206;0.012615899072807418;1547.142857142857;0.1897590361445783;-0.013721918185239343;0.49999999999999994;0.8660254037844387;0.10116832198743272;-0.994869323391895;0.0;1.0;1.0;0.001556627054937545;0.0006074642165609933;0.0028095220015945934;0.9279580647925997;3.142105239440682;-0.0013869917876595918;-1.0;3.7942024586431934e-05;0.0003414782212778874;0.0025041736227045075;0.668245578760399;3.550025850407587;-0.0021715251373046543;-1.0;7.604562737642586e-05;0.0013307984790874524;0.0019011406844106464;1.3374449140042357;3.6539849921721763;-0.002988380399267935;1.0;0.0009130335539831089;0.0007228182302366279;0.0035760480864338432;1.3458435920122778;3.6969056361627035;-0.0027422342036763797;True;False;False
2024-01-16;-0.005427203859344967;0.011921485250009491;1551.4285714285713;0.43630573248407645;-0.012017970797454137;0.49999999999999994;0.8660254037844387;-0.10116832198743204;-0.9948693233918952;0.7818314824680298;0.6234898018587336;-1.0;0.0004926295047178749;0.000606313236575846;0.004774716738034787;1.490082265995831;3.0538246241924236;-0.0006550365975287087;1.0;0.00022820629849383843;0.00038034383082306405;0.002510269283432223;0.9825893586085171;3.4381832329399216;-0.0025139405596471343;-1.0;0.0011009035001138866;0.0012527522587502846;0.005504517500569433;2.404879239380122;3.7255790143547185;-0.00522995290503566;-1.0;0.002323013062188202;0.0013328763471571652;0.0038082181347347576;2.231729970378699;3.6976991712133973;-0.0048414058697814665;False;True;False
2024-01-17;-0.0036134389175059584;0.01511993633711016;1668.5714285714287;-0.20802005012531327;-0.028544015351403215;0.49999999999999994;0.8660254037844387;-0.2993631229733582;-0.9541392564000488;0.9749279121818236;-0.22252093395631434;1.0;0.00011574074074074075;0.004783950617283951;0.0072145061728395065;1.5282575600607309;2.9862980837072786;-0.0013343597639209274;-1.0;0.000500404172600947;0.0023480503483582892;0.004657608068054968;1.5350751002103664;3.491802271036201;-0.002378014293793988;1.0;0.0019280453476265762;0.0005398526973354413;0.004395943392588594;1.734822146061374;3.510200098988899;-0.0023647940747582572;-1.0;0.0008081896551724138;0.0014239532019704433;0.004233374384236453;2.0603574728117215;3.5352045782095196;-0.002485132054775713;True;False;False
2024-01-18;0.004335371990400248;0.009143518518518518;1677.857142857143;0.6329113924050633;-0.026420163526590896;0.49999999999999994;0.8660254037844387;-0.4853019625310808;-0.8743466161445822;0.43388373911755823;-0.900968867902419;1.0;0.00015416634548678023;0.00026979110460186544;0.003892700223541201;1.457137499859911;3.126585244740028;0.0008833922261484099;-1.0;7.681671531725304e-05;0.0008065755108311569;0.0013827008757105546;0.836590679947459;3.4594508901941605;0.0018658707895152827;-1.0;7.685508972831726e-05;0.0006148407178265381;0.005495138915574684;1.775022205570699;3.8386448693428283;0.0025999433675701366;-1.0;0.000733704046957059;0.0005792400370713623;0.004247760271856658;1.708837287077047;3.9726347958960924;6.45494448747365e-05;False;True;False
2024-01-19;0.004998047637641547;0.016649965312572266;1758.5714285714287;0.30092592592592593;-0.03238600798136804;0.49999999999999994;0.8660254037844387;-0.651372482722222;-0.7587581226927911;-0.433883739117558;-0.9009688679024191;1.0;0.0010490325588623825;0.002331183464138628;0.0038853057735643796;1.0881258064432262;3.0190521316959154;-0.0003279268550519901;-1.0;7.766387076731904e-05;0.0006601429015222119;0.00244641192917055;0.8367741731348352;3.496275265254519;0.00040195010632221073;-1.0;0.0003889991053020578;0.00031119928424164624;0.003928890963550783;2.0886279544007773;3.769091546407813;0.000724147500607095;1.0;0.0009365853658536585;7.804878048780487e-05;0.0023414634146341463;1.4300417656345787;3.7552385568406654;-0.000428699481663354;False;False;True
2024-01-22;0.0015594541910331384;0.012394125417670371;1825.357142857143;0.7241379310344828;-0.03210189115008072;0.49999999999999994;0.8660254037844387;-0.9680771188662041;-0.2506525322587213;0.0;1.0;-1.0;7.785130400934215e-05;0.0017516543402101986;0.0027247956403269754;1.0566603671943506;3.238792508886413;0.0007402501266217322;1.0;0.0003116842638407293;0.0007402501266217322;0.0017921845170841937;0.7790849063207261;3.357749084912111;6.921193559830651e-05;1.0;7.786342754808066e-05;0.004321420228918477;0.005372576500817566;2.293703892726435;3.8721967766337557;0.0005747648001936176;-1.0;0.0004667263039166116;0.0015946482050484228;0.0031115086927774103;1.3552639055937716;3.694032038529997;0.0004585647787641372;False;True;False
2024-01-23;0.00275049115913556;0.016076294277929157;1808.5714285714287;0.4939467312348668;-0.036517569774136616;0.49999999999999994;0.8660254037844387;-0.9987165071710528;-0.05064916883871355;0.7818314824680298;0.6234898018587336;1.0;0.00039184952978056425;0.0009404388714733542;0.005094043887147335;1.2321242488251634;3.3521512376742844;0.0022555347352349354;1.0;0.0001561524047470331;0.0014444097439100562;0.002225171767645222;1.0158323129221836;3.6302154500158723;0.003680295464003367;-1.0;0.00011704119850187266;0.001131398252184769;0.004018414481897628;1.714677210379045;3.7651700399552768;0.004338206208242541;1.0;0.00019561815336463224;0.00011737089201877934;0.004029733959311424;1.7660962158501181;3.857730918217033;0.003824249117564311;False;False;True
2024-01-24;0.00565759900798264;0.013126959247648904;1835.357142857143;1.3611940298507463;-0.018276801909578724;0.49999999999999994;0.8660254037844387;-0.9884683243281114;0.15142777750457667;0.9749279121818236;-0.22252093395631434;1.0;0.0028514180024660912;3.8532675709001234e-05;0.0035450061652281136;1.1213558603248652;3.3359343222315516;0.0025799992298509763;1.0;0.0003465670607262505;0.0006161192190688898;0.0024644768762755592;0.9341672924362131;3.8817573186959415;0.0040842134044225585;-1.0;0.0;0.0007305163597216348;0.0020377561613287706;1.3230457644448157;3.849130242061905;0.005372687413110922;1.0;0.00038498556304138594;0.0022329162656400383;0.003387872954764196;1.5591922183097957;3.862662641509434;0.004735953495330236;False;False;True
2024-01-25;0.0033121614776136852;0.015143341553637484;1809.642857142857;0.24936386768447838;-0.0237114359760895;0.49999999999999994;0.8660254037844387;-0.9377521321470804;0.3473052528448203;0.43388373911755823;-0.900968867902419;1.0;0.0008155973279478018;0.0017088705918906323;0.0031070374398011495;0.9281416009726284;3.2923523884238386;-0.0013757887064568066;-1.0;0.0011256016146561094;0.0005822077317186772;0.0019018785902810123;0.7213248254874508;3.6641213773189203;0.00021998783596679245;1.0;0.0004658746797111577;0.0027176022983150866;0.0036493516577374018;1.5031157278087617;3.7995599506016973;0.001815202862932794;-1.0;0.002910247953125606;0.0030266578712506305;0.005975709130417912;1.8458962156696053;3.772751515151515;0.0017850213426464881;True;False;False
2024-01-26;0.003536177819227481;0.00710734814354513;1723.9285714285713;0.7923497267759563;-0.018256811853147186;0.49999999999999994;0.8660254037844387;-0.848644257494751;0.5289640103269624;-0.433883739117558;-0.9009688679024191;-1.0;0.004646660212971926;0.0006582768635043562;0.006195546950629236;1.0385057386892032;2.912534075340047;-0.0004909180166911749;-1.0;0.0001550207340231756;7.75103670115878e-05;0.001937759175289695;0.49145951180958186;3.464785199121982;-0.0003019440885817812;-1.0;0.0005046779766295275;0.0006211421250824955;0.0019798905237004543;1.1222119879854031;3.416381621521679;8.202630885932333e-05;1.0;0.00229250854833696;0.0024090767796083306;0.00547870686975443;2.2957242814273444;3.571468776743714;-0.00043139894048425237;False;True;False
2024-01-29;0.002358399381403441;0.01111326234269119;1701.7857142857142;0.8780487804878049;-0.011883618291167705;0.49999999999999994;0.8660254037844387;-0.3943558551133187;0.9189578116202306;0.0;1.0;-1.0;0.00019285659183830903;0.001195710869397516;0.0021599938285890613;0.881993309558483;3.089653967926987;-0.0006905307221835712;-1.0;0.0;0.00030879685027212725;0.0025861736210290656;0.7548321610641167;3.5766662190044807;-0.0011176450359365365;-1.0;0.00042558130537393124;0.0014701899640190352;0.0025921770418230357;1.4810993742089178;3.7569107603850753;-0.0012174085115352433;1.0;0.0014325538175623354;0.0003097413659594239;0.0037168963915130866;1.525054214597406;3.5734764178279046;-0.001369621872732478;False;False;True
2024-01-30;-0.002168861347792409;0.010298542004165702;1676.4285714285713;0.37453183520599254;-0.015525232802069522;0.49999999999999994;0.8660254037844387;-0.20129852008866114;0.9795299412524943;0.7818314824680298;0.6234898018587336;1.0;0.0007374631268436578;0.00034932463903120635;0.0032991771464058375;1.0928181336921658;3.3509628269997647;0.0021945961297651405;-1.0;0.0012005731768715386;0.0003098253359668487;0.004260098369544169;1.3901412650606437;3.526071645900462;0.0012297734627831338;-1.0;0.0006601941747572816;0.0004271844660194175;0.0045048543689320385;1.9917942934845958;3.8749906551371827;-0.0006191601936282284;-1.0;0.0010910649573315668;0.0008182987179986751;0.0027276623933289172;1.632919169567559;3.802520921765411;-0.002599901203754333;False;False;True
2024-01-31;-0.0005091649694501018;0.013701288619779537;1697.857142857143;0.056657223796033995;-0.02243282793070953;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.9749279121818236;-0.22252093395631434;1.0;0.00023511893099259376;0.0005094243504839531;0.004153767780869157;1.4603116051618172;3.455960201159797;-0.0002646949065757284;-1.0;0.0004295868155900961;7.810669374365383e-05;0.0010934937124111536;0.6795176146324803;3.7417244060838315;-0.00027353366417881287;1.0;0.0005470673283576257;0.0009769059434957602;0.006330350513852526;2.0448678990249873;3.8348396837712584;0.001443225912386731;1.0;0.00042776589539179465;0.000699980556095664;0.0026443709896947307;1.729830147662344;3.7872118967044934;0.002601537625223266;True;False;False
2024-02-01;0.003867489647628721;0.019828363180375407;1772.857142857143;0.3774703557312253;-0.013115194807688616;0.8660254037844386;0.5000000000000001;0.21497044021102407;0.9766205557100867;0.43388373911755823;-0.900968867902419;-1.0;0.0001945752422461766;0.001595516986418648;0.0035801844573296496;1.0102341993727795;3.208205701429119;-0.00511567666844263;1.0;7.797270955165692e-05;0.0007017543859649122;0.0020662768031189083;0.6424014733560338;3.6013859193646915;-0.0043262512600207295;-1.0;0.00042829887474204727;0.0009734065335046529;0.0021025581123700504;1.3026362691853388;3.8860391733045136;-0.0027750719743706177;-1.0;0.001870251315020456;0.0011689070718877848;0.0032339762322228715;1.4965203426654727;3.793215475904724;-0.0016930804537974979;False;True;False
2024-02-02;0.0019023216088205606;0.010935128614235125;1754.642857142857;1.0604982206405693;-0.007465068785551381;0.8660254037844386;0.5000000000000001;0.4198891015602646;0.907575419670957;-0.433883739117558;-0.9009688679024191;-1.0;0.0003099934126399814;0.001433719533459914;0.0036424225985197812;0.7727301044719748;3.1725236804928323;0.0016046794523383568;1.0;0.0007376635477734209;0.0007376635477734209;0.0015918002873005397;0.6170746799981273;3.532038809764703;0.0013759489302967312;1.0;0.0008152173913043478;0.0002717391304347826;0.003998447204968944;1.268019352201709;3.628239836533689;0.0017031159280046448;-1.0;0.00027093977395881716;0.0008128193218764515;0.013740517107911441;2.7901167320043796;3.8442873547790555;-0.0007099890670394564;False;False;True
2024-02-05;-0.002037936980717981;0.018754601464718874;1815.357142857143;0.19008264462809918;-0.01841436760119807;0.8660254037844386;0.5000000000000001;0.8835120444460229;0.46840844069979015;0.0;1.0;-1.0;0.0017279296261388628;0.0006283380458686773;0.002709707822808671;0.9632809275472862;3.0996035321679583;-4.3650014185619415e-06;1.0;0.0011785966842146618;0.0006678714543883083;0.0025143395929912785;0.6720410133817366;3.348693014541886;-0.0005583692129175101;1.0;7.852067056652664e-05;0.0002748223469828432;0.0032586078285108556;1.4737099402666616;3.738399816212521;-0.0006437441551945116;1.0;0.00015658641612840087;0.0002348796241926013;0.002505382658054414;1.1068129488282494;3.8127183313549264;0.0007508973874847415;False;False;True
2024-02-06;0.0015258215962441314;0.011506440464970154;1730.7142857142858;0.9453924914675768;-0.01082722804414356;0.8660254037844386;0.5000000000000001;0.963549992519223;0.26752833852922075;0.7818314824680298;0.6234898018587336;-1.0;0.0026954177897574125;0.0007812805187702645;0.003672018438220243;1.101394055930562;3.1668636521458557;0.0006902659477481323;1.0;0.0007032898335547394;0.0005470032038759085;0.0022270844729233414;0.7206025672413569;3.4188766593211324;0.0007589853017074749;1.0;0.00042936882782310007;0.00046840235762520005;0.012724930715484601;2.4944860095183667;3.8912957798847367;0.003566254318511064;1.0;0.0003857727027235553;0.0020831725947071983;0.003047604351516087;1.595925147653905;3.677703279354545;0.0062202002287594675;False;True;False
2024-02-07;-0.003508504309358554;0.025313488808156568;1882.5;0.8580246913580247;0.01025722316516333;0.8660254037844386;0.5000000000000001;0.9985334138511238;0.05413890858541761;0.9749279121818236;-0.22252093395631434;-1.0;0.0;0.0001148105625717566;0.0039035591274397246;1.3192054822428234;3.3654728668783718;0.001843955284084361;1.0;0.0014213821981483615;7.68314701701817e-05;0.002112865429679997;0.9277923058820702;3.5280776411938093;0.0003327318565157483;0.0;0.001650861903482167;0.0009214112949667908;0.0025722731984489577;1.765476528078312;3.7175294000168986;-0.0019409358296754407;-1.0;0.00019196068645141475;0.0001535685491611318;0.0026874496103198066;1.3896800868047083;3.987744279343653;-0.00207376621599671;False;True;False
2024-02-08;-0.0016148256372794034;0.008381171067738231;1839.2857142857142;0.2557077625570776;0.00467963189733054;0.8660254037844386;0.5000000000000001;0.9868265225415261;-0.16178199655276473;0.43388373911755823;-0.900968867902419;-1.0;0.0001925520853390842;0.0014248854315092232;0.002965302114221897;1.2310299020064994;3.2543660226952102;0.00016710370713150948;1.0;0.00046274872744099955;0.000732685485114916;0.0024294308190652477;0.9097610661887934;3.491206649604358;-0.0008088122015097828;1.0;0.002734555538437837;0.0011554460021568325;0.004044061007548914;1.8090279886722793;3.720158646348801;-0.0013777640857123422;1.0;0.0006546518792359828;0.0021950092421441775;0.00292667898952557;1.3469315061959626;3.6374857843826267;-0.0008685235100328568;False;False;True
2024-02-09;0.002494543186778921;0.017252666846381947;1885.357142857143;0.28794642857142855;-0.0035468617731209476;0.8660254037844386;0.5000000000000001;0.9289767198167915;-0.37013815533991423;-0.433883739117558;-0.9009688679024191;-1.0;0.00027216174183514777;0.00031104199066874026;0.0033048211508553654;1.108393870808304;3.4148212742195807;-0.0005024907948884053;-1.0;0.0009356360375813808;0.0002728938442945694;0.001559393395968968;0.7473820826184682;3.557606432241433;-0.0005199802407507758;1.0;0.0020279229389283207;0.001091958505576788;0.004679822166757663;2.230933362158631;3.7541380049417463;-0.0003028493800240675;1.0;0.001674389626572174;0.00019469646820606675;0.004984229586075309;1.8710683648012627;3.788855657623015;0.0008281252021790421;False;False;True
2024-02-15;0.0020510835913312695;0.0077654149281409365;1827.142857142857;0.6965174129353234;0.006043722280179272;0.8660254037844386;0.5000000000000001;-0.10811901842394124;-0.9941379571543597;0.43388373911755823;-0.900968867902419;1.0;0.0008496504846869811;0.0007724095315336191;0.0022786081180241765;0.9757052393726188;3.233390153254105;0.0013894249324585101;1.0;0.000578904712284358;0.0002315618849137432;0.0016981204893674502;0.72340891573838;3.5117973977804944;0.002403537184134009;-1.0;0.0003084872556202522;0.0001542436278101261;0.0035090425326803685;1.4827631902077703;3.6394289221761866;0.002312128791590396;1.0;0.002591374975826726;0.0011603171533552505;0.0037903693676271514;2.0199801880604076;3.78337272772124;0.0013149752475247526;False;True;False
2024-02-16;0.002155504234026174;0.00726064959641602;1753.9285714285713;1.2712765957446808;0.011666650476477273;0.8660254037844386;0.5000000000000001;-0.31930153013597995;-0.9476531711828025;-0.433883739117558;-0.9009688679024191;1.0;0.0006529420801966507;0.0007297587955139038;0.0030726686126901215;1.1588527042947137;3.4771197200773627;0.001448534423994559;0.0;0.0006134969325153375;0.0004984662576687117;0.0011119631901840492;0.6900805410884583;3.5256530501020293;0.002104635310156733;1.0;0.0011119631901840492;0.00019171779141104295;0.0037193251533742333;1.8971450432948787;3.771044038606022;0.0034256036245096664;-1.0;0.000191255785487511;0.0027540833110201585;0.008032742990475461;2.764700244351058;4.142105631691303;0.0022811739074714106;False;True;False
2024-02-19;-0.0027898799969425974;0.011330465509294823;1787.857142857143;0.5254237288135594;0.013227919005449989;0.8660254037844386;0.5000000000000001;-0.8276889981568905;-0.5611870653623825;0.0;1.0;-1.0;0.0008431380063618595;0.0005748668225194496;0.001686276012723719;0.6345595814776498;3.067365215184366;-0.0014141259253580658;-1.0;0.0004983516062255616;0.00015333895576171127;0.0014950548186766848;0.5754192108725898;3.6694138300985077;-0.00228923675056268;-1.0;0.0009591774094536526;7.67341927562922e-05;0.0017648864333947207;1.3197085701208089;3.750974743317593;-0.003173993728802676;1.0;0.00019198279834126863;0.0010367071110428505;0.0014974658270618952;1.067156062556962;3.8456232225525295;-0.0030154525951231544;True;False;False
2024-02-20;-0.0048841912466135;0.007511593147587476;1755.357142857143;0.3163265306122449;0.011511818231182754;0.8660254037844386;0.5000000000000001;-0.9289767198167914;-0.37013815533991445;0.7818314824680298;0.6234898018587336;-1.0;0.00034510525710341653;0.0004984853713716017;0.002300701714022777;1.2411647473085736;3.5911605786493577;-0.00016640425994909194;1.0;0.00030720786452133173;0.0009216235935639953;0.0013440344072808265;1.0290478170219342;3.6959676249133384;-0.0014974658270618952;1.0;3.839655966825373e-05;0.0006143449546920596;0.00556750115189679;2.775343732726949;3.7183467971657396;-0.002042046631684499;1.0;0.0012227274464101487;0.0003056818616025372;0.0035917618738298116;2.1620288419719826;3.958384811794745;-8.473678635736507e-05;True;False;False
