;range_dia_anterior;posicao_range_d1;distancia_mm20;mes_sin;mes_cos;dia_mes_sin;dia_mes_cos;dia_semana_sin;dia_semana_cos;mov_direcional_c1;mov_direcional_c2;mov_direcional_c3;mov_direcional_c4;pavio_superior_c1;pavio_superior_c2;pavio_superior_c3;pavio_superior_c4;pavio_inferior_c1;pavio_inferior_c2;pavio_inferior_c3;pavio_inferior_c4;range_candle_c1;range_candle_c2;range_candle_c3;range_candle_c4;tamanho_medio_ordem_c1;tamanho_medio_ordem_c2;tamanho_medio_ordem_c3;tamanho_medio_ordem_c4;pavio_superior_dolar_c1;pavio_superior_dolar_c2;pavio_superior_dolar_c3;pavio_superior_dolar_c4;pavio_inferior_dolar_c1;pavio_inferior_dolar_c2;pavio_inferior_dolar_c3;pavio_inferior_dolar_c4;range_candle_dolar_c1;range_candle_dolar_c2;range_candle_dolar_c3;range_candle_dolar_c4;volume_real_norm_dolar_c1;volume_real_norm_dolar_c2;volume_real_norm_dolar_c3;volume_real_norm_dolar_c4;tamanho_medio_ordem_dolar_c1;tamanho_medio_ordem_dolar_c2;tamanho_medio_ordem_dolar_c3;tamanho_medio_ordem_dolar_c4;correlacao_movel_WIN_WDO_c1;correlacao_movel_WIN_WDO_c2;correlacao_movel_WIN_WDO_c3;correlacao_movel_WIN_WDO_c4;ratio_vol_WIN_WDO_c1;ratio_vol_WIN_WDO_c2;ratio_vol_WIN_WDO_c3;ratio_vol_WIN_WDO_c4;label_Compra;label_Lateral;label_Venda
2023-03-22;0.00942106804647076;0.22279792746113988;-0.0335342252363923;1.0;6.123233995736766e-17;-0.9680771188662041;-0.2506525322587213;0.9749279121818236;-0.22252093395631434;-1;1;-1;-1;0.0013759213759213758;0.001230557196298484;0.0005414185165132648;9.871181086817038e-05;0.0013267813267813268;0.00029533372711163615;0.0001968794605502781;0.0026652188934406;0.004324324324324324;0.0015751132112620594;0.0034453905596298668;0.003602981096688219;3.0846231825394836;3.195011806375443;3.1295884146762916;3.2501463322156;0.0004756016360696281;0.0013290298082399847;0.0003798670465337132;0.001139168407062844;0.0011414439265671073;9.493070058857034e-05;0.000949667616334283;9.493070058857034e-05;0.0035194521069152477;0.0018036833111828366;0.0017094017094017094;0.004082020125308524;1.4776466302904667;1.3708047363344675;1.3908634469721377;2.140955467552875;2.996186299280164;3.095711324865813;3.086530345053317;3.165620032244608;-0.23810243246570145;-0.367348350021845;-0.5345123681221312;-0.7079609029990213;4.567018291939137;3.097089656435258;6.317848970251716;4.88463606867986;True;False;False
2023-03-23;0.01941031941031941;0.04050632911392405;-0.03941767288432112;1.0;6.123233995736766e-17;-0.9987165071710528;-0.05064916883871355;0.43388373911755823;-0.900968867902419;1;1;1;-1;0.001141382561659471;0.0004454563452781627;0.0006420387198735677;0.0016237760173202775;0.0021338891370155325;0.0004949514947535142;0.00202489134729356;0.0014269546818875165;0.005905414123368567;0.0031676895664224905;0.006370999604899249;0.007725237415735866;3.0036692307451482;2.9750749452003653;3.194536968680789;3.135140068504182;0.0004793404275716614;0.00019080328181644724;0.00047614512903533;0.0009517464547444561;0.0006710765986003259;0.0012402213318069072;0.000857061232263594;0.0013324450366422385;0.0060396893874029335;0.0031482541499713796;0.001999809541948386;0.0060911773103645185;2.5136177668629336;1.4114347801574036;1.5512094442463045;2.459083572020574;3.3365909958208846;3.0918974140034154;3.381351736553897;3.5669113440448372;0.029757807275934228;0.09442455195954665;0.09693924551284931;0.07424705446181915;2.676330618165588;3.9690993643325987;5.6637605153870725;3.968783641247023;False;False;True
2023-03-24;0.04307478537045308;-0.020737327188940093;-0.06671076662016998;1.0;6.123233995736766e-17;-0.9884683243281114;0.15142777750457667;-0.433883739117558;-0.9009688679024191;1;1;1;-1;0.0005649717514124294;0.0001018381791333571;0.00045634317006388805;0.0005053057099545225;0.001027221366204417;0.0030042262844340345;0.0033972213771422777;0.0031834259727134915;0.01022085259373395;0.007332348897601711;0.007352195517695974;0.00606366851945427;2.801021654636313;3.0619734826384;3.0886264269511434;3.1718267333954953;0.001125703564727955;0.001591611272352776;0.0014058106841611997;0.0017845402460787076;0.00225140712945591;0.0002808725774740193;0.0005623242736644799;0.0002817695125387433;0.005347091932457786;0.0029023499672315325;0.004029990627928772;0.003569080492157415;2.773325734525856;1.7969261725401287;1.7177978348650387;1.6678573614613732;3.257732923502185;3.2519172286129843;3.48633866615266;3.3120639350501078;-0.8601852965238024;-0.8265420051869734;-0.8002743109003705;-0.7957823200222851;2.2293746036445916;3.6096885789700166;5.509512982300946;5.223360805573836;False;True;False
2023-03-27;0.026913199794555726;1.032442748091603;-0.0380710415644157;1.0;6.123233995736766e-17;-0.72479278722912;0.6889669190756865;0.0;1.0;-1;1;-1;-1;0.0006502926316842579;0.001151554598708256;0.0007479431563201197;0.000199990000499975;0.0029013055875143816;0.00025033795624092525;0.0009972575417601596;0.0023498825058747065;0.004502025911660247;0.00555750262854854;0.004487658937920718;0.004999750012499375;2.753423982284778;2.9597232190764213;2.953055980964194;3.178856320494134;0.0001902587519025875;0.00028634150997422926;0.00028653295128939826;0.0005723552418200896;0.0010464231354642313;0.0014317075498711464;0.0012416427889207259;0.0005723552418200896;0.0045662100456621;0.0023861792497852437;0.00276981852913085;0.0024802060478870554;1.1654587900222166;0.9867917937606988;0.9444283058588675;1.0995547416699123;2.7308725357254615;2.667885518237631;2.8891861685914586;3.1718025548020816;-0.7841239148578059;-0.8201995412371866;-0.8479152716812871;-0.8516686703935182;3.4670107473489713;4.791293704913224;5.469950415548183;8.577414928104055;True;False;False
2023-03-28;0.01000450202591166;0.575;-0.03364153507152356;1.0;6.123233995736766e-17;-0.5712682150947924;0.8207634412072763;0.7818314824680298;0.6234898018587336;-1;-1;1;1;0.0035464535464535467;0.0008493205435651478;0.00020012007204322593;0.00308135778539834;0.0005994005994005994;4.996003197442046e-05;0.0017010206123674204;0.0001490979573579842;0.004395604395604396;0.002398081534772182;0.008505103061837103;0.006858506038467273;2.9490588084365714;3.2023732587503733;3.1738557035311836;3.3179852837609376;0.0;0.0;0.001059220028887819;0.00019329274185754324;0.0029813425658780533;0.0009655305590421936;0.0;0.0034792693534357786;0.007020580880938642;0.0037655691802645553;0.004814636494944632;0.004542379433652266;2.676401756430197;1.7639510808321337;2.0257361861996093;2.4562203509779037;3.54297904487196;3.149664181688093;3.5104849135569824;3.858650717703349;-0.7442721110969428;-0.6241697642702184;-0.6709683993438939;-0.7228787897918485;2.060863412896676;2.1605057688573304;4.814441226405672;3.9375119349054755;True;False;False
2023-03-29;0.02292707292707293;1.0806100217864925;-0.011050124525473317;1.0;6.123233995736766e-17;-0.3943558551133187;0.9189578116202306;0.9749279121818236;-0.22252093395631434;-1;1;-1;1;0.0019559902200488996;0.0004890693011199687;0.0008798083972823696;0.0008851733464470125;0.0016136919315403423;0.0018095564141438843;0.0020528862603255292;0.004327514138185395;0.0037163814180929096;0.002885508876607815;0.00904247519429102;0.005606097860831079;2.8652894240147533;2.95704873490286;3.130347857120168;3.151631249504132;0.00048393341076267905;0.0035807606696990225;0.0014519407608169586;0.001452081316553727;0.0027100271002710027;0.0003871092615890835;0.0010647565579324364;0.0001936108422071636;0.0032907471931862176;0.004161424562082648;0.0026134933694705255;0.004743465634075508;1.7955007347586378;2.385326258561141;1.9967342032065;2.0222694924738036;2.9707813331756077;3.0997235242419805;3.148467190271092;3.292264847968173;-0.8158056789268863;-0.8118677667484437;-0.8047777965862021;-0.7493983204329009;3.427451370776674;2.2242689514426046;5.861479737318112;5.211692566902709;False;True;False
2023-03-30;0.020684596577017114;1.475177304964539;0.004439471332350013;1.0;6.123233995736766e-17;-0.20129852008866114;0.9795299412524943;0.43388373911755823;-0.900968867902419;1;-1;1;-1;0.002218364197530864;0.0039019220579025963;0.000144641049129743;0.0015809140557631503;0.0011574074074074073;0.000385375018064454;0.0024106841521623836;0.0005269713519210501;0.004533179012345679;0.005154390866612072;0.00891953136300082;0.004982274599980838;2.6692026025117266;2.833060537087957;3.009332197934067;3.127082507058053;0.0014688601645123384;0.000492029128124385;0.00215369554576603;0.0003925031890884113;0.0002937720329024677;0.002164928163747294;0.0006852667645619188;0.0010793837699931313;0.006658832745789268;0.00787246604999016;0.005188448360254528;0.004906289863605142;2.9121258139908757;2.234648594881418;2.309169125108216;1.8779975621221958;3.0839098703130934;3.155374037210284;3.51015116811727;3.189338709997815;-0.6122461843027599;-0.6954515015421524;-0.770382066084547;-0.7828804874908615;1.9399648533982012;2.6672137588577383;3.606512620943641;4.1496127483191065;False;False;True
2023-03-31;0.014515817901234568;0.6445182724252492;0.007563996056937054;1.0;6.123233995736766e-17;-2.4492935982947064e-16;1.0;-0.433883739117558;-0.9009688679024191;1;-1;-1;-1;0.0052403846153846155;0.002400845097474311;0.0032653061224489797;0.0024985585239285027;0.00014423076923076924;0.0021127436857773935;0.0010084033613445378;0.0011051316548145302;0.006634615384615385;0.004609622587150677;0.004945978391356543;0.005765904285988853;2.824099810820237;2.8987993765525304;2.9477070199457294;3.0422948091040456;0.0;0.0017624596103005972;0.0016645451875061197;0.0005880047040376323;0.003993765828949932;0.0022520317242729856;0.001272887496328209;0.0016660133281066248;0.009253847652444963;0.004014491334573583;0.00372074806619015;0.00480203841630733;2.1699370917320198;1.8959597558434111;1.5553677620216733;1.57835758051095;3.0983978259782265;3.2730213221943307;3.545918301288276;3.9652702136573104;-0.8007862520971116;-0.7456226469844591;-0.7161516311293835;-0.6790966451456191;2.8756598240469207;2.886655066418494;5.2516239515972964;5.175307181118002;False;False;True
2023-04-03;0.02889423076923077;0.1896838602329451;-0.00802390677908545;0.8660254037844387;-0.4999999999999998;0.5877852522924731;0.8090169943749475;0.0;1.0;-1;1;-1;-1;0.002543035993740219;0.00029352771390832153;9.759906304899473e-05;0.004148762779671062;0.00014671361502347418;0.00029352771390832153;0.0004391957837204763;0.0007902405294611547;0.0030320813771517996;0.0031309622816887627;0.012492680070271326;0.006766434533511137;2.730206191097838;3.0342908891423797;2.99975247968135;3.347707007396453;9.845426799251748e-05;0.0007882550004926594;0.00019675356615838662;0.0005886392622387913;0.002264448163827902;0.0016750418760469012;0.00029513034923757994;0.0016678112430099088;0.0031505365757605592;0.004039806877524879;0.003246433841613379;0.002648876680074561;1.7204562994994659;1.5444938720226193;1.291415854210285;1.0977536038394717;3.477092976227924;3.1843486325695025;3.274294670846395;3.1319564679693297;0.5741216136264419;0.5775107908697378;0.4942761632023434;0.44004540132209014;2.466379970468784;2.475383691895674;7.803712662619621;7.173395853899309;True;False;False
2023-04-04;0.016040688575899843;0.8079268292682927;-0.00653334240742001;0.8660254037844387;-0.4999999999999998;0.7431448254773941;0.6691306063588582;0.7818314824680298;0.6234898018587336;1;1;1;-1;0.0;0.0009772782799902272;0.0018078764780611746;0.0008782201405152225;0.003963399716201008;0.0008795504519912045;0.0018078764780611746;0.0032201405152224825;0.005333463815628517;0.001905692645980943;0.005081598749144924;0.006147540983606557;2.938032591527716;3.1408133599552217;3.2889406703710344;3.2914294812186045;0.0004927079227433977;0.0006886374815543532;0.00019644435713584126;0.0007856230973190612;0.0004927079227433977;9.837678307919331e-05;0.0008839996071112857;0.0001964057743297653;0.0026606227828143477;0.002262666010821446;0.001375110499950889;0.002455072179122066;1.6339047464920988;1.495512434897284;1.0122803920474166;1.6942548740284387;3.091691476320332;3.318936339288342;3.1678437108232345;3.495510919385279;-0.1017785047771926;-0.16150475129488379;-0.188348153247446;-0.1219559142505615;3.770659016977132;3.3339259981821003;9.56099411000376;5.501193611958488;True;False;False
2023-04-05;0.015070705093702598;0.2435064935064935;-0.005234072595369671;0.8660254037844387;-0.4999999999999998;0.8660254037844386;0.5000000000000001;0.9749279121818236;-0.22252093395631434;1;-1;-1;-1;0.000783123684596936;0.0016636492635905466;0.0016647896978896342;0.0017230345099197557;0.004600851647006999;0.0008318246317952733;0.0019096117122851686;0.0002953773445576724;0.005677646713327786;0.003229436805793414;0.009009450129755668;0.0052183330871855465;2.920313216214916;3.021319414275127;3.14993408896405;3.3659685228688967;0.00108012568735271;9.832841691248771e-05;0.0016750418760469012;0.00029568302779420464;0.0024548311076197957;0.0015732546705998034;0.0008867868755542418;0.0004928050463236743;0.004909662215239591;0.003736479842674533;0.0027588925017243077;0.0018726591760299626;2.529237462222047;2.0373884195365486;1.7274184701476683;1.3434822680913894;3.1991066184976242;3.106663124335813;3.3833517525548142;3.517872616984402;0.06781919164839266;0.1708973625373165;0.3452883913363911;0.5246188796914042;3.2074448851530644;3.2353687696049422;6.812760105816692;7.830900842647617;False;False;True
2023-04-06;0.022514805932161912;0.4108695652173913;-0.01305985645395338;0.8660254037844387;-0.4999999999999998;0.9510565162951535;0.30901699437494745;0.43388373911755823;-0.900968867902419;-1;1;1;-1;0.001386138613861386;0.0018854817902153418;0.0038194444444444443;0.0001480238811861647;9.900990099009902e-05;0.0008931229532598987;0.0004464285714285714;0.0006414368184733803;0.0037623762376237622;0.0030763123945618735;0.009573412698412699;0.006809098534563576;2.784576865677295;2.993903289659723;3.149416942352888;3.370152845651812;0.00039502271380604387;0.0008866995073891626;0.0017679992142225715;0.0007865499950840626;0.0008888011060635987;0.0008866995073891626;9.822217856792063e-05;9.831874938550782e-05;0.0037527157811574167;0.004729064039408867;0.0028484431784696986;0.003244518729721758;1.457159769114997;2.117168660007761;1.6926975957633559;1.6045284949303398;3.188996172999632;3.3651165715723157;3.4492144789089028;3.4045857878962367;0.7807557834589417;0.7029484184324012;0.6423855918633486;0.4469244578845329;3.6913022956878025;2.698096859359232;7.020388074144519;6.935254731218235;True;False;False
2023-04-10;0.01202970297029703;0.51440329218107;-0.009575668840024386;0.8660254037844387;-0.4999999999999998;0.8660254037844387;-0.4999999999999998;0.0;1.0;-1;1;1;1;0.0007910610105804411;0.00044589774078478004;0.00034516765285996055;0.004317746921152053;0.0007910610105804411;4.9544193420531116e-05;0.0;0.0011775673421323782;0.003609215860773262;0.005251684502576298;0.005374753451676529;0.005544379569206614;3.139496968491338;3.3354155397742145;3.3023825719916977;3.3186228915297793;0.0004927079227433977;0.0002950432730133753;0.00088261253309797;0.0003918111470271329;0.003646038628301143;0.0002950432730133753;0.00019613611846621556;0.0007836222940542658;0.006109578242018131;0.0033438237608182536;0.0023536334215945864;0.0018611029483788814;2.5838790827126688;1.871513129793945;1.8114084596009559;1.3023803992011727;3.2103749098098744;3.211564573565957;3.0319057200344925;2.905756104073833;-0.28544767807824567;-0.028360495131715388;0.33313651015522905;0.48729206478152126;2.118955190771961;3.8122322646521534;6.243441987766071;8.811705243811383;False;True;False
2023-04-11;0.014881835261544546;1.0996677740863787;0.005138463952302503;0.8660254037844387;-0.4999999999999998;0.7431448254773945;-0.6691306063588579;0.7818314824680298;0.6234898018587336;1;1;1;1;0.0013658536585365853;0.0012096579087434074;0.007878202029966168;0.0017231476163124641;0.0005853658536585366;0.0009677263269947259;0.00033832769453842436;0.0006222477503350565;0.010097560975609756;0.003290269511782068;0.018028032866118898;0.005743825387708214;2.8668429963695172;2.8671062523493296;3.1663758132634903;3.1860018923465097;0.000591715976331361;0.0009860960457548566;0.0;0.0016940707523667164;0.0019723865877712033;0.0006902672320283996;0.002969708968521085;0.0014947683109118087;0.002564102564102564;0.005522137856227197;0.009503068699267472;0.0036870951669157946;2.717219716868591;2.9562298144624792;4.859309270060197;2.721724097370717;3.2828991766770144;3.1807694400609456;4.037607723708936;4.365746068277714;0.19286842106355437;-0.26943751653192394;-0.6745613934732242;-0.8283881874621216;4.305427910904209;2.609774804828951;3.5349336568644443;3.6611798752361286;True;False;False
2023-04-12;0.04360975609756097;1.3568232662192394;0.06275343297616016;0.8660254037844387;-0.4999999999999998;0.5877852522924732;-0.8090169943749473;0.9749279121818236;-0.22252093395631434;1;-1;1;-1;0.0003686466061471822;0.005553005966039468;0.0007814654776133125;0.004066526546650827;0.0029491728491774574;0.0016062413951353832;0.0019306794152799485;0.00041122178561637574;0.007465093774480439;0.008765488756310233;0.008779994483773099;0.008452892259892169;2.600024686342024;2.7056019415268024;2.96081361265444;3.0990299732614592;0.0002984183825723665;0.0015058729043268748;0.002106741573033708;0.0012079726192872962;0.003978911767631553;0.00461801023993575;0.00030096308186195825;0.002315280853633984;0.01352830000994728;0.006826623832948499;0.005718298555377207;0.005133883631971009;2.753587547847532;4.373049241552102;2.2329993220237383;2.8228159020726253;2.9301042206110823;3.29397930638259;3.1830076347956804;3.6661936094267404;-0.9505811605485622;-0.9501229288356611;-0.9524994320539377;-0.9491157697715057;2.792200798643521;2.1334498283545837;4.65428938055572;3.7333114369501468;False;True;False
2023-04-13;0.021151099027694575;0.355119825708061;0.0650147538741133;0.8660254037844387;-0.4999999999999998;0.40673664307580004;-0.913545457642601;0.43388373911755823;-0.900968867902419;1;-1;-1;1;0.0005045871559633027;0.0017856325259832425;0.0019712111488035208;0.002582549345139273;0.0022018348623853213;0.0005952108419944142;0.0012835793527092693;0.00032281866814240913;0.0045871559633027525;0.003571265051966485;0.009168423947923351;0.007148127651724774;2.633136425296526;2.7365841869103007;2.957826667821225;3.117337209579761;0.0008103727714748784;0.0025347257426746425;0.0006072874493927126;0.00040514534589283904;0.003140194489465154;0.0029402818615025853;0.0012145748987854252;0.0016205813835713562;0.004862236628849271;0.007097232079488999;0.002631578947368421;0.005570748506026537;2.4219408073699293;2.8023132037712584;1.440602128266904;2.335448532662216;3.1828458784245885;3.2550706654758415;3.4586064040569187;3.41067771779161;-0.9018303323477993;-0.8799230368630809;-0.8194199202756308;-0.7113665673162242;2.144337428585874;1.8024082405475825;7.6631573043610635;4.030820235464986;False;False;True
2023-04-14;0.010871559633027522;0.029535864978902954;0.055263645314434444;0.8660254037844387;-0.4999999999999998;0.20791169081775931;-0.9781476007338057;-0.433883739117558;-0.9009688679024191;1;-1;-1;1;0.0024480369515011546;0.001980106833671026;0.0;0.0010295769374766006;0.00018475750577367207;0.0009209799226376865;0.00032350494500415936;0.0007019842755522276;0.0057274826789838335;0.00649290845459569;0.012847767815879471;0.01497566454511419;2.6543381866847255;2.649382835334187;3.024460635554849;3.1679466063166437;0.0003031834259727135;0.0029498525073746312;0.0003040437823046519;0.00030199315482182406;0.000202122283981809;0.0026446953514393245;0.0002026958548697679;0.0005033219247030401;0.00697321879737241;0.009256433730037636;0.007398398702746529;0.0031205959331588482;1.8864404182419376;2.460092738391627;1.8593275787450934;1.3845062070549838;3.1934398654331373;3.3149220175940215;3.330425555793619;3.720212814195674;0.4440948816634284;0.32421454605949374;-0.4004901095089192;-0.5408165761016241;2.6117543653677124;2.5918903143631566;5.361372443899824;7.040766577419525;False;False;True
2023-04-17;0.020046189376443417;0.9746543778801844;0.05912336335868952;0.8660254037844387;-0.4999999999999998;-0.4067366430758002;-0.9135454576426009;0.0;1.0;-1;1;1;1;0.0001836884643644379;0.002678983833718245;0.0037382314934465573;0.0014296255303449547;0.0007347538574577516;0.0007390300230946883;0.0038305335056304226;0.0030898358236487733;0.006704628949301984;0.004295612009237875;0.008353332102639837;0.005580151263604501;2.753011631127112;3.0411133240225774;3.1614400200218196;3.249248280401089;0.0007099391480730223;0.0015225334957369061;0.0006074104069649726;0.0005056634304207119;0.0035496957403651115;0.0004060089321965083;0.0014172909495849362;0.0007079288025889968;0.004969574036511156;0.004567600487210719;0.003037052034824863;0.0034385113268608413;1.9551093600201297;2.1007900112079025;1.3563793947573204;1.4697906557741318;2.9094321736657505;3.1727009931595065;3.319168534495993;3.355194338319259;-0.6588189187250013;-0.671905819492189;-0.6680656771475864;-0.6227852027652407;2.5912301737283165;3.31973550080739;8.29652087842963;6.347580191097254;False;False;True
2023-04-18;0.012444893460690668;0.6457564575645757;0.05193708946607547;0.8660254037844387;-0.4999999999999998;-0.587785252292473;-0.8090169943749475;0.7818314824680298;0.6234898018587336;1;-1;-1;1;0.0024903154399557276;0.0019704884978462103;0.0001380961148959676;0.00209819555182543;0.00018446781036709093;0.00013747594171020073;0.0008746087276744614;0.0028908472047372595;0.008992805755395683;0.006553019888186234;0.013717547412999447;0.011050496572947266;2.8397053765906226;2.9736948381531465;3.2989395422624987;3.446625884113305;0.0005073566717402334;0.00040535062829347385;0.0004039587962027873;0.0013020833333333333;0.0018264840182648401;0.0008107012565869477;0.0005049484952534841;0.0021033653846153845;0.0036529680365296802;0.004560194568301581;0.00919006261361341;0.004707532051282051;2.278460933558108;1.886565491260501;3.003357326998451;2.5823252937982564;3.0927693364892725;3.1845093979905728;3.7237013040403872;3.6798911355873383;-0.4796380712186667;-0.4265989693885477;-0.5869982276901529;-0.5623544903121607;3.3634307263121515;3.380594712523782;4.628337499227175;4.2075120493589395;False;True;False
2023-04-19;0.022597306769968642;0.0020408163265306124;0.03438935912938331;0.8660254037844387;-0.4999999999999998;-0.743144825477394;-0.6691306063588585;0.9749279121818236;-0.22252093395631434;-1;-1;-1;-1;0.00205742074254185;0.001636814291727073;0.0022477171622570825;4.6913116907487336e-05;0.005096792294024128;0.0029462657251087313;0.002856473893701709;0.0017357853255770314;0.007247732161226971;0.005892531450217463;0.0069772886911730276;0.007881403640457873;2.9215333592602195;3.1399950873963483;3.114054056306222;3.1956507003032053;0.002091841816914035;0.00019924287706714485;0.0010912698412698413;9.915716410510659e-05;0.0013945612112760235;0.000697350069735007;0.0011904761904761906;0.0;0.0034864030281900587;0.005180314803745766;0.002777777777777778;0.005255329697570649;2.663589393613394;2.1454634035443965;2.0270998454152576;2.131810868649159;3.1258165748687077;3.2358781617743118;3.457444095832548;3.4396202196369265;-0.6029982335784935;-0.7859715154700401;-0.8694639372493169;-0.9250283032375934;2.77053773575241;3.4539175587501822;4.793213577974591;5.166147375903329;True;False;False
2023-04-20;0.017160759375292246;0.1008174386920981;0.018580648898629502;0.8660254037844387;-0.4999999999999998;-0.8660254037844385;-0.5000000000000004;0.43388373911755823;-0.900968867902419;1;-1;-1;1;0.001090047393364929;0.002024386799114919;0.00018836825994819872;0.004081051582593841;0.0017061611374407583;0.0006591026787816016;0.00593360018836826;0.0013287144687514829;0.009526066350710901;0.003013040817287322;0.013750882976218508;0.006453755991078632;2.9402194357366773;2.984531086666067;3.0495037129939706;3.21055508601079;0.0001964057743297653;0.0008870490833826139;0.0010856691669956574;0.0009863878477017164;0.0001964057743297653;0.0005913660555884093;0.0013817607579944729;0.0008877490629315447;0.004124521260925071;0.0028582692686773114;0.0030596131069877616;0.0023673308344841193;1.9030687650923408;1.8232145077648902;1.8303454500545435;1.1306326316647073;2.9109309812736934;2.9012680008212186;3.2105496407128764;3.4672465988255463;-0.9772357869622517;-0.9746517074781418;-0.9573019413353382;-0.9325846360269704;3.682886844869391;2.9054831818089917;6.976323426464257;8.031968778106805;True;False;False
2023-04-24;0.015971563981042654;0.543026706231454;0.017344936746951697;0.8660254037844387;-0.4999999999999998;-0.9510565162951536;0.30901699437494723;0.0;1.0;-1;1;-1;1;0.0017983909133932796;0.0004745183638606814;0.0027956785443517818;0.001045428625736552;0.003028868906767629;0.0008541330549492266;0.00033169067475360124;0.0034689222581258316;0.007477520113582584;0.002704754674005884;0.006017816527672479;0.01035924729138947;2.972060561114184;3.0912929174023938;3.1917586079229916;3.1703547821189506;0.0021679148600709497;0.0012821777295591282;0.0008881871114181387;0.004048582995951417;0.00019708316909735908;0.0004931452805996647;0.001875061679660515;9.874592673052236e-05;0.0033504138746551044;0.0023670973468783905;0.0033553735320240798;0.00543102597017873;1.4671077892000506;1.3504420954844198;1.5857994076798634;2.2901623131281044;2.687840222713828;2.8220555265718192;3.051365617371522;3.1534075362114162;-0.5279581590874144;-0.4846326645552333;-0.4088946256391519;-0.3594090954328103;4.373169524989712;3.936265570117366;7.221790339604939;4.663893701768185;False;True;False
2023-04-25;0.016374822527212493;0.30057803468208094;0.01069199431230982;0.8660254037844387;-0.4999999999999998;-0.8660254037844386;0.5000000000000001;0.7818314824680298;0.6234898018587336;-1;1;-1;-1;0.0008066429418742586;0.0020929458212434002;4.749691270067446e-05;0.002339683903929714;0.0010438908659549228;0.0007610712077248728;0.00037997530160539567;0.002100940648426682;0.00431791221826809;0.004328592493935214;0.005747126436781609;0.0066370625029842905;2.959022544470633;2.9874638157894737;2.9602571076499515;3.2160467769853396;0.000693000693000693;0.000493339911198816;0.0005953562214725144;0.00019790223629527012;9.9000099000099e-05;0.0001973359644795264;0.0011907124429450288;0.00029685335444290523;0.004059004059004059;0.0063147508633448445;0.0045643976979559435;0.00603601820700574;2.0436361448011353;2.7467458718819864;2.6148191146465534;2.552152703103997;3.252426504082133;3.158444925823815;3.22349006492229;3.3265570971928264;0.03451168939124437;0.1698939796925941;0.1814002386471521;-0.14679860508363676;4.021532483669285;2.359385959898786;4.245510872882143;4.568012106867191;False;False;True
2023-04-26;0.012669039145907474;0.7415730337078652;0.005798175666790202;0.8660254037844387;-0.4999999999999998;-0.743144825477394;0.6691306063588585;0.9749279121818236;-0.22252093395631434;-1;0;1;-1;0.006656206912946322;0.0024791418355184745;0.0034328215886335464;0.00038135189245876633;0.002139495079161318;0.001096543504171633;0.0014303423285973108;0.0004766898655734579;0.011505729092378644;0.003575685339690107;0.005053876227710499;0.005577271427209458;2.9719343042001167;3.0283481458780264;3.1214971939950553;3.412312396118634;0.0016831683168316831;0.0012856012658227847;0.0002959455460195324;0.0009869719699960521;0.0025742574257425744;0.000692246835443038;0.0011837821840781297;0.00029609159099881565;0.005544554455445544;0.0044501582278481016;0.0020716188221367266;0.0020726411369917093;2.514148748902918;2.1067980433135163;1.5342644105902778;1.4140020385769398;3.1296437366024765;2.9794174337188264;3.215876896526929;3.2271266073194855;-0.8510140450550148;-0.835137497113701;-0.8164230991923771;-0.7886631775151611;3.109765140751391;2.870149288215704;5.939856718660561;6.616968698517298;False;True;False
2023-04-27;0.02011125374411639;0.3333333333333333;-0.002813849197730782;0.8660254037844387;-0.4999999999999998;-0.5877852522924734;0.8090169943749473;0.43388373911755823;-0.900968867902419;-1;-1;1;-1;0.0005265425302761955;0.0014423076923076924;0.0005790667374414902;0.0006234114995444301;0.001388157579819061;0.001826923076923077;0.0013029001592433527;0.004124106843140076;0.006222775357809583;0.0069711538461538465;0.00815518988563432;0.005370929842228936;2.918830664445047;2.9043037539730263;3.1497315582037677;3.2754911404627904;0.0007936507936507937;0.003477396920019871;0.002288329519450801;0.0009963136395337252;0.001388888888888889;0.0004967709885742673;0.0004974629390110437;0.0010959450034870978;0.0035714285714285713;0.005365126676602086;0.004178688687692767;0.0025904154627876858;1.700530508095426;2.5987012814374157;2.496287725254164;1.7192348695831867;2.926898632155851;2.982566879314342;3.4890218504006496;3.7993694468329036;0.3896380774805139;0.5198852979300211;0.4711031803947299;0.4464276707917584;3.769447733539989;2.712844970687208;3.8506659719446987;5.0448206741960515;False;True;False
2023-04-28;0.012206213201857259;0.6078431372549019;-0.006459917522824247;0.8660254037844387;-0.4999999999999998;-0.40673664307580015;0.913545457642601;-0.433883739117558;-0.9009688679024191;1;1;-1;-1;0.0009117082533589251;0.0011974327042820194;0.002433438305181792;0.00038369304556354914;0.0019193857965451055;0.0015327138614809849;0.002576581734898368;0.0033093525179856116;0.004654510556621881;0.006561931219465466;0.010210897986449089;0.003980815347721822;2.7495706813603613;2.9678837794826727;3.22320607502773;3.241560706721687;0.0006967253906638798;0.0015866719555731853;0.0027852382373420867;9.945300845350572e-05;0.0001990643973325371;0.002380007933359778;0.0026857654431512983;0.000994530084535057;0.0046780133373146215;0.00704085680285601;0.005669949268874963;0.0025857782197911488;1.6332981480293205;2.249739669319712;2.0337265166472283;1.169330734969027;3.2157669560840567;3.1320111046324417;3.5213002693810624;3.806646107618709;-0.34434556847433095;-0.25174819371993706;-0.2387182040765073;-0.16716287455765877;2.4622373873538974;2.777534802300703;5.140150037645479;6.6208721301599995;True;False;False
