datetime;label;cluster;retorno_total;pavio_contra
2024-05-06;Lateral;1;-0.000268579979280973;0.0010359513486551818
2024-05-07;Lateral;1;0.0036051238781928357;0.0008437523970238552
2024-05-08;Lateral;1;-0.0004992511233150275;0.0015745612350704713
2024-05-09;Lateral;1;0.0022961665693714732;0.0007005253940455342
2024-05-10;Lateral;1;-0.003632148377125193;0.000579598145285935
2024-05-13;Lateral;1;-0.0031231925968768074;0.0003470213996529786
2024-05-14;Lateral;1;0.003050428604525446;0.0005791953046567302
2024-05-15;Lateral;1;0.0022609441390870465;0.0031965072311230655
2024-05-16;Lateral;1;0.002989362528146595;0.0006988120195667365
2024-05-17;Lateral;1;0.0022168637212196638;0.00011667703795892968
2024-05-20;Lateral;1;0.005139586496904568;0.0005840439201027917
2024-05-21;Lateral;1;-0.0001168907071887785;0.003389830508474576
2024-05-22;Lateral;1;-0.0022018637203633077;0.0003145519600519011
2024-05-23;Lateral;1;-0.0033834885757503385;0.0006368919672000636
2024-05-24;Lateral;1;0.0013954786491766676;0.00023922491128742872
2024-05-27;Lateral;1;-0.00012024048096192385;0.0008817635270541082
2024-05-28;Lateral;1;-0.0012379697296433848;0.0005590831037099157
2024-05-29;Lateral;1;0.001541832346019638;0.0006897671021666802
2024-05-31;Lateral;1;-0.002809675054971903;0.0010179982083231534
2024-06-03;Lateral;1;0.005249989746113777;0.001435544071202986
2024-06-04;Lateral;1;-0.000576036866359447;0.002139565503620803
2024-06-05;Lateral;1;0.0007789119829459271;0.004181527487393925
2024-06-06;Lateral;1;0.0017550304069221664;0.0027753969225745886
2024-06-07;Lateral;1;0.0012296593843505348;0.00045087510759519615
2024-06-10;Lateral;1;0.001197654249607665;0.0006194763360039647
2024-06-11;Lateral;1;0.002930735573350945;0.0001651118632873772
2024-06-12;Lateral;1;0.00032781511227667593;0.0025815440091788234
2024-06-13;Lateral;1;-0.0018517756470927123;0.001152215958191021
2024-06-14;Lateral;1;0.006707519046041736;0.001324942033786022
2024-06-17;Lateral;1;-0.0019452032116546644;0.00012416190712689348
2024-06-18;Lateral;1;-0.0031614386598784695;0.00045163409426835275
2024-06-19;Lateral;1;0.0016155088852988692;0.0004556563522637836
2024-06-20;Lateral;1;-0.005234539847427366;0.0009332900503165071
2024-06-21;Lateral;1;-0.0008946362490341995;0.0013826196575983084
2024-06-24;Lateral;1;-0.0008041170794467674;0.0006834995175297523
2024-06-25;Lateral;1;-0.0009677029152050321;0.0011289867344058708
2024-06-26;Lateral;1;0.000649772579597141;0.0003248862897985705
2024-06-27;Lateral;1;-0.005309593197333227;0.0007984350672681544
