<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.09.21	16:30:00	112850	113075	112510	112725	291654	995984	5
2022.09.21	17:00:00	112725	112815	112610	112655	97668	338227	5
2022.09.21	17:30:00	112650	112775	112575	112600	53790	158978	5
2022.09.22	09:00:00	113480	114070	113265	113810	363007	942822	5
2022.09.22	09:30:00	113805	114135	113705	114080	358748	971360	5
2022.09.22	10:00:00	114080	114435	113290	113470	594646	1701424	5
2022.09.22	10:30:00	113475	113930	113090	113165	677408	1918218	5
2022.09.22	11:00:00	113165	113230	112750	112980	491316	1437968	5
2022.09.22	11:30:00	112980	113405	112875	112915	407453	1250582	5
2022.09.22	12:00:00	112915	113075	112700	112805	289482	894623	5
2022.09.22	12:30:00	112805	112945	112515	112655	323376	1016087	5
2022.09.22	13:00:00	112660	112920	112575	112780	245354	760228	5
2022.09.22	13:30:00	112785	113215	112715	113095	263175	812284	5
2022.09.22	14:00:00	113100	113555	112920	113540	221957	712925	5
2022.09.22	14:30:00	113535	114210	113480	114070	347794	1149775	5
2022.09.22	15:00:00	114075	114090	113565	113780	270432	883708	5
2022.09.22	15:30:00	113780	114285	113670	114245	296973	921626	5
2022.09.22	16:00:00	114240	114960	114240	114825	302571	1041960	5
2022.09.22	16:30:00	114830	115210	114800	114935	237873	807595	5
2022.09.22	17:00:00	114935	114980	114720	114735	117302	390224	5
2022.09.22	17:30:00	114735	114880	114670	114670	60404	163970	5
2022.09.23	09:00:00	113200	113370	112900	113250	300239	827144	5
2022.09.23	09:30:00	113255	113350	112610	112710	389471	1097388	5
2022.09.23	10:00:00	112705	113135	112620	112940	543942	1500212	5
2022.09.23	10:30:00	112935	113075	112075	112090	679840	1782389	5
2022.09.23	11:00:00	112085	112260	111510	111825	525564	1493548	5
2022.09.23	11:30:00	111820	111855	111555	111680	323290	918265	5
2022.09.23	12:00:00	111675	111895	111630	111675	242392	713813	5
2022.09.23	12:30:00	111670	111755	111395	111700	263875	804656	5
2022.09.23	13:00:00	111700	111845	111625	111675	211287	679444	5
2022.09.23	13:30:00	111670	112280	111655	112270	257170	899153	5
2022.09.23	14:00:00	112270	112370	111950	111995	293590	996268	5
2022.09.23	14:30:00	111995	112110	111730	112080	278371	923603	5
2022.09.23	15:00:00	112085	112095	111585	111985	325302	1078774	5
2022.09.23	15:30:00	111980	112035	111320	111375	356019	1159254	5
2022.09.23	16:00:00	111370	112295	111360	111965	404334	1298355	5
2022.09.23	16:30:00	111965	112525	111945	112475	336236	1110292	5
2022.09.23	17:00:00	112475	112590	112290	112430	166629	554778	5
2022.09.23	17:30:00	112435	112480	112200	112240	77545	237440	5
2022.09.26	09:00:00	111525	111540	110865	111280	337494	835869	5
2022.09.26	09:30:00	111280	111595	111215	111285	371867	1051895	5
2022.09.26	10:00:00	111290	111455	110920	111150	596157	1660832	5
2022.09.26	10:30:00	111150	111815	111045	111525	750890	2036389	5
2022.09.26	11:00:00	111525	111715	111085	111160	584021	1612680	5
2022.09.26	11:30:00	111160	111170	110655	110875	518582	1500667	5
2022.09.26	12:00:00	110875	110960	110375	110380	352328	1078931	5
2022.09.26	12:30:00	110380	110495	110060	110325	366251	1167006	5
2022.09.26	13:00:00	110320	110455	109995	110110	245956	744648	5
2022.09.26	13:30:00	110115	110375	109915	110285	278589	896005	5
2022.09.26	14:00:00	110290	110295	109815	109945	297410	1024203	5
2022.09.26	14:30:00	109940	110075	109785	109895	274314	905284	5
2022.09.26	15:00:00	109900	110290	109845	109955	291841	999599	5
2022.09.26	15:30:00	109955	110265	109760	110095	349782	1213789	5
2022.09.26	16:00:00	110095	110250	109720	109840	346693	1182364	5
2022.09.26	16:30:00	109835	110105	109600	109745	364175	1240200	5
2022.09.26	17:00:00	109745	109795	109075	109285	227474	754197	5
2022.09.26	17:30:00	109290	109410	109130	109130	100954	305688	5
2022.09.27	09:00:00	110350	111585	110350	111370	418242	1189290	5
2022.09.27	09:30:00	111370	111470	110800	110815	318242	886756	5
2022.09.27	10:00:00	110815	110825	109925	110055	584409	1755722	5
2022.09.27	10:30:00	110055	110770	109855	110095	754263	2101579	5
2022.09.27	11:00:00	110090	110190	109570	109700	630487	1650810	5
2022.09.27	11:30:00	109695	110545	109610	110225	486727	1374667	5
2022.09.27	12:00:00	110220	110295	109290	109330	408960	1194136	5
2022.09.27	12:30:00	109330	109550	108930	108965	330046	1041579	5
2022.09.27	13:00:00	108960	109105	108630	109030	328960	1036568	5
2022.09.27	13:30:00	109035	109245	108900	109175	271305	876983	5
2022.09.27	14:00:00	109175	109180	108720	108870	294610	961247	5
2022.09.27	14:30:00	108875	109090	108645	109020	261911	852521	5
2022.09.27	15:00:00	109015	109175	108810	109020	240054	814261	5
2022.09.27	15:30:00	109020	109575	108975	109515	320796	1059908	5
2022.09.27	16:00:00	109515	109520	109010	109085	297056	967642	5
2022.09.27	16:30:00	109085	109185	108660	109025	306326	1032485	5
2022.09.27	17:00:00	109025	109120	108800	108960	141920	462410	5
2022.09.27	17:30:00	108965	109295	108910	109135	82017	260858	5
2022.09.28	09:00:00	108135	108595	108030	108275	385175	1012950	5
2022.09.28	09:30:00	108280	109300	108175	108895	484235	1446902	5
2022.09.28	10:00:00	108900	109195	108325	109040	641527	1843655	5
2022.09.28	10:30:00	109045	109365	108780	108870	690783	1991744	5
2022.09.28	11:00:00	108870	109185	108495	109085	519288	1442179	5
2022.09.28	11:30:00	109085	109270	108705	109060	443343	1276672	5
2022.09.28	12:00:00	109060	109360	108595	108650	380049	1156364	5
2022.09.28	12:30:00	108650	108990	108470	108925	295213	885847	5
2022.09.28	13:00:00	108925	109425	108870	108885	286554	913992	5
2022.09.28	13:30:00	108890	109095	108760	109040	250990	819137	5
2022.09.28	14:00:00	109045	109295	108955	109015	248898	827821	5
2022.09.28	14:30:00	109015	109260	108865	108880	223530	720030	5
2022.09.28	15:00:00	108885	109100	108760	108770	211113	698505	5
2022.09.28	15:30:00	108770	109085	108710	108995	253259	833908	5
2022.09.28	16:00:00	109000	109495	108970	109205	264723	916580	5
2022.09.28	16:30:00	109210	109355	108805	108860	223410	770426	5
2022.09.28	17:00:00	108860	109090	108740	108975	152451	495961	5
2022.09.28	17:30:00	108970	109030	108670	108670	63324	225720	5
2022.09.29	09:00:00	108320	108645	107685	108005	325934	875118	5
2022.09.29	09:30:00	108015	108210	107430	107510	441443	1226103	5
2022.09.29	10:00:00	107515	108160	107330	107675	526726	1502577	5
2022.09.29	10:30:00	107675	107895	106780	107120	595158	1732855	5
2022.09.29	11:00:00	107115	107235	106530	107060	466128	1386170	5
2022.09.29	11:30:00	107055	107670	106640	107650	461179	1407621	5
2022.09.29	12:00:00	107650	107915	107325	107700	399812	1179868	5
2022.09.29	12:30:00	107700	108170	107555	107905	326010	967924	5
2022.09.29	13:00:00	107905	108170	107550	107700	249401	750165	5
2022.09.29	13:30:00	107705	108005	107550	107595	242005	739752	5
2022.09.29	14:00:00	107600	107725	107375	107590	243181	744866	5
2022.09.29	14:30:00	107590	107840	107450	107580	233552	720259	5
2022.09.29	15:00:00	107575	107580	106825	107370	293285	949539	5
2022.09.29	15:30:00	107375	107550	107325	107415	185706	552584	5
2022.09.29	16:00:00	107420	108115	107405	108040	286544	895863	5
2022.09.29	16:30:00	108040	108580	108010	108240	296647	996047	5
2022.09.29	17:00:00	108235	108265	108010	108090	142888	461293	5
2022.09.29	17:30:00	108090	108160	107910	108115	75709	240587	5
2022.09.30	09:00:00	108500	108850	107830	107990	336212	877617	5
2022.09.30	09:30:00	107985	108125	107500	107845	429303	1142254	5
2022.09.30	10:00:00	107845	108035	107610	107875	423357	1208640	5
2022.09.30	10:30:00	107880	109365	107800	109195	658988	2113821	5
2022.09.30	11:00:00	109200	109310	108910	109165	443797	1497601	5
2022.09.30	11:30:00	109170	109630	109130	109505	329051	1064300	5
2022.09.30	12:00:00	109510	110000	109395	109950	311928	1066798	5
2022.09.30	12:30:00	109955	110265	109930	109975	241704	846036	5
2022.09.30	13:00:00	109975	109995	109640	109810	239783	818958	5
2022.09.30	13:30:00	109815	110090	109780	109935	178960	604084	5
2022.09.30	14:00:00	109935	110880	109855	110850	369076	1306023	5
2022.09.30	14:30:00	110850	110930	110370	110460	285620	978453	5
2022.09.30	15:00:00	110460	110715	110365	110535	230210	779613	5
2022.09.30	15:30:00	110540	110630	110115	110275	279434	968999	5
2022.09.30	16:00:00	110275	110960	110215	110820	280796	958655	5
2022.09.30	16:30:00	110820	110885	110370	110480	277298	908468	5
2022.09.30	17:00:00	110485	110615	110385	110560	132821	406456	5
2022.09.30	17:30:00	110560	110900	110445	110900	89930	276571	5
2022.10.03	09:00:00	114355	114845	113750	114190	379049	951442	5
2022.10.03	09:30:00	114190	114400	114005	114210	276282	742409	5
2022.10.03	10:00:00	114215	114670	113960	114045	552839	1457113	5
2022.10.03	10:30:00	114050	114815	113605	114610	650044	1806417	5
2022.10.03	11:00:00	114610	115305	114575	115170	545482	1631729	5
2022.10.03	11:30:00	115170	115840	115170	115745	433848	1372434	5
2022.10.03	12:00:00	115740	115890	115300	115345	308856	915686	5
2022.10.03	12:30:00	115350	115645	115205	115380	269687	795890	5
2022.10.03	13:00:00	115375	115675	115270	115385	233759	704014	5
2022.10.03	13:30:00	115380	115495	115220	115340	228726	739352	5
2022.10.03	14:00:00	115340	115720	115325	115475	244612	785288	5
2022.10.03	14:30:00	115475	115835	115415	115600	233358	746109	5
2022.10.03	15:00:00	115600	116240	115555	116200	279621	906661	5
2022.10.03	15:30:00	116200	116595	116120	116475	257720	896322	5
2022.10.03	16:00:00	116480	116540	116285	116380	200810	695483	5
2022.10.03	16:30:00	116375	116720	116270	116630	230306	830264	5
2022.10.03	17:00:00	116630	116800	116620	116720	127239	401944	5
2022.10.03	17:30:00	116715	117130	116710	116970	103859	319123	5
2022.10.04	09:00:00	118060	118370	117495	118345	460852	1260732	5
2022.10.04	09:30:00	118350	118840	118175	118755	422032	1240843	5
2022.10.04	10:00:00	118755	118765	117855	117910	500446	1487771	5
2022.10.04	10:30:00	117910	118305	117235	117485	684736	2061078	5
2022.10.04	11:00:00	117490	117840	117185	117230	498118	1487208	5
2022.10.04	11:30:00	117230	117515	117035	117375	375987	1173366	5
2022.10.04	12:00:00	117375	117415	116910	117060	335305	1057101	5
2022.10.04	12:30:00	117060	117330	116830	117315	287307	899363	5
2022.10.04	13:00:00	117315	117420	117190	117390	212653	657570	5
2022.10.04	13:30:00	117390	117450	116515	116705	269144	863736	5
2022.10.04	14:00:00	116705	116830	116180	116580	359587	1189898	5
2022.10.04	14:30:00	116580	116895	116410	116680	271632	847420	5
2022.10.04	15:00:00	116680	116775	116250	116460	283631	886981	5
2022.10.04	15:30:00	116460	116875	116380	116710	245777	784253	5
2022.10.04	16:00:00	116710	116725	116100	116310	293044	973677	5
2022.10.04	16:30:00	116305	116600	116235	116595	220152	726448	5
2022.10.04	17:00:00	116595	116800	116505	116750	149486	443535	5
2022.10.04	17:30:00	116750	116910	116650	116910	79798	217796	5
2022.10.05	09:00:00	116080	116680	115875	116670	356144	926667	5
2022.10.05	09:30:00	116670	117190	116510	116785	505464	1450245	5
2022.10.05	10:00:00	116785	117235	116150	116685	640447	1717157	5
2022.10.05	10:30:00	116685	117465	116600	117260	590053	1585995	5
2022.10.05	11:00:00	117260	117265	116425	116705	522238	1473005	5
2022.10.05	11:30:00	116700	117100	116575	116775	364238	1065712	5
2022.10.05	12:00:00	116770	117295	116650	117290	268431	839209	5
2022.10.05	12:30:00	117285	117620	117070	117175	271268	864843	5
2022.10.05	13:00:00	117175	117530	117040	117115	240243	757996	5
2022.10.05	13:30:00	117115	117420	117045	117370	222365	693208	5
2022.10.05	14:00:00	117375	117640	117205	117430	250895	805419	5
2022.10.05	14:30:00	117435	117620	117260	117275	212926	687697	5
2022.10.05	15:00:00	117275	117575	117220	117550	173094	576340	5
2022.10.05	15:30:00	117550	117870	117465	117695	252005	862690	5
2022.10.05	16:00:00	117695	117755	117335	117380	175974	587976	5
2022.10.05	16:30:00	117380	117710	117340	117455	209776	725444	5
2022.10.05	17:00:00	117450	117850	117445	117700	119278	427571	5
2022.10.05	17:30:00	117705	117935	117690	117800	72388	258987	5
2022.10.06	09:00:00	117310	118040	117170	117905	334473	933025	5
2022.10.06	09:30:00	117915	118265	117905	118235	350692	960499	5
2022.10.06	10:00:00	118230	118315	117625	117830	502685	1464631	5
2022.10.06	10:30:00	117825	118700	117730	118610	599199	1903578	5
2022.10.06	11:00:00	118610	118625	117855	117895	469777	1510845	5
2022.10.06	11:30:00	117895	118275	117755	118100	338977	1082238	5
2022.10.06	12:00:00	118100	118200	117825	118115	264738	856289	5
