;gap;range_dia_anterior;atr_dia_anterior;posicao_range_d1;distancia_mm20;mes_sin;mes_cos;dia_mes_sin;dia_mes_cos;dia_semana_sin;dia_semana_cos;mov_direcional_c1;pavio_superior_c1;pavio_inferior_c1;range_candle_c1;volume_real_norm_c1;tamanho_medio_ordem_c1;diferenca_MA_c1;mov_direcional_c2;pavio_superior_c2;pavio_inferior_c2;range_candle_c2;volume_real_norm_c2;tamanho_medio_ordem_c2;diferenca_MA_c2;label_Compra;label_Lateral;label_Venda
2023-04-05;-0.0014662039978495674;0.015070705093702598;2072.1428571428573;0.2435064935064935;-0.005234072595369671;0.8660254037844387;-0.4999999999999998;0.8660254037844386;0.5000000000000001;0.9749279121818236;-0.22252093395631434;-1.0;0.00195780921149234;0.004160344574421222;0.006558660858499339;1.313917947053795;2.9649790442126855;-0.0007018574739660319;-1.0;0.0016647896978896342;0.00029378641727464136;0.010527346619007982;1.9560513851173977;3.248894080272898;-0.0029852056718907448;False;False;True
2023-04-06;0.0011895321173671688;0.022514805932161912;2125.3571428571427;0.4108695652173913;-0.01305985645395338;0.8660254037844387;-0.4999999999999998;0.9510565162951535;0.30901699437494745;0.43388373911755823;-0.900968867902419;-1.0;0.001386138613861386;0.001188118811881188;0.004554455445544554;0.9187709757189231;2.8894811528425204;0.0006062610229276735;-1.0;0.009126984126984128;0.0006448412698412698;0.010515873015873017;1.927742319966301;3.2532332958357904;-0.00019856043683296102;True;False;False
2023-04-10;-0.0019737491364847527;0.01202970297029703;2066.0714285714284;0.51440329218107;-0.009575668840024386;0.8660254037844387;-0.4999999999999998;0.8660254037844387;-0.4999999999999998;0.0;1.0;1.0;0.0004449718184514981;0.0028181548501928213;0.0059329575793533075;1.047921622002125;3.2479214666864946;0.0019011615165461639;1.0;0.004339250493096647;0.0;0.009368836291913214;1.856715646631647;3.3105348080168;0.0036906202640674076;False;False;True
2023-04-11;0.0037702590216912306;0.014881835261544546;2047.5;1.0996677740863787;0.005138463952302503;0.8660254037844387;-0.4999999999999998;0.7431448254773945;-0.6691306063588579;0.7818314824680298;0.6234898018587336;1.0;0.0012195121951219512;0.0005853658536585366;0.011073170731707316;1.4326555841397222;2.866948828119097;0.004102894581386544;1.0;0.004494925084581923;0.00033832769453842436;0.018028032866118898;2.1794096773194704;3.1737480950149974;0.009938144985609612;True;False;False
2023-04-12;0.017202587419143153;0.04360975609756097;2321.0714285714284;1.3568232662192394;0.06275343297616016;0.8660254037844387;-0.4999999999999998;0.5877852522924732;-0.8090169943749473;0.9749279121818236;-0.22252093395631434;1.0;0.007188608819870052;0.0029491728491774574;0.01262614626054099;1.4362622001689183;2.658552042006734;0.010281161418830875;1.0;0.008090466121173118;0.0019306794152799485;0.01208973062425301;1.8714555685435252;3.0304336140125088;0.014562339760743462;False;True;False
2023-04-13;0.0009182736455463728;0.021151099027694575;2452.1428571428573;0.355119825708061;0.0650147538741133;0.8660254037844387;-0.4999999999999998;0.40673664307580004;-0.913545457642601;0.43388373911755823;-0.900968867902419;1.0;0.002981651376146789;0.0022018348623853213;0.005871559633027523;1.06222605023409;2.6842358248718208;-0.0021188275141976573;-1.0;0.0019712111488035208;0.005455212249014394;0.009168423947923351;2.1755738485561102;3.0307644794384547;-0.00261756061719324;False;False;True
2023-04-14;-0.0009229349330872173;0.010871559633027522;2226.785714285714;0.029535864978902954;0.055263645314434444;0.8660254037844387;-0.4999999999999998;0.20791169081775931;-0.9781476007338057;-0.433883739117558;-0.9009688679024191;-1.0;0.005542725173210162;0.0009237875288683603;0.007020785219399538;1.218271784152481;2.6515050028656857;-0.0017304947058158701;1.0;0.0010167298271559293;0.01317127276088363;0.014788797485904427;2.1467229838221185;3.0941888200413086;-0.0020578982751630966;False;False;True
2023-04-17;0.0007352941176470588;0.020046189376443417;2194.6428571428573;0.9746543778801844;0.05912336335868952;0.8660254037844387;-0.4999999999999998;-0.4067366430758002;-0.9135454576426009;0.0;1.0;-1.0;0.0001836884643644379;0.0016072740631888317;0.006704628949301984;1.2069516696841125;2.9134454464711665;0.0018510827039139972;1.0;0.0027229093594240356;0.0038305335056304226;0.008353332102639837;2.0379505677061975;3.200987101805166;0.002298285755235067;False;False;True
2023-04-18;0.004539979616418049;0.012444893460690668;2220.0;0.6457564575645757;0.05193708946607547;0.8660254037844387;-0.4999999999999998;-0.587785252292473;-0.8090169943749475;0.7818314824680298;0.6234898018587336;1.0;0.00691754288876591;0.00018446781036709093;0.008992805755395683;1.252261388969916;2.899521586308455;0.0016570771001150747;-1.0;0.0001380961148959676;0.008838151353341926;0.015742957098140307;2.2796350098125986;3.3633819259569417;0.001828078252048325;False;True;False
2023-04-19;-0.008070500927643784;0.022597306769968642;2231.0714285714284;0.0020408163265306124;0.03438935912938331;0.8660254037844387;-0.4999999999999998;-0.743144825477394;-0.6691306063588585;0.9749279121818236;-0.22252093395631434;-1.0;0.00205742074254185;0.003740764986439727;0.007247732161226971;1.3405513596723275;3.0283396115467593;-0.0021904836234033294;-1.0;0.0022477171622570825;0.001732615312573168;0.011894169983610396;1.955492269083174;3.1574699299022373;-0.006922810661128372;True;False;False
2023-04-20;-0.0033065658951346244;0.017160759375292246;2257.5;0.1008174386920981;0.018580648898629502;0.8660254037844387;-0.4999999999999998;-0.8660254037844385;-0.5000000000000004;0.43388373911755823;-0.900968867902419;1.0;0.002369668246445498;0.0017061611374407583;0.01042654028436019;1.2465926883772585;2.9592780727167702;-0.0008476970895733258;-1.0;0.00018836825994819872;0.006969625618083353;0.013750882976218508;2.2378289938992215;3.1148802559001525;-0.0007058017961074944;True;False;False
2023-04-24;-0.004616544186922932;0.015971563981042654;2224.285714285714;0.543026706231454;0.017344936746951697;0.8660254037844387;-0.4999999999999998;-0.9510565162951536;0.30901699437494723;0.0;1.0;-1.0;0.0017983909133932796;0.0044013251301467105;0.007477520113582584;1.11044982493987;3.0250840205627894;-0.00025272867996655943;1.0;0.001042456406368461;0.006302122820318423;0.010329795299469294;2.113747652244238;3.1812036833739614;-0.001338561597455204;False;True;False
2023-04-25;-0.003875785791936475;0.016374822527212493;2133.214285714286;0.30057803468208094;0.01069199431230982;0.8660254037844387;-0.4999999999999998;-0.8660254037844386;0.5000000000000001;0.7818314824680298;0.6234898018587336;-1.0;0.0010913404507710558;0.0025148279952550414;0.004602609727164887;1.3144979753535608;2.971691781986132;-0.0009235510802909998;-1.0;4.749691270067446e-05;0.0020898641588296763;0.00959437636553624;2.110886596959567;3.088389908057801;-0.0033072264493043215;False;False;True
2023-04-26;-0.003269832243389252;0.012669039145907474;2131.0714285714284;0.7415730337078652;0.005798175666790202;0.8660254037844387;-0.4999999999999998;-0.743144825477394;0.6691306063588585;0.9749279121818236;-0.22252093395631434;-1.0;0.006656206912946322;0.0020919507440688443;0.011505729092378644;1.279831667090263;2.996595863883273;0.003088332671169397;-1.0;0.003623533899113188;0.00047678077619910363;0.008629732049203776;1.7261225341559354;3.263296504801758;0.0022244573228816854;False;True;False
2023-04-27;0.002254845519094224;0.02011125374411639;2172.1428571428573;0.3333333333333333;-0.002813849197730782;0.8660254037844387;-0.4999999999999998;-0.5877852522924734;0.8090169943749473;0.43388373911755823;-0.900968867902419;-1.0;0.0005265425302761955;0.0018189651045904935;0.010387248097266766;1.3550573483048438;2.911108859719093;-0.00252537438273099;1.0;0.0012546445977898953;0.0013029001592433527;0.008203445447087777;1.8981635567026136;3.2088473531178874;-0.0014715291106845343;False;True;False
2023-04-28;-0.0024412426403714518;0.012206213201857259;2098.9285714285716;0.6078431372549019;-0.006459917522824247;0.8660254037844387;-0.4999999999999998;-0.40673664307580015;0.913545457642601;-0.433883739117558;-0.9009688679024191;1.0;0.0011996161228406909;0.0019193857965451055;0.008781190019193858;1.1002978158813188;2.8795599468938;0.002905281462395629;-1.0;0.002433438305181792;0.003292298883481248;0.011165187517892928;1.9583063042339603;3.2310467745684326;0.0022601761231581985;True;False;False
2023-05-02;-0.0007125890736342043;0.020105566218809982;2161.785714285714;0.6205250596658711;0.00146875736461604;0.49999999999999994;-0.8660254037844387;0.39435585511331855;0.9189578116202306;0.7818314824680298;0.6234898018587336;1.0;0.0016638935108153079;0.0028523888756833847;0.005324459234608985;1.059276539676006;2.765476088109262;0.0010133637342454069;-1.0;0.0029925897776933307;0.0011400342010260307;0.018003040091202738;2.3601330006001566;3.044071242109016;-0.004881181759794523;False;False;True
2023-05-03;0.0028182701652089406;0.025433800808176848;2245.3571428571427;0.10841121495327102;-0.016706648593406436;0.49999999999999994;-0.8660254037844387;0.5712682150947923;0.8207634412072763;0.9749279121818236;-0.22252093395631434;1.0;0.0020835352262816163;0.001356720612462448;0.005426882449849792;1.3083477386376414;2.774235265292157;-0.0016710457737587022;-1.0;0.0035785095991102086;0.0009671647565162725;0.009623289327336911;2.4191457203433626;3.191036858632359;-0.0016309689683851561;True;False;False
2023-05-04;0.00048496605237633366;0.01007849597829247;1977.142857142857;0.40865384615384615;-0.017651792559295644;0.49999999999999994;-0.8660254037844387;0.72479278722912;0.6889669190756866;0.43388373911755823;-0.900968867902419;1.0;0.002714493456131847;0.0012118274357731458;0.012506059137178865;1.45045572975883;2.9849859408268635;0.0015432840443654733;-1.0;0.007304882737408689;0.0015378700499807767;0.01379277201076509;2.0644897654482786;3.2096236790541863;0.0019265341168262543;False;False;True
2023-05-05;-0.002443582003737243;0.024042656325739216;1882.142857142857;0.717741935483871;-0.00981858563856476;0.49999999999999994;-0.8660254037844387;0.8486442574947509;0.5289640103269624;-0.433883739117558;-0.9009688679024191;1.0;0.0033621517771373678;0.003314121037463977;0.007636887608069165;1.1526993160709884;2.691258130114223;0.004670505438259804;1.0;0.005422525073180095;0.0021594126397619846;0.007725898555592879;1.9625171340195133;3.1209792773722986;0.006098796234100009;True;False;False
2023-05-08;0.004878964158378683;0.030643611911623438;2025.357142857143;1.04858934169279;0.016649896531429766;0.49999999999999994;-0.8660254037844387;0.9987165071710528;-0.05064916883871264;0.0;1.0;1.0;0.0024743230625583566;0.0051820728291316525;0.011017740429505136;1.2496017179735175;2.9341230641401435;0.009130012200922293;-1.0;0.003443141634096408;0.0028847943420807743;0.007351572678205844;1.9936339189804855;3.300509145429075;0.008420017595611463;False;True;False
2023-05-09;-0.0020556905251354887;0.013912231559290382;1976.7857142857142;0.17114093959731544;0.010856293716221972;0.49999999999999994;-0.8660254037844387;0.9680771188662043;-0.2506525322587204;0.7818314824680298;0.6234898018587336;-1.0;0.0012640449438202246;0.0011704119850187266;0.0034176029962546817;0.9377904061695475;2.952854776940196;-0.0034574149574852667;1.0;0.00018745899334520573;0.00018745899334520573;0.011481863342393851;1.9146892110539637;3.484250776431099;-0.0024616969228787714;True;False;False
2023-05-10;-0.004139834406623735;0.023267790262172284;2057.5;0.676056338028169;0.021019321552703932;0.49999999999999994;-0.8660254037844387;0.8978045395707416;-0.4403941515576344;0.9749279121818236;-0.22252093395631434;1.0;0.0049422632794457275;0.0017551963048498846;0.007020785219399538;1.2575126281147766;2.7559889707477616;0.0007900960941548878;-1.0;0.004201874682550676;0.00623355035323452;0.010620122824029183;1.9315122659141144;3.271528420786341;3.592009318699955e-05;False;True;False
2023-05-11;-0.005234880837580934;0.01302540415704388;1983.2142857142858;0.5141843971631206;0.01838097028958255;0.49999999999999994;-0.8660254037844387;0.7907757369376989;-0.6121059825476626;0.43388373911755823;-0.900968867902419;-1.0;0.0013386880856760374;0.0006462632137746388;0.006601117112126667;1.0057749786125312;3.000194547320512;0.0007832346560723274;1.0;0.000741942963134709;0.0033387433341061905;0.007975886853698122;1.8193352482591165;3.4317204514044772;-0.0007698585000076538;False;True;False
2023-05-12;0.0;0.022757697456492636;1981.7857142857142;0.744421906693712;0.026372996905856337;0.49999999999999994;-0.8660254037844387;0.6513724827222223;-0.758758122692791;-0.433883739117558;-0.9009688679024191;-1.0;0.0;0.0020128087831655993;0.006175663311985362;0.9302871333487125;3.029861289240544;0.0035983891466458864;1.0;0.0006890532408470761;0.0037668243832973494;0.012540768983416785;2.0654789342964732;3.4339219285595735;0.003027771448824051;False;False;True
2023-05-15;0.004103967168262654;0.013403476669716377;1966.0714285714287;1.136518771331058;0.03352138854208713;0.49999999999999994;-0.8660254037844387;0.10116832198743272;-0.994869323391895;0.0;1.0;-1.0;0.00045413260672116256;0.0023614895549500456;0.004178019981834696;0.8929377107740761;2.7833523241657043;0.0013086756606538472;-1.0;0.002137237960984039;0.004229002773862034;0.007684962029921331;1.9511748395243904;3.243091735387089;0.0016796689230893177;False;False;True
2023-05-16;-0.002497162315550511;0.009355131698455948;1916.0714285714287;0.49029126213592233;0.030316246591210187;0.49999999999999994;-0.8660254037844387;-0.10116832198743204;-0.9948693233918952;0.7818314824680298;0.6234898018587336;1.0;0.00027309968138370506;0.0017751479289940828;0.004460628129267182;1.091805114001437;3.0779560413728255;0.0018112377463965176;1.0;0.0003632565953775598;0.0002724424465331699;0.01057984834037143;2.2160794727100526;3.534670557604774;0.0036467543885940787;False;False;True
2023-05-17;0.0032095369096744614;0.022576240327719616;1978.2142857142858;0.2540322580645161;0.025975274371015728;0.49999999999999994;-0.8660254037844387;-0.2993631229733582;-0.9541392564000488;0.9749279121818236;-0.22252093395631434;1.0;0.0010054844606946984;0.0022851919561243145;0.006581352833638025;1.2091805436550174;2.881185346598535;-0.006564828312277351;1.0;0.005876725433921006;0.00018222404446266685;0.009657874356521342;2.3887482858715794;3.395619621463032;-0.0017198769354920792;False;True;False
2023-05-18;-0.0022132887664302815;0.015219378427787934;1953.2142857142858;0.7807807807807807;0.03448114378304463;0.49999999999999994;-0.8660254037844387;-0.4853019625310808;-0.8743466161445822;0.43388373911755823;-0.900968867902419;-1.0;0.001041195110909914;0.002489814395654142;0.009189678587596197;1.267771999642711;2.9697800137904875;0.0007031388319802735;1.0;0.003823917694723904;0.00027313697819456457;0.00555378522328948;2.0038158543601114;3.4417965710097524;-0.0008232697445842762;False;True;False
2023-05-19;-0.0005398596364945115;0.015572657311000453;1985.0;0.8895348837209303;0.03875700772895811;0.49999999999999994;-0.8660254037844387;-0.651372482722222;-0.7587581226927911;-0.433883739117558;-0.9009688679024191;1.0;0.0010352898811667266;0.0007202016564638099;0.008507382066978753;1.2951443172049635;3.2212371791612546;0.006343954613649759;-1.0;0.0001788428865241885;0.005499418760618796;0.011311812572654923;2.043988411696545;3.643493210787341;0.005430655475619519;False;True;False
2023-05-22;-0.001794526693584567;0.01386388188692834;1945.357142857143;0.4318181818181818;0.03762982031515966;0.49999999999999994;-0.8660254037844387;-0.9680771188662041;-0.2506525322587213;0.0;1.0;1.0;0.0016179775280898876;0.0001348314606741573;0.003460674157303371;0.8366176333674938;2.832306414869382;-0.00030409986440138646;-1.0;0.009960516870064608;0.002333094041636755;0.013908829863603733;2.4239233000026994;3.1472667664625815;-0.001532945852557631;True;False;False
2023-05-23;-0.0034605186283762526;0.015415730337078652;1876.7857142857142;0.02040816326530612;0.03162473684822685;0.49999999999999994;-0.8660254037844387;-0.9987165071710528;-0.05064916883871355;0.7818314824680298;0.6234898018587336;0.0;0.0011274465590331018;0.0028411653287634168;0.003968611887796518;0.9202963610747327;2.8097908553403648;-0.0021045669101950795;1.0;0.001984305943898259;0.0019392080815369352;0.008252908812122305;2.014292880138066;3.389199206801468;-0.0013920071845532106;True;False;False
2023-05-24;-0.00387056123137855;0.015513664652295481;1925.357142857143;0.13662790697674418;0.02717967638711953;0.49999999999999994;-0.8660254037844387;-0.9884683243281114;0.15142777750457667;0.9749279121818236;-0.22252093395631434;-1.0;0.0037048750734197805;0.0008584466633533638;0.009397731893552613;1.1405455011352192;3.0524499335743687;-0.00542288406630558;-1.0;0.0011804231362934714;0.00263325161173159;0.008217561064196858;2.0406081122662525;3.5877430886194555;-0.00675918747878252;True;False;False
2023-05-25;0.0033202947330119165;0.017304477477070437;1886.4285714285713;0.5926892950391645;0.02164967313601849;0.49999999999999994;-0.8660254037844387;-0.9377521321470804;0.3473052528448203;0.43388373911755823;-0.900968867902419;1.0;0.0031279749762001905;0.0008613264427217916;0.011605240491409402;1.4401027285771129;2.887171262157514;0.0030193508395695507;-1.0;0.006658268850098974;0.0036890408493791614;0.011561993881590786;2.1966419944109967;3.285421572337622;0.006120845407363975;False;True;False
2023-05-26;0.0058289277484072114;0.01523187814497484;1797.857142857143;0.6547619047619048;0.027895400329702297;0.49999999999999994;-0.8660254037844387;-0.8486442574947509;0.5289640103269624;-0.433883739117558;-0.9009688679024191;1.0;0.00022461814914645105;0.0008086253369272237;0.009793351302785264;1.3879857335506554;3.0231809342920455;0.0019099928251565578;-1.0;0.0011578712981518593;0.004008016032064128;0.006190158093965709;1.6763073711940666;3.4051958109571028;0.0049136154699635295;False;False;True
2023-05-29;0.002510760401721664;0.018104222821203952;1835.357142857143;0.6997518610421837;0.0291555723297072;0.49999999999999994;-0.8660254037844387;-0.3943558551133187;0.9189578116202306;0.0;1.0;-1.0;0.0011180679785330948;0.0017889087656529517;0.005098389982110913;0.6279983074753509;2.777591744326857;-0.0009113591203143877;-1.0;0.002106584196136435;0.002465151718883062;0.009502039352785622;1.610802651006602;3.117208570191141;-0.0014563908532649117;True;False;False
2023-05-30;0.0027961935687547917;0.011404293381037567;1748.9285714285713;0.4117647058823529;0.020764184421582264;0.49999999999999994;-0.8660254037844387;-0.20129852008866114;0.9795299412524943;0.7818314824680298;0.6234898018587336;1.0;0.0006296379581740499;0.0006296379581740499;0.007015965819653699;1.0975679056413008;3.053472824153852;0.0012073514286991907;-1.0;0.0014756517461878996;0.0013415015874435451;0.017886687832580603;2.3962876529322976;3.295313297827513;-0.0007819042142114727;False;False;True
2023-05-31;-0.0035675082327113064;0.026309871823701373;1857.142857142857;-0.042735042735042736;-0.0027875808467105172;0.49999999999999994;-0.8660254037844387;-2.4492935982947064e-16;1.0;0.9749279121818236;-0.22252093395631434;1.0;0.0008721197099054439;0.0009639217846323327;0.004039291287983108;1.0852133018588765;2.869036830600028;-0.0007887799863617248;-1.0;0.003343409361546212;0.004396812311074471;0.00787762205734176;2.0061341850827534;3.3433455286990945;-0.0013691030593599742;False;True;False
2023-06-01;0.0067552042645099035;0.009088405397961994;1751.7857142857142;0.8737373737373737;0.0001848981576382342;1.2246467991473532e-16;-1.0;0.20791169081775931;0.9781476007338057;0.43388373911755823;-0.900968867902419;-1.0;0.003788570385247398;0.000502099689611101;0.007303268212525105;1.064978976059876;2.805079403743637;-0.0004273112962792507;-1.0;0.0023807343649848915;0.0034795348411317643;0.006913286329090743;1.7912345643298575;3.2261833545203022;-0.0005041477611256245;True;False;False
2023-06-02;0.002733587273134663;0.026154829286105533;1851.7857142857142;1.1047120418848169;0.01819472473567936;1.2246467991473532e-16;-1.0;0.40673664307580015;0.9135454576426009;-0.433883739117558;-0.9009688679024191;1.0;4.46907400786557e-05;0.0006703611011798355;0.009653199856989631;1.2588871927526781;2.5999596571629735;0.009021379636191783;1.0;0.003676470588235294;0.0010630758327427356;0.006334160170092133;1.8489538987578489;3.4453535248183855;0.010653143856752503;False;True;False
2023-06-05;-0.002208480565371025;0.014926707186271005;1913.9285714285713;0.6856287425149701;0.024845354510748627;1.2246467991473532e-16;-1.0;0.8660254037844386;0.5000000000000001;0.0;1.0;1.0;0.0010624169986719787;0.0011509517485613103;0.003851261620185923;0.996605670826634;2.989214691715582;0.000780778126427087;-1.0;0.003181898532791232;0.00026515821106593603;0.006142831889694184;1.6787313151217218;3.251859298468348;-2.9541661127562215e-05;False;False;True
2023-06-06;-0.0019021498717154738;0.013235945108455069;1843.5714285714287;0.5418060200668896;0.020837056525407818;1.2246467991473532e-16;-1.0;0.9510565162951535;0.30901699437494745;0.7818314824680298;0.6234898018587336;1.0;0.0008420866019589594;0.00013296104241457252;0.006869653858086248;1.0587392532494961;2.8733947765703114;0.002369482630321559;1.0;0.0011455258404194388;0.0019826408776490285;0.005991981319117064;1.9936469689254321;3.2329642851367306;0.003446289625008514;True;False;False
2023-06-07;0.0026019080659150044;0.02216017373576209;1896.0714285714287;1.12;0.04292361441598307;1.2246467991473532e-16;-1.0;0.9945218953682733;0.10452846326765346;0.9749279121818236;-0.22252093395631434;1.0;0.0010380622837370243;0.00043252595155709344;0.005017301038062283;1.1861069746918123;2.844532439656261;0.0049852024250783816;1.0;0.0019825877079562106;0.0032324799586242567;0.0054736660632704074;1.9071016440594133;3.305404901147118;0.005793021563445527;False;False;True
2023-06-09;0.0023689537838652713;0.012110726643598616;1873.2142857142858;1.0642857142857143;0.046381705406140616;1.2246467991473532e-16;-1.0;0.9510565162951536;-0.30901699437494734;-0.433883739117558;-0.9009688679024191;1.0;0.002921966311447233;0.00017188037126160193;0.006918184943279477;1.1624771778385428;3.136256702231369;0.003938187577586576;1.0;0.0009845890410958905;0.002183219178082192;0.003595890410958904;1.4089663739943186;3.336952238422677;0.006133219226929153;True;False;False
2023-06-12;0.0026036109095565326;0.012891027844620144;1888.5714285714287;0.74;0.05247122394024795;1.2246467991473532e-16;-1.0;0.5877852522924732;-0.8090169943749473;0.0;1.0;1.0;0.003873988931460196;0.0016177096636866752;0.0066411238825031926;1.2536049011633226;3.0858336516578015;0.0001700897223285283;-1.0;8.504486116426415e-05;0.0025513458349279245;0.006633499170812604;1.93526831907981;3.386680522982918;-0.0007210386751862526;True;False;False
2023-06-13;0.001358349605229646;0.010429970200085143;1853.5714285714287;0.926530612244898;0.053110895836216476;1.2246467991473532e-16;-1.0;0.40673664307580004;-0.913545457642601;0.7818314824680298;0.6234898018587336;1.0;0.000211954217888936;0.004408647732089869;0.006273844849512505;1.3012447365652504;2.7846447404551493;0.0022900296716370735;-1.0;0.0005501481168006771;0.0005078290308929327;0.0065594583157003805;1.6997910232129776;3.267598621217924;0.00169739952718683;False;True;False
2023-06-14;0.023212152244410308;0.015175922000847816;1858.5714285714287;1.941340782122905;0.06716034328919467;1.2246467991473532e-16;-1.0;0.20791169081775931;-0.9781476007338057;0.9749279121818236;-0.22252093395631434;-1.0;0.002585487906588824;0.0002919099249374479;0.004712260216847373;1.030769192183252;2.92884731130386;0.004052473262032085;1.0;0.001336842545013995;0.0;0.010109871746668338;1.6978552664980375;3.163974536225983;0.011779701182111392;True;False;False
2023-06-15;-0.003956152641556087;0.01755629691409508;2046.7857142857142;0.5724465558194775;0.06976960340626681;1.2246467991473532e-16;-1.0;5.66553889764798e-16;-1.0;0.43388373911755823;-0.900968867902419;1.0;0.0011998345055854365;0.0001654944145635085;0.005378568473314025;1.0988710929235173;2.781889585259009;0.0024312852845427948;1.0;0.0037087402645568056;0.001607120781307949;0.00811802035686323;1.7512250632143684;2.961253080355656;0.002387964294683066;True;False;False
2023-06-16;-4.103237454351483e-05;0.011791477037649978;2009.2857142857142;0.7157894736842105;0.07332004712566477;1.2246467991473532e-16;-1.0;-0.20791169081775907;-0.9781476007338057;-0.433883739117558;-0.9009688679024191;-1.0;0.0005744768157570784;0.0007386130488305293;0.007386130488305293;1.0013880904231942;2.820667576079689;-0.0005458765676749195;1.0;0.00016513231226520248;0.0029310985427073444;0.006935557115138505;1.7146702393688096;3.1073240794863457;-0.0014302425472025868;True;False;False
2023-06-19;-0.00028907701837703904;0.010709889208042675;1958.5714285714287;0.21455938697318008;0.06154021557054278;1.2246467991473532e-16;-1.0;-0.743144825477394;-0.6691306063588585;0.0;1.0;1.0;0.001487111698612029;0.0017349636483807006;0.003883013879709187;0.8106796677409006;2.776568805095768;-0.0026465947453397248;1.0;0.0017750257997936017;0.0023116615067079464;0.007223942208462332;1.7861988618313172;3.1456981930856647;-0.0014448422332872064;True;False;False
2023-06-20;-0.003429131286740692;0.013673165895571712;1985.7142857142858;0.743202416918429;0.06533303658318387;1.2246467991473532e-16;-1.0;-0.8660254037844385;-0.5000000000000004;0.7818314824680298;0.6234898018587336;-1.0;0.00016385384237260363;0.0004096346059315091;0.004178272980501393;1.0458905720692948;2.7901767503892905;0.0006121069268578567;-1.0;0.001973359644795264;0.002590034533793784;0.005015622430521296;2.013078566820546;3.1082690746651944;-0.0014029988529228152;False;False;True
2023-06-21;-0.0004098360655737705;0.011305915123709652;1902.5;0.8913043478260869;0.05940531700716912;1.2246467991473532e-16;-1.0;-0.9510565162951535;-0.30901699437494756;0.9749279121818236;-0.22252093395631434;-1.0;0.0022960229602296024;0.0012710127101271012;0.0047560475604756045;0.9958139639947272;2.8039829049020084;0.0021254372881974507;1.0;0.003366035877016543;0.0016830179385082715;0.005705841303723164;2.2025824366773357;3.1087470792536687;0.0019417210211812078;False;True;False
2023-06-22;-0.007577918109594622;0.01090610906109061;1926.7857142857142;0.19172932330827067;0.052740760588884834;1.2246467991473532e-16;-1.0;-0.9945218953682733;-0.10452846326765423;0.43388373911755823;-0.900968867902419;1.0;0.002586313067038877;0.0010673672975081078;0.0038589433063754668;0.9875246203485567;2.6105221802302334;0.00022346266805302076;-1.0;0.004022162938641494;0.002462548737943772;0.012476913605581777;2.275589443694071;2.969394522488985;-0.0033444816053511705;False;False;True
2023-06-23;-0.005020162949551477;0.017529455232152387;1903.9285714285713;0.3372365339578454;0.03980098432773082;1.2246467991473532e-16;-1.0;-0.9945218953682734;0.10452846326765299;-0.433883739117558;-0.9009688679024191;1.0;0.002688172043010753;0.002729528535980149;0.0064516129032258064;1.2346024729261593;2.850786565614296;0.00263490096169296;-1.0;0.0007436480066102045;0.0023135715761206364;0.005783928940301591;1.864418647221094;3.036958671381938;0.001712305121725602;False;True;False
2023-06-26;-0.0021037000371241185;0.010628618693134822;1860.0;0.5058365758754864;0.03561422171613503;1.2246467991473532e-16;-1.0;-0.743144825477394;0.6691306063588585;0.0;1.0;-1.0;0.0016121031746031745;0.0005373677248677248;0.0031001984126984125;0.7625618207659602;2.758385058758638;8.734788824992365e-05;-1.0;0.002399768298233274;0.004592660019032645;0.007240680210186603;2.0966118440241734;3.0577259310520146;-0.0009886557500678934;False;False;True
2023-06-27;0.00571071279699875;0.013682208994708995;1875.7142857142858;0.6858006042296072;0.029117889811404455;1.2246467991473532e-16;-1.0;-0.5877852522924734;0.8090169943749473;0.7818314824680298;0.6234898018587336;1.0;0.002445393128030837;0.00016578936461226012;0.00650723256103121;1.2163943850812413;2.75589894515912;0.001348691906472425;-1.0;0.0011560216341191527;0.001114735147186326;0.01391354609636266;2.5635033951374875;3.0233561211040754;0.0004687840854764986;False;False;True
2023-06-28;0.001800142336835936;0.023666431798400132;1901.0714285714287;0.38704028021015763;0.016997413945146738;1.2246467991473532e-16;-1.0;-0.40673664307580015;0.913545457642601;0.9749279121818236;-0.22252093395631434;-1.0;0.000961136648558295;0.0033848725449226913;0.006978687839531968;1.2541393638205076;2.9232279227917015;0.0019506245257281305;1.0;0.004483177609251267;0.0032262119244144635;0.007918883814471865;2.1862436246659622;3.033387780678851;0.0014102993744415468;False;True;False
2023-06-29;0.004596440920974952;0.012536564981195153;1908.2142857142858;0.44333333333333336;0.008485536066174058;1.2246467991473532e-16;-1.0;-0.20791169081775898;0.9781476007338057;0.43388373911755823;-0.900968867902419;-1.0;0.0007975485874994753;0.005834697561180372;0.007010032321705915;1.4333119024965073;2.83432101287729;-0.0024775342235659695;1.0;0.0015537079029142521;0.0025195263290501385;0.008524397413286302;1.603162336114189;3.1643975029001843;-0.00030657748049056453;False;False;True
2023-06-30;0.000786651761685919;0.020190572136170926;1954.642857142857;1.0332640332640333;0.018104931524735544;1.2246467991473532e-16;-1.0;-1.133107779529596e-15;1.0;-0.433883739117558;-0.9009688679024191;1.0;0.0016548072149594572;0.0023581002813172266;0.008067185172927354;1.242393620371506;2.732067815870157;0.005548688366982518;-1.0;0.0012772444481067942;0.0028428989328828642;0.006798236578632937;1.6691513946657657;2.940743683037015;0.005434832502501582;False;True;False
