<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.05.15	12:20:00	109635	109675	109565	109650	48496	172424	5
2023.05.15	12:30:00	109650	109680	109540	109630	44831	158768	5
2023.05.15	12:40:00	109625	109675	109560	109660	32217	115080	5
2023.05.15	12:50:00	109655	109770	109615	109700	41298	146130	5
2023.05.15	13:00:00	109700	109770	109615	109730	48657	177092	5
2023.05.15	13:10:00	109725	109835	109655	109830	46052	165126	5
2023.05.15	13:20:00	109825	110045	109790	109940	86300	301439	5
2023.05.15	13:30:00	109940	109950	109720	109805	73777	263412	5
2023.05.15	13:40:00	109805	109845	109740	109800	47362	175489	5
2023.05.15	13:50:00	109800	109855	109750	109820	30994	115700	5
2023.05.15	14:00:00	109820	109835	109730	109760	32303	119904	5
2023.05.15	14:10:00	109755	109810	109745	109770	25631	100318	5
2023.05.15	14:20:00	109775	109790	109670	109740	47835	176332	5
2023.05.15	14:30:00	109740	109815	109715	109785	36402	136793	5
2023.05.15	14:40:00	109785	109850	109750	109790	39570	143692	5
2023.05.15	14:50:00	109795	109875	109780	109840	31948	111953	5
2023.05.15	15:00:00	109840	109975	109840	109950	58598	207728	5
2023.05.15	15:10:00	109950	110025	109925	109955	51139	180261	5
2023.05.15	15:20:00	109955	110080	109950	110000	62641	217797	5
2023.05.15	15:30:00	110005	110035	109925	110010	41918	144208	5
2023.05.15	15:40:00	110005	110375	109990	110255	111787	421306	5
2023.05.15	15:50:00	110255	110290	110055	110095	70351	271734	5
2023.05.15	16:00:00	110100	110100	109860	109940	73694	280990	5
2023.05.15	16:10:00	109945	110145	109935	110015	76547	288890	5
2023.05.15	16:20:00	110010	110110	109955	110095	42014	153789	5
2023.05.15	16:30:00	110090	110235	110060	110215	55136	208373	5
2023.05.15	16:40:00	110215	110230	110135	110155	34936	133590	5
2023.05.15	16:50:00	110160	110215	110075	110125	50701	191622	5
2023.05.15	17:00:00	110125	110245	110090	110090	51066	191636	5
2023.05.15	17:10:00	110095	110240	110090	110165	35704	132178	5
2023.05.15	17:20:00	110165	110205	110100	110175	25016	91774	5
2023.05.15	17:30:00	110180	110245	110145	110205	21540	82635	5
