Data_Hora_UTC,Data_Hora_BR,Abertura,Maxima,Minima,Fechamento,Volume_Tick,Volume_Real
2025-07-16 10:30:00+00:00,2025-07-16 07:30:00+00:00,136315.0,136480.0,136190.0,136300.0,194699,634601
2025-07-16 10:40:00+00:00,2025-07-16 07:40:00+00:00,136300.0,136335.0,135965.0,136045.0,145208,475341
2025-07-16 10:50:00+00:00,2025-07-16 07:50:00+00:00,136045.0,136240.0,136015.0,136095.0,94997,312906
2025-07-16 11:00:00+00:00,2025-07-16 08:00:00+00:00,136095.0,136375.0,136075.0,136160.0,125717,411654
2025-07-16 11:10:00+00:00,2025-07-16 08:10:00+00:00,136155.0,136175.0,135945.0,136020.0,112420,358774
2025-07-16 11:20:00+00:00,2025-07-16 08:20:00+00:00,136025.0,136110.0,135930.0,136070.0,81096,274791
2025-07-16 11:30:00+00:00,2025-07-16 08:30:00+00:00,136070.0,136100.0,135750.0,135800.0,123083,424413
2025-07-16 11:40:00+00:00,2025-07-16 08:40:00+00:00,135795.0,135890.0,135730.0,135870.0,77118,267834
2025-07-16 11:50:00+00:00,2025-07-16 08:50:00+00:00,135870.0,135925.0,135735.0,135735.0,96871,350225
2025-07-16 12:00:00+00:00,2025-07-16 09:00:00+00:00,135735.0,135940.0,135690.0,135810.0,89965,313989
2025-07-16 12:10:00+00:00,2025-07-16 09:10:00+00:00,135810.0,135855.0,135580.0,135640.0,122419,413109
2025-07-16 12:20:00+00:00,2025-07-16 09:20:00+00:00,135640.0,135790.0,135560.0,135770.0,99001,321410
2025-07-16 12:30:00+00:00,2025-07-16 09:30:00+00:00,135770.0,135825.0,135525.0,135635.0,106980,351212
2025-07-16 12:40:00+00:00,2025-07-16 09:40:00+00:00,135635.0,136035.0,135625.0,135905.0,119155,376966
2025-07-16 12:50:00+00:00,2025-07-16 09:50:00+00:00,135905.0,135985.0,135850.0,135890.0,79684,261257
2025-07-17 10:00:00+00:00,2025-07-17 07:00:00+00:00,136655.0,136760.0,136475.0,136520.0,163949,481630
2025-07-17 10:10:00+00:00,2025-07-17 07:10:00+00:00,136520.0,136665.0,136340.0,136360.0,165866,515808
2025-07-17 10:20:00+00:00,2025-07-17 07:20:00+00:00,136360.0,136565.0,136325.0,136395.0,110945,331808
2025-07-17 10:30:00+00:00,2025-07-17 07:30:00+00:00,136390.0,136665.0,136295.0,136340.0,197431,612061
2025-07-17 10:40:00+00:00,2025-07-17 07:40:00+00:00,136340.0,136780.0,136255.0,136290.0,172950,553453
2025-07-17 10:50:00+00:00,2025-07-17 07:50:00+00:00,136295.0,136475.0,136190.0,136430.0,135347,445732
2025-07-17 11:00:00+00:00,2025-07-17 08:00:00+00:00,136435.0,136545.0,136245.0,136415.0,127411,400981
2025-07-17 11:10:00+00:00,2025-07-17 08:10:00+00:00,136415.0,136650.0,136350.0,136605.0,118068,387697
2025-07-17 11:20:00+00:00,2025-07-17 08:20:00+00:00,136600.0,136625.0,136270.0,136290.0,111034,383978
2025-07-17 11:30:00+00:00,2025-07-17 08:30:00+00:00,136290.0,136650.0,136260.0,136505.0,107008,355953
2025-07-17 11:40:00+00:00,2025-07-17 08:40:00+00:00,136505.0,136865.0,136495.0,136820.0,102046,339264
2025-07-17 11:50:00+00:00,2025-07-17 08:50:00+00:00,136820.0,137015.0,136740.0,136930.0,94993,318130
2025-07-17 12:00:00+00:00,2025-07-17 09:00:00+00:00,136930.0,137065.0,136835.0,136930.0,89521,287707
2025-07-17 12:10:00+00:00,2025-07-17 09:10:00+00:00,136925.0,136940.0,136650.0,136655.0,75406,256329
2025-07-17 12:20:00+00:00,2025-07-17 09:20:00+00:00,136655.0,136675.0,136530.0,136615.0,64414,230858
2025-07-17 12:30:00+00:00,2025-07-17 09:30:00+00:00,136615.0,137035.0,136605.0,136950.0,82933,294089
2025-07-17 12:40:00+00:00,2025-07-17 09:40:00+00:00,136945.0,136955.0,136750.0,136890.0,56819,199098
2025-07-17 12:50:00+00:00,2025-07-17 09:50:00+00:00,136895.0,136905.0,136680.0,136725.0,47311,163982
2025-07-18 10:00:00+00:00,2025-07-18 07:00:00+00:00,135515.0,135755.0,135250.0,135670.0,223349,663379
2025-07-18 10:10:00+00:00,2025-07-18 07:10:00+00:00,135665.0,136200.0,135660.0,136090.0,245204,749442
2025-07-18 10:20:00+00:00,2025-07-18 07:20:00+00:00,136090.0,136235.0,135895.0,136105.0,172028,536834
2025-07-18 10:30:00+00:00,2025-07-18 07:30:00+00:00,136100.0,136305.0,136060.0,136240.0,164744,524864
2025-07-18 10:40:00+00:00,2025-07-18 07:40:00+00:00,136240.0,136340.0,135745.0,135785.0,147487,482483
2025-07-18 10:50:00+00:00,2025-07-18 07:50:00+00:00,135780.0,136150.0,135775.0,136060.0,105435,338430
2025-07-18 11:00:00+00:00,2025-07-18 08:00:00+00:00,136060.0,136380.0,136000.0,136235.0,116724,390302
2025-07-18 11:10:00+00:00,2025-07-18 08:10:00+00:00,136240.0,136275.0,136015.0,136085.0,106174,398983
2025-07-18 11:20:00+00:00,2025-07-18 08:20:00+00:00,136085.0,136105.0,135830.0,135940.0,92827,318317
2025-07-18 11:30:00+00:00,2025-07-18 08:30:00+00:00,135935.0,136150.0,135915.0,135985.0,90307,292598
2025-07-18 11:40:00+00:00,2025-07-18 08:40:00+00:00,135980.0,136065.0,135735.0,135915.0,97541,322801
2025-07-18 11:50:00+00:00,2025-07-18 08:50:00+00:00,135915.0,135995.0,135725.0,135810.0,77060,256875
2025-07-18 12:00:00+00:00,2025-07-18 09:00:00+00:00,135810.0,136020.0,135690.0,135720.0,85788,284252
2025-07-18 12:10:00+00:00,2025-07-18 09:10:00+00:00,135725.0,135735.0,135425.0,135615.0,107060,352493
2025-07-18 12:20:00+00:00,2025-07-18 09:20:00+00:00,135615.0,135620.0,135435.0,135440.0,53368,172160
2025-07-18 12:30:00+00:00,2025-07-18 09:30:00+00:00,135440.0,135530.0,135240.0,135250.0,76805,256022
2025-07-18 12:40:00+00:00,2025-07-18 09:40:00+00:00,135245.0,135285.0,135130.0,135190.0,70687,245897
2025-07-18 12:50:00+00:00,2025-07-18 09:50:00+00:00,135190.0,135270.0,135110.0,135150.0,49087,180448
2025-07-21 10:00:00+00:00,2025-07-21 07:00:00+00:00,135140.0,135275.0,135000.0,135120.0,143617,393524
2025-07-21 10:10:00+00:00,2025-07-21 07:10:00+00:00,135120.0,135355.0,135020.0,135110.0,167099,488132
2025-07-21 10:20:00+00:00,2025-07-21 07:20:00+00:00,135110.0,135225.0,134920.0,134950.0,134094,400264
2025-07-21 10:30:00+00:00,2025-07-21 07:30:00+00:00,134950.0,135565.0,134950.0,135405.0,248003,766094
2025-07-21 10:40:00+00:00,2025-07-21 07:40:00+00:00,135405.0,135445.0,135140.0,135165.0,120739,391853
2025-07-21 10:50:00+00:00,2025-07-21 07:50:00+00:00,135170.0,135450.0,135105.0,135290.0,114855,366933
2025-07-21 11:00:00+00:00,2025-07-21 08:00:00+00:00,135290.0,135620.0,135240.0,135280.0,162948,498410
2025-07-21 11:10:00+00:00,2025-07-21 08:10:00+00:00,135280.0,135320.0,135120.0,135220.0,116598,358566
2025-07-21 11:20:00+00:00,2025-07-21 08:20:00+00:00,135220.0,135410.0,135215.0,135310.0,77010,231880
2025-07-21 11:30:00+00:00,2025-07-21 08:30:00+00:00,135305.0,135580.0,135275.0,135565.0,105016,327895
2025-07-21 11:40:00+00:00,2025-07-21 08:40:00+00:00,135565.0,135835.0,135535.0,135645.0,129806,412113
2025-07-21 11:50:00+00:00,2025-07-21 08:50:00+00:00,135650.0,135770.0,135570.0,135750.0,82153,272014
2025-07-21 12:00:00+00:00,2025-07-21 09:00:00+00:00,135750.0,135950.0,135680.0,135875.0,99320,301907
2025-07-21 12:10:00+00:00,2025-07-21 09:10:00+00:00,135870.0,135945.0,135695.0,135835.0,74576,223397
2025-07-21 12:20:00+00:00,2025-07-21 09:20:00+00:00,135835.0,135975.0,135805.0,135935.0,64405,197520
2025-07-21 12:30:00+00:00,2025-07-21 09:30:00+00:00,135930.0,135995.0,135850.0,135980.0,55512,177884
2025-07-21 12:40:00+00:00,2025-07-21 09:40:00+00:00,135985.0,136015.0,135885.0,135955.0,52438,162331
2025-07-21 12:50:00+00:00,2025-07-21 09:50:00+00:00,135955.0,135985.0,135875.0,135925.0,32163,100776
2025-07-22 10:00:00+00:00,2025-07-22 07:00:00+00:00,135635.0,136000.0,135595.0,135870.0,203656,571566
2025-07-22 10:10:00+00:00,2025-07-22 07:10:00+00:00,135870.0,136030.0,135720.0,135935.0,163870,467369
2025-07-22 10:20:00+00:00,2025-07-22 07:20:00+00:00,135935.0,136205.0,135790.0,136090.0,177976,513968
2025-07-22 10:30:00+00:00,2025-07-22 07:30:00+00:00,136090.0,136270.0,135920.0,136085.0,192939,586559
2025-07-22 10:40:00+00:00,2025-07-22 07:40:00+00:00,136085.0,136355.0,136060.0,136290.0,134276,398176
2025-07-22 10:50:00+00:00,2025-07-22 07:50:00+00:00,136290.0,136370.0,135990.0,136050.0,129642,382182
2025-07-22 11:00:00+00:00,2025-07-22 08:00:00+00:00,136055.0,136180.0,135925.0,136005.0,131941,389367
2025-07-22 11:10:00+00:00,2025-07-22 08:10:00+00:00,136000.0,136050.0,135845.0,136010.0,106293,325232
2025-07-22 11:20:00+00:00,2025-07-22 08:20:00+00:00,136010.0,136250.0,135935.0,136215.0,107968,314851
2025-07-22 11:30:00+00:00,2025-07-22 08:30:00+00:00,136215.0,136385.0,136155.0,136240.0,113862,348693
2025-07-22 11:40:00+00:00,2025-07-22 08:40:00+00:00,136240.0,136260.0,136085.0,136135.0,71700,216871
2025-07-22 11:50:00+00:00,2025-07-22 08:50:00+00:00,136135.0,136230.0,136035.0,136190.0,75025,233517
2025-07-22 12:00:00+00:00,2025-07-22 09:00:00+00:00,136195.0,136350.0,136100.0,136295.0,68383,204048
2025-07-22 12:10:00+00:00,2025-07-22 09:10:00+00:00,136290.0,136300.0,136055.0,136075.0,64351,200694
2025-07-22 12:20:00+00:00,2025-07-22 09:20:00+00:00,136080.0,136080.0,135930.0,135975.0,51855,156117
2025-07-22 12:30:00+00:00,2025-07-22 09:30:00+00:00,135970.0,136100.0,135935.0,135955.0,61602,195653
2025-07-22 12:40:00+00:00,2025-07-22 09:40:00+00:00,135960.0,136175.0,135885.0,136135.0,71530,219182
2025-07-22 12:50:00+00:00,2025-07-22 09:50:00+00:00,136140.0,136190.0,136070.0,136085.0,42531,134278
2025-07-23 10:00:00+00:00,2025-07-23 07:00:00+00:00,134835.0,134840.0,134585.0,134675.0,153787,456025
2025-07-23 10:10:00+00:00,2025-07-23 07:10:00+00:00,134670.0,134960.0,134565.0,134910.0,201708,625059
2025-07-23 10:20:00+00:00,2025-07-23 07:20:00+00:00,134915.0,135275.0,134825.0,135250.0,179552,568704
2025-07-23 10:30:00+00:00,2025-07-23 07:30:00+00:00,135250.0,135985.0,135240.0,135875.0,284490,1008220
2025-07-23 10:40:00+00:00,2025-07-23 07:40:00+00:00,135875.0,135975.0,135415.0,135480.0,159665,550509
2025-07-23 10:50:00+00:00,2025-07-23 07:50:00+00:00,135475.0,135540.0,135155.0,135495.0,132014,432309
2025-07-23 11:00:00+00:00,2025-07-23 08:00:00+00:00,135495.0,135855.0,135480.0,135770.0,129568,452271
2025-07-23 11:10:00+00:00,2025-07-23 08:10:00+00:00,135770.0,135900.0,135665.0,135825.0,86396,292119
2025-07-23 11:20:00+00:00,2025-07-23 08:20:00+00:00,135830.0,135890.0,135680.0,135745.0,71400,237111
2025-07-23 11:30:00+00:00,2025-07-23 08:30:00+00:00,135740.0,136095.0,135670.0,136025.0,113727,388887
2025-07-23 11:40:00+00:00,2025-07-23 08:40:00+00:00,136025.0,136135.0,135870.0,135925.0,91597,321231
2025-07-23 11:50:00+00:00,2025-07-23 08:50:00+00:00,135920.0,136045.0,135865.0,135950.0,57629,199852
2025-07-23 12:00:00+00:00,2025-07-23 09:00:00+00:00,135950.0,136165.0,135800.0,136125.0,100300,348027
2025-07-23 12:10:00+00:00,2025-07-23 09:10:00+00:00,136120.0,136350.0,136025.0,136275.0,88515,318166
2025-07-23 12:20:00+00:00,2025-07-23 09:20:00+00:00,136275.0,136375.0,136215.0,136320.0,57545,199333
2025-07-23 12:30:00+00:00,2025-07-23 09:30:00+00:00,136325.0,136340.0,136075.0,136080.0,57180,197920
2025-07-23 12:40:00+00:00,2025-07-23 09:40:00+00:00,136085.0,136105.0,135955.0,136080.0,62778,214218
2025-07-23 12:50:00+00:00,2025-07-23 09:50:00+00:00,136080.0,136305.0,136020.0,136260.0,81977,293122
2025-07-24 10:00:00+00:00,2025-07-24 07:00:00+00:00,135355.0,135450.0,135170.0,135200.0,181846,551606
2025-07-24 10:10:00+00:00,2025-07-24 07:10:00+00:00,135205.0,135325.0,134965.0,135020.0,186649,558265
2025-07-24 10:20:00+00:00,2025-07-24 07:20:00+00:00,135020.0,135225.0,134850.0,134950.0,187925,578893
2025-07-24 10:30:00+00:00,2025-07-24 07:30:00+00:00,134950.0,134970.0,134555.0,134635.0,205713,663248
2025-07-24 10:40:00+00:00,2025-07-24 07:40:00+00:00,134630.0,134730.0,134540.0,134565.0,92643,309466
2025-07-24 10:50:00+00:00,2025-07-24 07:50:00+00:00,134570.0,134685.0,134520.0,134575.0,79986,260772
2025-07-24 11:00:00+00:00,2025-07-24 08:00:00+00:00,134575.0,134840.0,134510.0,134650.0,114094,363806
2025-07-24 11:10:00+00:00,2025-07-24 08:10:00+00:00,134650.0,134855.0,134640.0,134840.0,72273,237746
2025-07-24 11:20:00+00:00,2025-07-24 08:20:00+00:00,134840.0,135040.0,134810.0,134975.0,111467,372649
2025-07-24 11:30:00+00:00,2025-07-24 08:30:00+00:00,134970.0,135145.0,134945.0,135065.0,96496,331999
2025-07-24 11:40:00+00:00,2025-07-24 08:40:00+00:00,135065.0,135195.0,134980.0,135160.0,86777,288586
2025-07-24 11:50:00+00:00,2025-07-24 08:50:00+00:00,135160.0,135195.0,134965.0,134990.0,83120,289724
2025-07-24 12:00:00+00:00,2025-07-24 09:00:00+00:00,134985.0,135120.0,134950.0,135040.0,65801,213874
2025-07-24 12:10:00+00:00,2025-07-24 09:10:00+00:00,135040.0,135055.0,134815.0,134855.0,71742,240251
2025-07-24 12:20:00+00:00,2025-07-24 09:20:00+00:00,134860.0,134875.0,134725.0,134775.0,57842,198000
2025-07-24 12:30:00+00:00,2025-07-24 09:30:00+00:00,134775.0,134870.0,134740.0,134845.0,50794,167954
2025-07-24 12:40:00+00:00,2025-07-24 09:40:00+00:00,134840.0,134890.0,134715.0,134720.0,46520,157679
2025-07-24 12:50:00+00:00,2025-07-24 09:50:00+00:00,134720.0,134850.0,134700.0,134825.0,40293,139364
2025-07-25 10:00:00+00:00,2025-07-25 07:00:00+00:00,134870.0,134945.0,134690.0,134870.0,166438,499676
2025-07-25 10:10:00+00:00,2025-07-25 07:10:00+00:00,134865.0,135050.0,134555.0,134995.0,191521,590909
2025-07-25 10:20:00+00:00,2025-07-25 07:20:00+00:00,134995.0,135005.0,134705.0,134845.0,146492,447605
2025-07-25 10:30:00+00:00,2025-07-25 07:30:00+00:00,134845.0,134950.0,134420.0,134550.0,217439,713479
2025-07-25 10:40:00+00:00,2025-07-25 07:40:00+00:00,134555.0,134725.0,134370.0,134655.0,141492,458354
2025-07-25 10:50:00+00:00,2025-07-25 07:50:00+00:00,134660.0,134710.0,134410.0,134470.0,120489,402615
2025-07-25 11:00:00+00:00,2025-07-25 08:00:00+00:00,134465.0,134875.0,134460.0,134790.0,142288,488508
2025-07-25 11:10:00+00:00,2025-07-25 08:10:00+00:00,134785.0,134845.0,134575.0,134670.0,86368,294084
2025-07-25 11:20:00+00:00,2025-07-25 08:20:00+00:00,134665.0,134700.0,134380.0,134515.0,101334,350696
2025-07-25 11:30:00+00:00,2025-07-25 08:30:00+00:00,134520.0,134550.0,134340.0,134495.0,92621,322096
2025-07-25 11:40:00+00:00,2025-07-25 08:40:00+00:00,134495.0,134560.0,134340.0,134425.0,78549,274402
2025-07-25 11:50:00+00:00,2025-07-25 08:50:00+00:00,134425.0,134550.0,134325.0,134375.0,59166,212379
2025-07-25 12:00:00+00:00,2025-07-25 09:00:00+00:00,134375.0,134385.0,134270.0,134365.0,55975,188757
2025-07-25 12:10:00+00:00,2025-07-25 09:10:00+00:00,134360.0,134470.0,134315.0,134440.0,55632,203911
2025-07-25 12:20:00+00:00,2025-07-25 09:20:00+00:00,134435.0,134485.0,134370.0,134395.0,42614,146845
2025-07-25 12:30:00+00:00,2025-07-25 09:30:00+00:00,134400.0,134485.0,134140.0,134320.0,96505,343927
2025-07-25 12:40:00+00:00,2025-07-25 09:40:00+00:00,134320.0,134400.0,134145.0,134345.0,76973,270658
2025-07-25 12:50:00+00:00,2025-07-25 09:50:00+00:00,134350.0,134350.0,134180.0,134205.0,49331,175373
2025-07-28 10:00:00+00:00,2025-07-28 07:00:00+00:00,134410.0,134495.0,134310.0,134385.0,98237,276580
2025-07-28 10:10:00+00:00,2025-07-28 07:10:00+00:00,134385.0,134450.0,134185.0,134260.0,155671,422905
2025-07-28 10:20:00+00:00,2025-07-28 07:20:00+00:00,134265.0,134270.0,133920.0,133935.0,176016,495855
2025-07-28 10:30:00+00:00,2025-07-28 07:30:00+00:00,133935.0,134070.0,133625.0,133695.0,231955,720103
2025-07-28 10:40:00+00:00,2025-07-28 07:40:00+00:00,133695.0,133725.0,133235.0,133300.0,180458,603811
2025-07-28 10:50:00+00:00,2025-07-28 07:50:00+00:00,133295.0,133445.0,133155.0,133255.0,124973,419966
2025-07-28 11:00:00+00:00,2025-07-28 08:00:00+00:00,133255.0,133290.0,133085.0,133170.0,89581,307800
2025-07-28 11:10:00+00:00,2025-07-28 08:10:00+00:00,133175.0,133285.0,133130.0,133285.0,71443,240678
2025-07-28 11:20:00+00:00,2025-07-28 08:20:00+00:00,133280.0,133620.0,133235.0,133490.0,122934,422004
2025-07-28 11:30:00+00:00,2025-07-28 08:30:00+00:00,133485.0,133510.0,133200.0,133270.0,85258,289525
2025-07-28 11:40:00+00:00,2025-07-28 08:40:00+00:00,133275.0,133390.0,133260.0,133385.0,54417,180272
2025-07-28 11:50:00+00:00,2025-07-28 08:50:00+00:00,133380.0,133450.0,133300.0,133385.0,59152,200057
2025-07-28 12:00:00+00:00,2025-07-28 09:00:00+00:00,133390.0,133390.0,133175.0,133250.0,69487,229422
2025-07-28 12:10:00+00:00,2025-07-28 09:10:00+00:00,133245.0,133320.0,133185.0,133240.0,53468,177110
2025-07-28 12:20:00+00:00,2025-07-28 09:20:00+00:00,133240.0,133390.0,133185.0,133355.0,51198,169901
2025-07-28 12:30:00+00:00,2025-07-28 09:30:00+00:00,133355.0,133360.0,133195.0,133230.0,45132,157749
2025-07-28 12:40:00+00:00,2025-07-28 09:40:00+00:00,133235.0,133240.0,133070.0,133095.0,65186,221415
2025-07-28 12:50:00+00:00,2025-07-28 09:50:00+00:00,133095.0,133140.0,133065.0,133125.0,33479,113433
2025-07-29 10:00:00+00:00,2025-07-29 07:00:00+00:00,133135.0,133205.0,132935.0,133085.0,160737,477047
2025-07-29 10:10:00+00:00,2025-07-29 07:10:00+00:00,133080.0,133265.0,133025.0,133120.0,172910,534305
2025-07-29 10:20:00+00:00,2025-07-29 07:20:00+00:00,133115.0,133165.0,132770.0,133015.0,201190,628987
2025-07-29 10:30:00+00:00,2025-07-29 07:30:00+00:00,133015.0,133195.0,132940.0,133185.0,161710,521192
2025-07-29 10:40:00+00:00,2025-07-29 07:40:00+00:00,133185.0,133340.0,133095.0,133230.0,153128,488998
2025-07-29 10:50:00+00:00,2025-07-29 07:50:00+00:00,133225.0,133300.0,133070.0,133105.0,90277,297429
2025-07-29 11:00:00+00:00,2025-07-29 08:00:00+00:00,133105.0,133635.0,133070.0,133600.0,169329,545530
2025-07-29 11:10:00+00:00,2025-07-29 08:10:00+00:00,133600.0,133685.0,133465.0,133600.0,154618,496939
2025-07-29 11:20:00+00:00,2025-07-29 08:20:00+00:00,133600.0,133665.0,133445.0,133615.0,103822,335295
2025-07-29 11:30:00+00:00,2025-07-29 08:30:00+00:00,133620.0,133715.0,133420.0,133615.0,129749,417398
2025-07-29 11:40:00+00:00,2025-07-29 08:40:00+00:00,133610.0,133680.0,133560.0,133580.0,75767,251597
2025-07-29 11:50:00+00:00,2025-07-29 08:50:00+00:00,133580.0,133610.0,133410.0,133475.0,92669,309685
2025-07-29 12:00:00+00:00,2025-07-29 09:00:00+00:00,133480.0,133760.0,133445.0,133690.0,108320,376199
2025-07-29 12:10:00+00:00,2025-07-29 09:10:00+00:00,133695.0,133780.0,133555.0,133720.0,79982,265374
2025-07-29 12:20:00+00:00,2025-07-29 09:20:00+00:00,133715.0,133780.0,133540.0,133600.0,74347,237035
2025-07-29 12:30:00+00:00,2025-07-29 09:30:00+00:00,133600.0,133705.0,133565.0,133580.0,49574,161261
2025-07-29 12:40:00+00:00,2025-07-29 09:40:00+00:00,133585.0,133690.0,133510.0,133665.0,57635,196372
2025-07-29 12:50:00+00:00,2025-07-29 09:50:00+00:00,133660.0,133860.0,133640.0,133830.0,74177,252192
2025-07-30 10:00:00+00:00,2025-07-30 07:00:00+00:00,132630.0,132870.0,132520.0,132725.0,222291,656885
2025-07-30 10:10:00+00:00,2025-07-30 07:10:00+00:00,132725.0,132950.0,132555.0,132930.0,211715,650381
2025-07-30 10:20:00+00:00,2025-07-30 07:20:00+00:00,132925.0,133490.0,132835.0,133455.0,235449,733402
2025-07-30 10:30:00+00:00,2025-07-30 07:30:00+00:00,133455.0,134005.0,133305.0,133970.0,302364,963942
2025-07-30 10:40:00+00:00,2025-07-30 07:40:00+00:00,133970.0,134020.0,133320.0,133340.0,182808,622831
2025-07-30 10:50:00+00:00,2025-07-30 07:50:00+00:00,133345.0,133490.0,133130.0,133270.0,161431,540222
2025-07-30 11:00:00+00:00,2025-07-30 08:00:00+00:00,133270.0,133395.0,133170.0,133260.0,119319,406618
2025-07-30 11:10:00+00:00,2025-07-30 08:10:00+00:00,133265.0,133420.0,133200.0,133290.0,92923,294463
2025-07-30 11:20:00+00:00,2025-07-30 08:20:00+00:00,133285.0,133350.0,133055.0,133225.0,123792,399800
2025-07-30 11:30:00+00:00,2025-07-30 08:30:00+00:00,133230.0,133250.0,132845.0,132845.0,114140,374833
2025-07-30 11:40:00+00:00,2025-07-30 08:40:00+00:00,132845.0,132895.0,132675.0,132760.0,105090,343936
2025-07-30 11:50:00+00:00,2025-07-30 08:50:00+00:00,132760.0,132805.0,132645.0,132720.0,77159,253564
2025-07-30 12:00:00+00:00,2025-07-30 09:00:00+00:00,132720.0,132835.0,132645.0,132685.0,74189,248559
2025-07-30 12:10:00+00:00,2025-07-30 09:10:00+00:00,132685.0,132780.0,132665.0,132720.0,48192,154829
2025-07-30 12:20:00+00:00,2025-07-30 09:20:00+00:00,132720.0,132755.0,132620.0,132725.0,47981,158662
2025-07-30 12:30:00+00:00,2025-07-30 09:30:00+00:00,132725.0,132970.0,132720.0,132915.0,67565,216871
2025-07-30 12:40:00+00:00,2025-07-30 09:40:00+00:00,132915.0,133065.0,132850.0,132925.0,81272,271085
2025-07-30 12:50:00+00:00,2025-07-30 09:50:00+00:00,132925.0,132965.0,132695.0,132775.0,82438,279191
2025-07-31 10:00:00+00:00,2025-07-31 07:00:00+00:00,132990.0,133000.0,132615.0,132695.0,175939,569547
2025-07-31 10:10:00+00:00,2025-07-31 07:10:00+00:00,132695.0,132745.0,132520.0,132695.0,143580,485783
2025-07-31 10:20:00+00:00,2025-07-31 07:20:00+00:00,132690.0,132845.0,132585.0,132680.0,130073,428998
2025-07-31 10:30:00+00:00,2025-07-31 07:30:00+00:00,132675.0,132915.0,132605.0,132885.0,183218,585895
2025-07-31 10:40:00+00:00,2025-07-31 07:40:00+00:00,132885.0,133300.0,132825.0,133280.0,182761,602555
2025-07-31 10:50:00+00:00,2025-07-31 07:50:00+00:00,133280.0,133445.0,133130.0,133355.0,175851,609898
2025-07-31 11:00:00+00:00,2025-07-31 08:00:00+00:00,133350.0,133400.0,133230.0,133330.0,104215,366526
2025-07-31 11:10:00+00:00,2025-07-31 08:10:00+00:00,133330.0,133490.0,133220.0,133335.0,126914,444201
2025-07-31 11:20:00+00:00,2025-07-31 08:20:00+00:00,133340.0,133400.0,133050.0,133065.0,115252,402618
2025-07-31 11:30:00+00:00,2025-07-31 08:30:00+00:00,133065.0,133305.0,133030.0,133260.0,117273,426013
2025-07-31 11:40:00+00:00,2025-07-31 08:40:00+00:00,133255.0,133495.0,133205.0,133240.0,110787,394574
2025-07-31 11:50:00+00:00,2025-07-31 08:50:00+00:00,133235.0,133255.0,133080.0,133110.0,74795,269960
2025-07-31 12:00:00+00:00,2025-07-31 09:00:00+00:00,133115.0,133550.0,133105.0,133510.0,97629,353028
2025-07-31 12:10:00+00:00,2025-07-31 09:10:00+00:00,133510.0,133580.0,133335.0,133485.0,89311,322141
2025-07-31 12:20:00+00:00,2025-07-31 09:20:00+00:00,133485.0,133730.0,133470.0,133660.0,73915,270981
2025-07-31 12:30:00+00:00,2025-07-31 09:30:00+00:00,133660.0,133840.0,133635.0,133825.0,67318,258085
2025-07-31 12:40:00+00:00,2025-07-31 09:40:00+00:00,133825.0,133970.0,133815.0,133940.0,74649,287899
2025-07-31 12:50:00+00:00,2025-07-31 09:50:00+00:00,133940.0,133995.0,133840.0,133850.0,58295,230756
2025-08-01 10:00:00+00:00,2025-08-01 07:00:00+00:00,134810.0,135480.0,134785.0,135230.0,282237,817023
2025-08-01 10:10:00+00:00,2025-08-01 07:10:00+00:00,135225.0,135325.0,134655.0,134685.0,246071,724979
2025-08-01 10:20:00+00:00,2025-08-01 07:20:00+00:00,134685.0,135165.0,134620.0,135075.0,161568,458545
2025-08-01 10:30:00+00:00,2025-08-01 07:30:00+00:00,135080.0,135290.0,134795.0,135090.0,216682,686752
2025-08-01 10:40:00+00:00,2025-08-01 07:40:00+00:00,135085.0,135110.0,134235.0,134310.0,177999,598680
2025-08-01 10:50:00+00:00,2025-08-01 07:50:00+00:00,134315.0,134335.0,133740.0,133885.0,178296,608865
2025-08-01 11:00:00+00:00,2025-08-01 08:00:00+00:00,133895.0,134085.0,133710.0,133840.0,137115,456862
2025-08-01 11:10:00+00:00,2025-08-01 08:10:00+00:00,133840.0,134310.0,133810.0,134145.0,132167,459778
2025-08-01 11:20:00+00:00,2025-08-01 08:20:00+00:00,134145.0,134385.0,134110.0,134200.0,108274,387139
2025-08-01 11:30:00+00:00,2025-08-01 08:30:00+00:00,134200.0,134315.0,133800.0,133830.0,108417,372958
2025-08-01 11:40:00+00:00,2025-08-01 08:40:00+00:00,133830.0,133875.0,133635.0,133795.0,99891,330755
2025-08-01 11:50:00+00:00,2025-08-01 08:50:00+00:00,133790.0,133890.0,133720.0,133830.0,74705,217890
2025-08-01 12:00:00+00:00,2025-08-01 09:00:00+00:00,133825.0,133910.0,133685.0,133820.0,78881,233842
2025-08-01 12:10:00+00:00,2025-08-01 09:10:00+00:00,133815.0,133930.0,133695.0,133725.0,61453,185067
2025-08-01 12:20:00+00:00,2025-08-01 09:20:00+00:00,133725.0,133795.0,133355.0,133405.0,95347,306687
2025-08-01 12:30:00+00:00,2025-08-01 09:30:00+00:00,133410.0,133540.0,133275.0,133345.0,86090,272583
2025-08-01 12:40:00+00:00,2025-08-01 09:40:00+00:00,133345.0,133550.0,133250.0,133540.0,68177,212523
2025-08-01 12:50:00+00:00,2025-08-01 09:50:00+00:00,133545.0,133835.0,133495.0,133745.0,72762,232759
2025-08-04 10:00:00+00:00,2025-08-04 07:00:00+00:00,134420.0,134585.0,134095.0,134295.0,225139,632196
